Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 10989,what,PRON,O,O
,retail,NOUN,B-location,O
,store,NOUN,I-location,O
,should,VERB,O,O
,i,PRON,O,O
,avoid,VERB,O,O
,about,ADP,O,O
,8,NUM,B-time,O
,am,NUM,I-time,O
,in,ADP,O,O
,the,DET,O,O
,afternoon,NOUN,O,O
,next,ADJ,O,O
,friday,NOUN,B-day,O
,night,NOUN,I-day,O
,?,PUNCT,O,O
Sentence: 10990,i,PRON,O,O
,think,VERB,O,O
,University,PROPN,B-neighborhood,O
,of,PROPN,I-neighborhood,O
,Illinois,PROPN,I-neighborhood,O
,at,PROPN,I-neighborhood,O
,Chicago,PROPN,I-neighborhood,O
,is,AUX,O,O
,the,DET,O,O
,el,PROPN,B-location,O
,where,ADV,O,O
,i,PRON,O,O
,would,VERB,O,O
,not,PART,O,O
,want,VERB,O,O
,to,PART,O,O
,go,VERB,O,O
,to,ADP,O,O
,6,NUM,B-time,O
,am,NUM,I-time,O
,just,ADV,O,O
,because,SCONJ,O,O
,of,ADP,O,O
,the,DET,O,O
,overall,ADJ,O,O
,number,NOUN,O,O
,of,ADP,O,O
,crimes,NOUN,O,O
,.,PUNCT,O,O
Sentence: 10991,ok,INTJ,O,O
,,PUNCT,O,O
,all,DET,O,O
,legal,NUM,B-crime,O
,offence,NUM,I-crime,O
,.,PUNCT,O,O
Sentence: 10992,now,ADV,O,O
,you,PRON,O,O
,see,VERB,O,O
,the,DET,O,O
,map,NOUN,O,O
,is,AUX,O,O
,a,DET,O,O
,little,ADJ,O,O
,busy,ADJ,O,O
,is,AUX,O,O
,that,SCONJ,O,O
,it,PRON,O,O
,can,VERB,O,O
,only,ADV,O,O
,be,AUX,O,O
,seen,VERB,O,O
,in,ADP,O,O
,the,DET,O,O
,area,NOUN,O,O
,of,ADP,O,O
,each,DET,O,O
,other,ADJ,O,O
,than,SCONJ,O,O
,fifty,NOUN,B-crime,O
,illegal,NOUN,I-crime,O
,offender,NOUN,I-crime,O
,?,PUNCT,O,O
Sentence: 10993,can,VERB,O,O
,i,PRON,O,O
,see,VERB,O,O
,the,DET,O,O
,apartment,NOUN,B-location,O
,with,ADP,O,O
,more,ADJ,O,O
,than,SCONJ,O,O
,50,NUM,O,O
,criminal,NOUN,B-crime,O
,?,PUNCT,O,O
Sentence: 10994,looks,VERB,O,O
,like,SCONJ,O,O
,i,PRON,O,O
,am,AUX,O,O
,on,ADP,O,O
,the,DET,O,O
,cta,PROPN,B-location,O
,platform,PROPN,I-location,O
,,PUNCT,O,O
,the,DET,O,O
,look,NOUN,B-location,O
,up,NOUN,I-location,O
,facility,NOUN,I-location,O
,running,VERB,O,O
,parallel,ADJ,O,O
,to,ADP,O,O
,michigan,PROPN,O,O
,,PUNCT,O,O
,which,DET,O,O
,i,PRON,O,O
,have,AUX,O,O
,no,DET,O,O
,idea,NOUN,O,O
,i,PRON,O,O
,can,VERB,O,O
,see,VERB,O,O
,.,PUNCT,O,O
Sentence: 10995,can,VERB,O,O
,you,PRON,O,O
,move,VERB,O,O
,it,PRON,O,O
,to,ADP,O,O
,the,DET,O,O
,left,NOUN,O,O
,,PUNCT,O,O
,a,DET,O,O
,little,ADJ,O,O
,hoop,NOUN,O,O
,?,PUNCT,O,O
Sentence: 10996,the,DET,O,O
,elevator,NOUN,B-location,O
,was,AUX,O,O
,it,PRON,O,O
,,PUNCT,O,O
,i,PRON,O,O
,would,VERB,O,O
,be,AUX,O,O
,avoiding,VERB,O,O
,for,ADP,O,O
,a,DET,O,O
,business,NOUN,B-location,O
,office,NOUN,I-location,O
,for,ADP,O,O
,a,DET,O,O
,cta,PROPN,B-location,O
,platform,PROPN,I-location,O
,at,ADP,O,O
,night,NOUN,O,O
,.,PUNCT,O,O
Sentence: 10997,can,VERB,O,O
,i,PRON,O,O
,cancel,VERB,O,O
,a,DET,O,O
,number,NOUN,O,O
,of,ADP,O,O
,noncriminal,NOUN,B-crime,O
,offense,NOUN,I-crime,O
,in,ADP,O,O
,the,DET,O,O
,Near,NOUN,B-neighborhood,O
,West,NOUN,I-neighborhood,O
,Side,NOUN,I-neighborhood,O
,for,ADP,O,O
,only,ADV,O,O
,4,NUM,O,O
,weeks,NOUN,O,O
,?,PUNCT,O,O
Sentence: 10998,cool,INTJ,O,O
,,PUNCT,O,O
,this,DET,O,O
,is,AUX,O,O
,for,ADP,O,O
,a,DET,O,O
,year,NOUN,B-year,O
,on,ADP,O,O
,december,PROPN,B-month,O
,20,NUM,O,O
,to,ADP,O,O
,december,PROPN,B-month,O
,20,NUM,O,O
,,PUNCT,O,O
,so,CCONJ,O,O
,arson,NOUN,B-crime,O
,is,AUX,O,O
,the,DET,O,O
,most,ADV,O,O
,natural,ADJ,O,O
,unjust,PROPN,B-crime,O
,crime,PROPN,I-crime,O
,in,ADP,O,O
,the,DET,O,O
,world,NOUN,O,O
,is,AUX,O,O
,that,SCONJ,O,O
,i,PRON,O,O
,can,VERB,O,O
,see,VERB,O,O
,you,PRON,O,O
,.,PUNCT,O,O
Sentence: 10999,interesting,ADJ,O,O
,can,VERB,O,O
,i,PRON,O,O
,see,VERB,O,O
,signs,NOUN,O,O
