Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 2080,i,PRON,O,O
,could,VERB,O,O
,just,ADV,O,O
,do,AUX,O,O
,it,PRON,O,O
,with,ADP,O,O
,the,DET,O,O
,question,NOUN,O,O
,i,PRON,O,O
,might,VERB,O,O
,have,AUX,O,O
,thought,VERB,O,O
,from,ADP,O,O
,the,DET,O,O
,outset,NOUN,O,O
,,PUNCT,O,O
,the,DET,O,O
,information,NOUN,O,O
,about,ADP,O,O
,the,DET,O,O
,UIC,PROPN,B-neighborhood,O
,is,AUX,O,O
,unlawfulness,NOUN,B-crime,O
,.,PUNCT,O,O
Sentence: 2081,is,AUX,O,O
,that,DET,O,O
,true,ADJ,O,O
,?,PUNCT,O,O
Sentence: 2082,can,VERB,O,O
,i,PRON,O,O
,wait,VERB,O,O
,for,ADP,O,O
,each,DET,O,O
,question,NOUN,O,O
,?,PUNCT,O,O
Sentence: 2083,is,AUX,O,O
,it,PRON,O,O
,a,DET,O,O
,time,NOUN,B-time,O
,?,PUNCT,O,O
Sentence: 2084,so,CCONJ,O,O
,it,PRON,O,O
,is,AUX,O,O
,2010,NUM,B-year,O
,2002,NUM,O,O
,.,PUNCT,O,O
Sentence: 2085,so,ADV,O,O
,each,DET,O,O
,plan,NOUN,O,O
,is,AUX,O,O
,for,ADP,O,O
,2014,NUM,B-year,O
,to,ADP,O,O
,2014,NUM,B-year,O
,in,ADP,O,O
,2014,NUM,B-year,O
,or,CCONJ,O,O
,every,DET,O,O
,one,NOUN,O,O
,should,VERB,O,O
,be,AUX,O,O
,taken,VERB,O,O
,for,ADP,O,O
,a,DET,O,O
,month,NOUN,O,O
,?,PUNCT,O,O
Sentence: 2086,so,CCONJ,O,O
,,PUNCT,O,O
,in,ADP,O,O
,the,DET,O,O
,afternoon,NOUN,O,O
,of,ADP,O,O
,the,DET,O,O
,week,NOUN,O,O
,.,PUNCT,O,O
Sentence: 2087,a,DET,O,O
,criminal,NOUN,B-crime,O
,offence,NOUN,I-crime,O
,.,PUNCT,O,O
Sentence: 2088,can,VERB,O,O
,you,PRON,O,O
,get,AUX,O,O
,this,DET,O,O
,information,NOUN,O,O
,by,ADP,O,O
,a,DET,O,O
,illegal,NOUN,B-crime,O
,and,NOUN,I-crime,O
,punishable,NOUN,I-crime,O
,crime,NOUN,I-crime,O
,?,PUNCT,O,O
Sentence: 2089,ok,NOUN,B-location,O
,locale,NOUN,I-location,O
,and,CCONJ,O,O
,then,ADV,O,O
,in,ADP,O,O
,the,DET,O,O
,airport,NOUN,B-location,O
,.,PUNCT,O,O
Sentence: 2090,there,PRON,O,O
,is,AUX,O,O
,a,DET,O,O
,nice,ADJ,O,O
,intimidation,NOUN,B-crime,O
,in,ADP,O,O
,the,DET,O,O
,sidewalk,NOUN,B-location,O
,.,PUNCT,O,O
Sentence: 2091,it,PRON,O,O
,looks,VERB,O,O
,like,SCONJ,O,O
,a,DET,O,O
,criminal,NOUN,B-crime,O
,irresponsibility,NOUN,I-crime,O
,is,AUX,O,O
,going,VERB,O,O
,to,PART,O,O
,be,AUX,O,O
,born,VERB,O,O
,since,SCONJ,O,O
,2010,NUM,B-year,O
,.,PUNCT,O,O
Sentence: 2092,i,PRON,O,O
,know,VERB,O,O
,this,DET,O,O
,is,AUX,O,O
,a,DET,O,O
,lot,NOUN,O,O
,of,ADP,O,O
,things,NOUN,O,O
,,PUNCT,O,O
,but,CCONJ,O,O
,is,AUX,O,O
,there,PRON,O,O
,any,DET,O,O
,way,NOUN,O,O
,to,PART,O,O
,keep,VERB,O,O
,everything,PRON,O,O
,in,ADP,O,O
,the,DET,O,O
,air,NOUN,O,O
,while,SCONJ,O,O
,we,PRON,O,O
,look,VERB,O,O
,at,ADP,O,O
,another,DET,O,O
,open,PROPN,B-neighborhood,O
,neighborhood,PROPN,I-neighborhood,O
,?,PUNCT,O,O
Sentence: 2093,i,PRON,O,O
,am,AUX,O,O
,trying,VERB,O,O
,to,PART,O,O
,be,AUX,O,O
,there,ADV,O,O
,a,DET,O,O
,river,NOUN,O,O
,called,VERB,O,O
,the,DET,O,O
,Lincoln,NOUN,B-neighborhood,O
,Park,NOUN,I-neighborhood,O
,.,PUNCT,O,O
Sentence: 2094,could,VERB,O,O
,i,PRON,O,O
,look,VERB,O,O
,at,ADP,O,O
,the,DET,O,O
,Near,NOUN,B-neighborhood,O
,West,NOUN,I-neighborhood,O
,Side,NOUN,I-neighborhood,O
,?,PUNCT,O,O
Sentence: 2095,the,DET,O,O
,same,ADJ,O,O
,images,NOUN,O,O
,you,PRON,O,O
,gave,VERB,O,O
,me,PRON,O,O
,.,PUNCT,O,O
Sentence: 2096,or,CCONJ,O,O
,if,SCONJ,O,O
,you,PRON,O,O
,can,VERB,O,O
,minimize,VERB,O,O
,the,DET,O,O
,Lincoln,NOUN,B-neighborhood,O
,Park,NOUN,I-neighborhood,O
,i,PRON,O,O
,would,VERB,O,O
,think,VERB,O,O
,it,PRON,O,O
,would,VERB,O,O
,be,AUX,O,O
,good,ADJ,O,O
,if,SCONJ,O,O
,i,PRON,O,O
,could,VERB,O,O
,bear,VERB,O,O
,it,PRON,O,O
,.,PUNCT,O,O
Sentence: 2097,i,PRON,O,O
,do,AUX,O,O
