Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 7903,which,DET,O,O
,cta,PROPN,B-location,O
,bus,PROPN,I-location,O
,has,AUX,O,O
,the,DET,O,O
,highest,ADV,O,O
,recorded,VERB,O,O
,criminal,PROPN,B-crime,O
,behavior,PROPN,I-crime,O
,?,PUNCT,O,O
Sentence: 7904,so,ADV,O,O
,i,PRON,O,O
,see,VERB,O,O
,that,SCONJ,O,O
,the,DET,O,O
,River,NOUN,B-neighborhood,O
,North,NOUN,I-neighborhood,O
,is,AUX,O,O
,the,DET,O,O
,highest,ADJ,O,O
,convicted,NOUN,B-crime,O
,felon,NOUN,I-crime,O
,.,PUNCT,O,O
Sentence: 7905,so,ADV,O,O
,what,PRON,O,O
,illegal,NOUN,B-crime,O
,crime,NOUN,I-crime,O
Sentence: 7906,so,CCONJ,O,O
,can,VERB,O,O
,i,PRON,O,O
,see,VERB,O,O
,the,DET,O,O
,intersection,NOUN,O,O
,between,ADP,O,O
,the,DET,O,O
,Near,ADJ,B-neighborhood,O
,West,ADJ,I-neighborhood,O
,Side,ADJ,I-neighborhood,O
,and,CCONJ,O,O
,street,PROPN,B-location,O
,vacant,PROPN,I-location,O
,land,PROPN,I-location,O
,and,CCONJ,O,O
,residence,NOUN,B-location,O
,?,PUNCT,O,O
Sentence: 7907,is,AUX,O,O
,not,PART,O,O
,the,DET,O,O
,status,NOUN,O,O
,changing,VERB,O,O
,?,PUNCT,O,O
Sentence: 7908,how,ADV,O,O
,can,VERB,O,O
,we,PRON,O,O
,identify,VERB,O,O
,urban,PROPN,B-neighborhood,O
,neighborhood,PROPN,I-neighborhood,O
,?,PUNCT,O,O
,which,DET,O,O
,is,AUX,O,O
,the,DET,O,O
,department,NUM,B-location,O
,store,NUM,I-location,O
,and,CCONJ,O,O
,which,DET,O,O
,is,AUX,O,O
,a,DET,O,O
,bus,NOUN,B-location,O
,station,NOUN,I-location,O
,?,PUNCT,O,O
Sentence: 7909,so,CCONJ,O,O
,i,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,know,VERB,O,O
,the,DET,O,O
,intersection,NOUN,O,O
,between,ADP,O,O
,the,DET,O,O
,River,PROPN,B-neighborhood,O
,North,PROPN,I-neighborhood,O
,,PUNCT,O,O
,i,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,know,VERB,O,O
,what,PRON,O,O
,is,AUX,O,O
,the,DET,O,O
,neighbourhood,NOUN,B-neighborhood,O
,that,DET,O,O
,the,DET,O,O
,most,ADJ,O,O
,of,ADP,O,O
,the,DET,O,O
,biggest,ADJ,O,O
,criminal,NOUN,B-crime,O
,in,ADP,O,O
,the,DET,O,O
,river,NOUN,B-neighborhood,O
,north,NOUN,I-neighborhood,O
,?,PUNCT,O,O
Sentence: 7910,are,AUX,O,O
,the,DET,O,O
,construction,ADJ,B-location,O
,site,ADJ,I-location,O
,the,DET,O,O
,place,NOUN,B-location,O
,of,NOUN,I-location,O
,worship,NOUN,I-location,O
,are,AUX,O,O
,the,DET,O,O
,drug,NOUN,B-location,O
,store,NOUN,I-location,O
,?,PUNCT,O,O
Sentence: 7911,which,DET,O,O
,a,DET,O,O
,Near,NOUN,B-neighborhood,O
,West,NOUN,I-neighborhood,O
,Side,NOUN,I-neighborhood,O
,.,PUNCT,O,O
Sentence: 7912,so,CCONJ,O,O
,can,VERB,O,O
,you,PRON,O,O
,explain,VERB,O,O
,a,DET,O,O
,little,ADJ,O,O
,about,ADP,O,O
,what,PRON,O,O
,is,AUX,O,O
,this,DET,O,O
,intimidation,NOUN,B-crime,O
,and,CCONJ,O,O
,this,DET,O,O
,criminal,X,B-crime,O
,damage,X,I-crime,O
,?,PUNCT,O,O
Sentence: 7913,so,CCONJ,O,O
,there,PRON,O,O
,is,AUX,O,O
,a,DET,O,O
,legal,ADJ,B-crime,O
,offender,ADJ,I-crime,O
,and,CCONJ,O,O
,so,ADV,O,O
,what,PRON,O,O
,kind,NOUN,O,O
,of,ADP,O,O
,burglary,NOUN,B-crime,O
,is,AUX,O,O
,it,PRON,O,O
,?,PUNCT,O,O
Sentence: 7914,so,CCONJ,O,O
,what,PRON,O,O
,is,AUX,O,O
,the,DET,O,O
,illegal,PROPN,B-crime,O
,crime,PROPN,I-crime,O
,that,DET,O,O
,month,NOUN,B-month,O
,is,AUX,O,O
,the,DET,O,O
,illegal,NUM,B-crime,O
,offender,NUM,I-crime,O
,?,PUNCT,O,O
Sentence: 7915,with,ADP,O,O
,the,DET,O,O
,last,ADJ,O,O
,chart,NOUN,O,O
,i,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,know,VERB,O,O
,which,DET,O,O
,time,NOUN,B-time,O
,is,AUX,O,O
,a,DET,O,O
,breaking,NOUN,B-crime,O
,law,NOUN,I-crime,O
,.,PUNCT,O,O
Sentence: 7916,or,CCONJ,O,O
,give,VERB,O,O
,me,PRON,O,O
,a,DET,O,O
,illegal,PROPN,B-crime,O
,offence,PROPN,I-crime,O
,related,VERB,O,O
,to,ADP,O,O
,the,DET,O,O
,illegal,NOUN,B-crime,O
,and,NOUN,I-crime,O
,punishable,NOUN,I-crime,O
,crime,NOUN,I-crime,O
,in,ADP,O,O
,this,DET,O,O
,Near,PROPN,B-neighborhood,O
,West,PROPN,I-neighborhood,O
,,PUNCT,O,O
,where,ADV,O,O
,the,DET,O,O
,part,NOUN,B-day,O
,of,NOUN,I-day,O
,the,NOUN,I-day,O
,day,NOUN,I-day,O
,.,PUNCT,O,O
Sentence: 7917,so,CCONJ,O,O
,can,VERB,O,O
,you,PRON,O,O
,give,VERB,O,O
,analysis,NOUN,O,O
,over,ADP,O,O
,the,DET,O,O
,time,NOUN,B-time,O
,when,ADV,O,O
,the,PROPN,B-year,O
,year,PROPN,I-year,O
,can,VERB,O,O
,even,ADV,O,O
,month,VERB,O,O
,,PUNCT,O,O
,day,NOUN,B-day,O
,and,CCONJ,O,O
,time,NOUN,B-time,O
,?,PUNCT,O,O
,day,NOUN,B-day,O
,and,CCONJ,O,O
,time,NOUN,B-time,O
,will,VERB,O,O
,be,AUX,O,O
,made,VERB,O,O
,up,ADP,O,O
,?,PUNCT,O,O
Sentence: 7918,yeah,INTJ,O,O
,,PUNCT,O,O
,well,INTJ,O,O
,,PUNCT,O,O
,according,VERB,O,O
,to,ADP,O,O
,the,DET,O,O
,criminal,PROPN,B-crime,O
,activity,PROPN,I-crime,O
,,PUNCT,O,O
,the,DET,O,O
,criminal,PROPN,B-crime,O
,offender,PROPN,I-crime,O
,is,AUX,O,O
,high,ADJ,O,O
,,PUNCT,O,O
,and,CCONJ,O,O
,on,ADP,O,O
,sunday,PROPN,B-day,O
,on,ADP,O,O
,friday,PROPN,B-day,O
,,PUNCT,O,O
,on,ADP,O,O
,friday,PROPN,B-day,O
,,PUNCT,O,O
,they,PRON,O,O
,are,AUX,O,O
,very,ADV,O,O
,high,ADJ,O,O
,.,PUNCT,O,O
Sentence: 7919,so,ADV,O,O
,saturday,PROPN,B-day,O
,at,ADP,O,O
,which,DET,O,O
,you,PRON,O,O
,can,VERB,O,O
,tell,VERB,O,O
,me,PRON,O,O
,what,PRON,O,O
,you,PRON,O,O
,can,VERB,O,O
,say,VERB,O,O
,can,VERB,O,O
,you,PRON,O,O
,give,VERB,O,O
,me,PRON,O,O
,a,DET,O,O
,chart,NOUN,O,O
,to,PART,O,O
,take,VERB,O,O
,on,ADP,O,O
,saturday,PROPN,B-day,O
,and,CCONJ,O,O
,the,DET,O,O
,locality,NOUN,B-location,O
,of,ADP,O,O
,the,PROPN,B-location,O
,hospital,PROPN,I-location,O
,on,ADP,O,O
,the,DET,O,O
,Near,NOUN,B-neighborhood,O
,West,NOUN,I-neighborhood,O
,Side,NOUN,I-neighborhood,O
,.,PUNCT,O,O
Sentence: 7920,so,CCONJ,O,O
,in,ADP,O,O
,this,DET,O,O
,chart,NOUN,O,O
,i,PRON,O,O
,see,VERB,O,O
,that,SCONJ,O,O
,saturday,PROPN,B-day,O
,5,NUM,B-time,O
,pm,NUM,I-time,O
,12,NUM,O,O
,12,NUM,B-time,O
,pm,NUM,I-time,O
,to,ADP,O,O
,5,NUM,B-time,O
,am,NUM,I-time,O
,is,AUX,O,O
,higher,ADJ,O,O
,and,CCONJ,O,O
,more,ADJ,O,O
,than,SCONJ,O,O
,12,NUM,O,O
,midnight,NOUN,B-time,O
,.,PUNCT,O,O
Sentence: 7921,maybe,ADV,O,O
,they,PRON,O,O
,will,VERB,O,O
,start,VERB,O,O
