Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 10112,so,CCONJ,O,O
,i,PRON,O,O
,guess,VERB,O,O
,i,PRON,O,O
,am,AUX,O,O
,going,VERB,O,O
,to,PART,O,O
,try,VERB,O,O
,...,PUNCT,O,O
,if,SCONJ,O,O
,i,PRON,O,O
,walk,VERB,O,O
,if,SCONJ,O,O
,i,PRON,O,O
,was,AUX,O,O
,walking,VERB,O,O
,to,ADP,O,O
,the,DET,O,O
,retail,ADJ,B-location,O
,store,ADJ,I-location,O
,if,SCONJ,O,O
,i,PRON,O,O
,went,VERB,O,O
,to,ADP,O,O
,restaurant,NOUN,B-location,O
,would,VERB,O,O
,become,VERB,O,O
,anything,PRON,O,O
,that,DET,O,O
,would,VERB,O,O
,be,AUX,O,O
,a,DET,O,O
,little,ADJ,O,O
,dangerous,ADJ,O,O
,to,PART,O,O
,travel,VERB,O,O
,through,ADP,O,O
,perhaps,ADV,O,O
,breach,NOUN,B-crime,O
,of,NOUN,I-crime,O
,the,NOUN,I-crime,O
,peace,NOUN,I-crime,O
,or,CCONJ,O,O
,assault,NOUN,B-crime,O
,or,CCONJ,O,O
,something,PRON,O,O
,.,PUNCT,O,O
Sentence: 10113,yes,INTJ,O,O
,,PUNCT,O,O
,i,PRON,O,O
,did,AUX,O,O
,.,PUNCT,O,O
Sentence: 10114,all,DET,O,O
,the,DET,O,O
,criminal,NOUN,B-crime,O
,act,NOUN,I-crime,O
,and,CCONJ,O,O
,burglary,NOUN,B-crime,O
,in,ADP,O,O
,the,DET,O,O
,public,NOUN,B-crime,O
,peace,NOUN,I-crime,O
,violation,NOUN,I-crime,O
,and,CCONJ,O,O
,assault,NOUN,B-crime,O
,on,ADP,O,O
,the,DET,O,O
,crime,NOUN,B-crime,O
,.,PUNCT,O,O
Sentence: 10115,the,DET,O,O
,liquor,PROPN,B-crime,O
,law,PROPN,I-crime,O
,violation,PROPN,I-crime,O
,looks,VERB,O,O
,really,ADV,O,O
,high,ADJ,O,O
,.,PUNCT,O,O
Sentence: 10116,so,ADV,O,O
,i,PRON,O,O
,wonder,VERB,O,O
,the,DET,O,O
,neck,NOUN,B-neighborhood,O
,of,NOUN,I-neighborhood,O
,the,NOUN,I-neighborhood,O
,wood,NOUN,I-neighborhood,O
,,PUNCT,O,O
,which,DET,O,O
,one,PRON,O,O
,might,VERB,O,O
,have,AUX,O,O
,like,SCONJ,O,O
,a,DET,O,O
,stolen,VERB,O,O
,breach,NOUN,B-crime,O
,of,NOUN,I-crime,O
,the,NOUN,I-crime,O
,peace,NOUN,I-crime,O
,like,SCONJ,O,O
