Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 2300,so,ADV,O,O
,i,PRON,O,O
,suppose,VERB,O,O
,i,PRON,O,O
,am,AUX,O,O
,going,VERB,O,O
,to,PART,O,O
,find,VERB,O,O
,that,SCONJ,O,O
,i,PRON,O,O
,was,AUX,O,O
,going,VERB,O,O
,to,PART,O,O
,walk,VERB,O,O
,if,SCONJ,O,O
,i,PRON,O,O
,went,VERB,O,O
,to,ADP,O,O
,the,DET,O,O
,retail,NOUN,B-location,O
,store,NOUN,I-location,O
,when,ADV,O,O
,i,PRON,O,O
,went,VERB,O,O
,to,ADP,O,O
,currency,X,B-location,O
,exchange,X,I-location,O
,would,VERB,O,O
,be,AUX,O,O
,a,DET,O,O
,certain,ADJ,O,O
,dangerous,ADJ,O,O
,for,ADP,O,O
,public,NOUN,B-crime,O
,peace,NOUN,I-crime,O
,violation,NOUN,I-crime,O
,or,CCONJ,O,O
,several,ADJ,O,O
,things,NOUN,O,O
,that,DET,O,O
,might,VERB,O,O
,be,AUX,O,O
,dangerous,ADJ,O,O
,.,PUNCT,O,O
Sentence: 2301,ok,INTJ,O,O
,,PUNCT,O,O
,i,PRON,O,O
,will,VERB,O,O
,take,VERB,O,O
,all,DET,O,O
,the,DET,O,O
,baddoer,PROPN,B-crime,O
,and,CCONJ,O,O
,motor,PROPN,B-crime,O
,vehicle,PROPN,I-crime,O
,theft,PROPN,I-crime,O
,,PUNCT,O,O
,and,CCONJ,O,O
,you,PRON,O,O
,will,VERB,O,O
,attack,VERB,O,O
,the,DET,O,O
,homicide,NOUN,B-crime,O
,.,PUNCT,O,O
Sentence: 2302,the,DET,O,O
,infraction,NOUN,B-crime,O
,seems,VERB,O,O
,high,ADJ,O,O
,there,ADV,O,O
,.,PUNCT,O,O
Sentence: 2303,so,ADV,O,O
,i,PRON,O,O
,wonder,VERB,O,O
,there,PRON,O,O
,is,AUX,O,O
,a,DET,O,O
,second,ADJ,O,O
,vicinity,NOUN,B-neighborhood,O
,who,PRON,O,O
,may,VERB,O,O
,have,AUX,O,O
,stolen,VERB,O,O
,the,DET,O,O
,motel,NOUN,B-location,O
,or,CCONJ,O,O
,all,DET,O,O
