Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 3272,so,ADV,O,O
,show,VERB,O,O
,me,PRON,O,O
,the,DET,O,O
,day,NOUN,B-day,O
,,PUNCT,O,O
,where,ADV,O,O
,the,DET,O,O
,most,ADJ,O,O
,hoodlum,NOUN,B-crime,O
,have,AUX,O,O
,come,VERB,O,O
,to,ADP,O,O
,hospital,NOUN,B-location,O
,.,PUNCT,O,O
Sentence: 3273,what,DET,O,O
,question,NOUN,O,O
,would,VERB,O,O
,you,PRON,O,O
,like,VERB,O,O
,to,PART,O,O
,answer,VERB,O,O
,?,PUNCT,O,O
Sentence: 3274,yes,INTJ,O,O
,,PUNCT,O,O
,i,PRON,O,O
,think,VERB,O,O
,it,PRON,O,O
,is,AUX,O,O
,okay,ADJ,O,O
,.,PUNCT,O,O
Sentence: 3275,i,PRON,O,O
,think,VERB,O,O
,cta,PROPN,B-location,O
,train,PROPN,I-location,O
,have,AUX,O,O
,been,AUX,O,O
,in,ADP,O,O
,session,NOUN,O,O
,,PUNCT,O,O
,in,ADP,O,O
,a,DET,O,O
,couple,NOUN,B-year,O
,of,NOUN,I-year,O
,year,NOUN,I-year,O
,,PUNCT,O,O
,for,ADP,O,O
,several,ADJ,O,O
,months,NOUN,B-month,O
,during,NOUN,I-month,O
,the,NOUN,I-month,O
,year,NOUN,I-month,O
,.,PUNCT,O,O
Sentence: 3276,and,CCONJ,O,O
,i,PRON,O,O
,am,AUX,O,O
,wondering,VERB,O,O
,if,SCONJ,O,O
,the,DET,O,O
,offence,NOUN,B-crime,O
,changes,VERB,O,O
,around,ADP,O,O
,these,DET,O,O
,cta,PROPN,B-location,O
,station,PROPN,I-location,O
,during,ADP,O,O
,park,NOUN,B-location,O
,at,ADP,O,O
,schools,NOUN,B-location,O
,in,ADP,O,O
,session,NOUN,B-month,O
,month,NOUN,I-month,O
,and,CCONJ,O,O
,school,NOUN,B-location,O
,events,NOUN,I-location,O
,are,AUX,O,O
,more,ADV,O,O
,frequent,ADJ,O,O
,in,ADP,O,O
,session,NOUN,O,O
,when,ADV,O,O
,school,NOUN,B-location,O
,is,AUX,O,O
,in,ADP,O,O
,session,NOUN,O,O
,.,PUNCT,O,O
Sentence: 3277,he,PRON,O,O
,says,VERB,O,O
,the,DET,O,O
,criminal,PROPN,B-crime,O
,offender,PROPN,I-crime,O
,and,CCONJ,O,O
,month,NOUN,B-month,O
,.,PUNCT,O,O
Sentence: 3278,yeah,INTJ,O,O
,,PUNCT,O,O
,it,PRON,O,O
,is,AUX,O,O
,much,ADV,O,O
,more,ADV,O,O
,useful,ADJ,O,O
,.,PUNCT,O,O
Sentence: 3279,it,PRON,O,O
,is,AUX,O,O
,interesting,ADJ,O,O
,.,PUNCT,O,O
Sentence: 3280,so,CCONJ,O,O
,there,PRON,O,O
,is,AUX,O,O
,no,DET,O,O
,age,NOUN,O,O
,.,PUNCT,O,O
Sentence: 3281,it,PRON,O,O
,is,AUX,O,O
,okay,ADJ,O,O
,.,PUNCT,O,O
Sentence: 3282,the,DET,O,O
,biggest,ADJ,O,O
,breaking,NOUN,B-crime,O
,law,NOUN,I-crime,O
,have,AUX,O,O
,taken,VERB,O,O
,commercial,NOUN,B-location,O
,property,NOUN,I-location,O
,in,ADP,O,O
,the,DET,O,O
,most,ADJ,O,O
,unlawfulness,NOUN,B-crime,O
,.,PUNCT,O,O
Sentence: 3283,but,CCONJ,O,O
,it,PRON,O,O
,seems,VERB,O,O
,on,ADP,O,O
,july,PROPN,B-month,O
,and,CCONJ,O,O
,august,PROPN,B-month,O
,.,PUNCT,O,O
Sentence: 3284,and,CCONJ,O,O
,a,DET,O,O
,little,ADJ,O,O
,bit,NOUN,O,O
,of,ADP,O,O
,a,DET,O,O
,tactical,ADJ,O,O
,thing,NOUN,O,O
,in,ADP,O,O
,january,PROPN,B-month,O
,.,PUNCT,O,O
Sentence: 3285,it,PRON,O,O
,was,AUX,O,O
,probably,ADV,O,O
,christmas,PROPN,O,O
,,PUNCT,O,O
,the,DET,O,O
,peak,NOUN,O,O
,of,ADP,O,O
,january,PROPN,B-month,O
,.,PUNCT,O,O
Sentence: 3286,is,AUX,O,O
,UUNNKK,PROPN,O,O
,june,PROPN,B-month,O
,,PUNCT,O,O
,to,ADP,O,O
,june,PROPN,B-month,O
,to,ADP,O,O
,september,PROPN,B-month,O
,,PUNCT,O,O
,where,ADV,O,O
,?,PUNCT,O,O
Sentence: 3287,most,ADJ,O,O
,of,ADP,O,O
,the,DET,O,O
,world,NOUN,O,O
,is,AUX,O,O
,happening,VERB,O,O
,in,ADP,O,O
,a,DET,O,O
,aircraft,NOUN,B-location,O
,.,PUNCT,O,O
Sentence: 3288,what,PRON,O,O
,is,AUX,O,O
,the,DET,O,O
,difference,NOUN,O,O
,between,ADP,O,O
,small,NOUN,B-location,O
,retail,NOUN,I-location,O
,store,NOUN,I-location,O
,and,CCONJ,O,O
