Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 4030,so,CCONJ,O,O
,if,SCONJ,O,O
,i,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,do,AUX,O,O
,this,DET,O,O
,job,NOUN,O,O
,,PUNCT,O,O
,i,PRON,O,O
,have,AUX,O,O
,to,PART,O,O
,go,VERB,O,O
,to,ADP,O,O
,a,DET,O,O
,gang,PROPN,B-crime,O
,activity,PROPN,I-crime,O
,,PUNCT,O,O
,now,ADV,O,O
,i,PRON,O,O
,know,VERB,O,O
,a,DET,O,O
,punishable,PROPN,B-crime,O
,crime,PROPN,I-crime,O
,.,PUNCT,O,O
Sentence: 4031,yeah,INTJ,O,O
,,PUNCT,O,O
,it,PRON,O,O
,is,AUX,O,O
,okay,ADJ,O,O
,.,PUNCT,O,O
Sentence: 4032,i,PRON,O,O
,will,VERB,O,O
,see,VERB,O,O
,what,PRON,O,O
,is,AUX,O,O
,going,VERB,O,O
,on,ADP,O,O
,here,ADV,O,O
,.,PUNCT,O,O
Sentence: 4033,what,PRON,O,O
,would,VERB,O,O
,this,DET,O,O
,abandoned,NOUN,B-location,O
,building,NOUN,I-location,O
,have,AUX,O,O
,to,PART,O,O
,be,AUX,O,O
,such,DET,O,O
,a,DET,O,O
,lot,NOUN,O,O
,of,ADP,O,O
,activity,NOUN,O,O
,?,PUNCT,O,O
Sentence: 4034,did,AUX,O,O
,we,PRON,O,O
,just,ADV,O,O
,want,VERB,O,O
,to,PART,O,O
,take,VERB,O,O
,cta,PROPN,B-location,O
,train,PROPN,I-location,O
,to,PART,O,O
,fear,VERB,O,O
,the,DET,O,O
,area,NOUN,O,O
,in,ADP,O,O
,the,DET,O,O
,middle,NOUN,O,O
,of,ADP,O,O
,the,DET,O,O
,city,NOUN,O,O
,that,DET,O,O
,means,VERB,O,O
,we,PRON,O,O
,cut,VERB,O,O
,all,DET,O,O
,the,DET,O,O
,southern,ADJ,O,O
,side,NOUN,O,O
,?,PUNCT,O,O
Sentence: 4035,yeah,INTJ,O,O
,,PUNCT,O,O
,so,ADV,O,O
,you,PRON,O,O
,see,VERB,O,O
,there,PRON,O,O
,is,AUX,O,O
,a,DET,O,O
,lot,NOUN,O,O
,of,ADP,O,O
,activity,NOUN,O,O
,here,ADV,O,O
,.,PUNCT,O,O
