Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 2444,can,VERB,O,O
,i,PRON,O,O
,have,AUX,O,O
,four,NUM,O,O
,business,NOUN,B-location,O
,office,NOUN,I-location,O
,?,PUNCT,O,O
Sentence: 2445,four,NUM,O,O
,construction,ADJ,B-location,O
,site,ADJ,I-location,O
,.,PUNCT,O,O
Sentence: 2446,what,PRON,O,O
,are,AUX,O,O
,four,NUM,O,O
,cta,PROPN,B-location,O
,garage,PROPN,I-location,O
,?,PUNCT,O,O
Sentence: 2447,can,VERB,O,O
,you,PRON,O,O
,like,VERB,O,O
,every,DET,O,O
,neighboring,NOUN,B-neighborhood,O
,in,ADP,O,O
,both,DET,O,O
,neighborhood,NOUN,B-neighborhood,O
,?,PUNCT,O,O
Sentence: 2448,i,PRON,O,O
,am,AUX,O,O
,sorry,ADJ,O,O
,i,PRON,O,O
,meant,VERB,O,O
,how,ADV,O,O
,many,ADJ,O,O
,legal,NOUN,B-crime,O
,irresponsibility,NOUN,I-crime,O
,say,VERB,O,O
,that,DET,O,O
,.,PUNCT,O,O
Sentence: 2449,is,AUX,O,O
,this,DET,O,O
,a,DET,O,O
,illegal,NOUN,B-crime,O
,action,NOUN,I-crime,O
,?,PUNCT,O,O
Sentence: 2450,it,PRON,O,O
,is,AUX,O,O
,all,DET,O,O
,four,NUM,O,O
,day,NOUN,B-day,O
,.,PUNCT,O,O
Sentence: 2451,can,VERB,O,O
,you,PRON,O,O
,show,VERB,O,O
,me,PRON,O,O
,the,DET,O,O
,garage,NOUN,B-location,O
,?,PUNCT,O,O
Sentence: 2452,i,PRON,O,O
,am,AUX,O,O
,sorry,ADJ,O,O
,,PUNCT,O,O
,but,CCONJ,O,O
,we,PRON,O,O
,are,AUX,O,O
,done,VERB,O,O
,with,ADP,O,O
,the,DET,O,O
,west,NOUN,B-unk,O
,side,NOUN,I-unk,O
,and,CCONJ,O,O
,can,VERB,O,O
,you,PRON,O,O
,distinguish,VERB,O,O
,what,PRON,O,O
,law,NOUN,B-crime,O
