Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 10418,first,ADV,O,O
,off,ADP,O,O
,i,PRON,O,O
,.,PUNCT,O,O
Sentence: 10419,is,AUX,O,O
,there,PRON,O,O
,a,DET,O,O
,number,NOUN,O,O
,of,ADP,O,O
,crimes,NOUN,O,O
,for,ADP,O,O
,four,NUM,O,O
,parts,NOUN,O,O
,separately,ADV,O,O
,?,PUNCT,O,O
Sentence: 10420,because,SCONJ,O,O
,i,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,see,VERB,O,O
,which,DET,O,O
,UIC,PROPN,B-neighborhood,O
,is,AUX,O,O
,the,DET,O,O
,biggest,ADJ,O,O
,local,PROPN,B-crime,O
,crime,PROPN,I-crime,O
,in,ADP,O,O
,the,DET,O,O
,illegal,PROPN,B-crime,O
,crime,PROPN,I-crime,O
,.,PUNCT,O,O
Sentence: 10421,so,CCONJ,O,O
,can,VERB,O,O
,you,PRON,O,O
,show,VERB,O,O
,me,PRON,O,O
,a,DET,O,O
,illegal,NOUN,B-crime,O
,offender,NOUN,I-crime,O
,?,PUNCT,O,O
Sentence: 10422,it,PRON,O,O
,shows,VERB,O,O
,that,SCONJ,O,O
,offense,NOUN,B-crime,O
,involving,VERB,O,O
,children,NOUN,O,O
,hurt,VERB,O,O
,practices,NOUN,O,O
,and,CCONJ,O,O
,trespass,NOUN,B-crime,O
,have,AUX,O,O
,the,DET,O,O
,highest,ADJ,O,O
,unlawfulness,NOUN,B-crime,O
,.,PUNCT,O,O
Sentence: 10423,so,ADV,O,O
,it,PRON,O,O
,means,VERB,O,O
,we,PRON,O,O
,should,VERB,O,O
,focus,VERB,O,O
,on,ADP,O,O
,these,DET,O,O
,criminal,NOUN,B-crime,O
,illegality,NOUN,I-crime,O
,.,PUNCT,O,O
Sentence: 10424,you,PRON,O,O
,can,VERB,O,O
,show,VERB,O,O
,me,PRON,O,O
,the,DET,O,O
,number,NOUN,O,O
,of,ADP,O,O
,crimes,NOUN,O,O
,every,DET,O,O
,hour,NOUN,O,O
,,PUNCT,O,O
,i,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,know,VERB,O,O
,the,DET,O,O
,criminal,PROPN,B-crime,O
,behaviour,PROPN,I-crime,O
,during,ADP,O,O
,the,PROPN,B-year,O
,year,PROPN,I-year,O
,.,PUNCT,O,O
Sentence: 10425,so,ADV,O,O
,between,ADP,O,O
,12,NUM,O,O
,and,CCONJ,O,O
,19,NUM,O,O
,,PUNCT,O,O
,we,PRON,O,O
,have,AUX,O,O
,a,DET,O,O
,higher,ADJ,O,O
,criminal,NOUN,B-crime,O
,.,PUNCT,O,O
Sentence: 10426,i,PRON,O,O
,do,AUX,O,O
,not,PART,O,O
,need,VERB,O,O
,this,DET,O,O
,card,NOUN,O,O
,.,PUNCT,O,O
Sentence: 10427,but,CCONJ,O,O
,i,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,keep,VERB,O,O
,this,DET,O,O
,thing,NOUN,O,O
,better,ADV,O,O
,we,PRON,O,O
,can,VERB,O,O
,not,PART,O,O
,see,VERB,O,O
,.,PUNCT,O,O
Sentence: 10428,so,ADV,O,O
,how,ADV,O,O
,can,VERB,O,O
,you,PRON,O,O
,plan,VERB,O,O
,the,DET,O,O
,same,ADJ,O,O
,map,NOUN,O,O
