Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 2641,so,CCONJ,O,O
,can,VERB,O,O
,i,PRON,O,O
,see,VERB,O,O
,a,DET,O,O
,legal,PROPN,B-crime,O
,offence,PROPN,I-crime,O
,in,ADP,O,O
,chicago,NOUN,B-unk,O
,neighborhoods,NOUN,I-unk,O
,for,ADP,O,O
,the,DET,O,O
,punishable,PROPN,B-crime,O
,crime,PROPN,I-crime,O
,and,CCONJ,O,O
,arson,NOUN,B-crime,O
,?,PUNCT,O,O
Sentence: 2642,illegal,ADJ,B-crime,O
,and,ADJ,I-crime,O
,punishable,ADJ,I-crime,O
,.,PUNCT,O,O
Sentence: 2643,can,VERB,O,O
,you,PRON,O,O
,show,VERB,O,O
,me,PRON,O,O
,any,DET,O,O
,divides,NOUN,O,O
,or,CCONJ,O,O
,knowledge,PROPN,B-visualization,O
,visualization,PROPN,I-visualization,O
,?,PUNCT,O,O
Sentence: 2644,all,ADV,O,O
,right,ADV,O,O
,,PUNCT,O,O
,let,VERB,O,O
,me,PRON,O,O
,see,VERB,O,O
,you,PRON,O,O
,,PUNCT,O,O
,i,PRON,O,O
,mean,VERB,O,O
,ok,INTJ,O,O
,.,PUNCT,O,O
Sentence: 2645,the,DET,O,O
,convicted,PROPN,B-crime,O
,felon,PROPN,I-crime,O
,.,PUNCT,O,O
Sentence: 2646,i,PRON,O,O
,mean,VERB,O,O
,horizontally,ADV,O,O
,,PUNCT,O,O
,x,NOUN,O,O
,-,NOUN,O,O
,axis,NOUN,O,O
,?,PUNCT,O,O
Sentence: 2647,such,DET,O,O
,a,DET,O,O
,fourth,ADJ,O,O
,Lincoln,NOUN,B-neighborhood,O
,Park,NOUN,I-neighborhood,O
,is,AUX,O,O
,in,ADP,O,O
,the,DET,O,O
,preamble,NOUN,O,O
,to,ADP,O,O
,the,DET,O,O
,four,NUM,O,O
,River,PROPN,B-neighborhood,O
,North,PROPN,I-neighborhood,O
,and,CCONJ,O,O
,the,DET,O,O
,baddoing,NOUN,B-crime,O
,is,AUX,O,O
,before,ADP,O,O
,14,NUM,O,O
,.,PUNCT,O,O
Sentence: 2648,and,CCONJ,O,O
,can,VERB,O,O
,you,PRON,O,O
,show,VERB,O,O
,me,PRON,O,O
,that,SCONJ,O,O
,in,ADP,O,O
,the,DET,O,O
,baddoer,PROPN,B-crime,O
,,PUNCT,O,O
,how,ADV,O,O
,felonious,ADJ,B-crime,O
,are,AUX,O,O
,the,DET,O,O
,criminal,NOUN,B-crime,O
,behaviour,NOUN,I-crime,O
,?,PUNCT,O,O
Sentence: 2649,so,ADV,O,O
,on,ADP,O,O
,this,DET,O,O
,case,NOUN,O,O
,,PUNCT,O,O
,the,DET,O,O
,University,NOUN,B-neighborhood,O
,of,NOUN,I-neighborhood,O
,Illinois,NOUN,I-neighborhood,O
,at,NOUN,I-neighborhood,O
,Chicago,NOUN,I-neighborhood,O
,has,AUX,O,O
,a,DET,O,O
,maximum,ADJ,O,O
,illegal,PROPN,B-crime,O
,criminal,PROPN,I-crime,O
,.,PUNCT,O,O
Sentence: 2650,after,ADP,O,O
,the,DET,O,O
,University,NOUN,B-neighborhood,O
,of,NOUN,I-neighborhood,O
,Illinois,NOUN,I-neighborhood,O
,at,NOUN,I-neighborhood,O
,Chicago,NOUN,I-neighborhood,O
,and,CCONJ,O,O
,Near,PROPN,B-neighborhood,O
,West,PROPN,I-neighborhood,O
,and,CCONJ,O,O
,the,DET,O,O
,ctx,NOUN,O,O
,,PUNCT,O,O
,it,PRON,O,O
,seems,VERB,O,O
,to,PART,O,O
,be,AUX,O,O
,the,DET,O,O
,safest,ADJ,O,O
,out,SCONJ,O,O
,of,ADP,O,O
,four,NUM,O,O
,.,PUNCT,O,O
Sentence: 2651,could,VERB,O,O
,you,PRON,O,O
,show,VERB,O,O
,me,PRON,O,O
,the,DET,O,O
,local,PROPN,B-crime,O
,crime,PROPN,I-crime,O
,in,ADP,O,O
,the,DET,O,O
,River,NOUN,B-neighborhood,O
,North,NOUN,I-neighborhood,O
,?,PUNCT,O,O
Sentence: 2652,it,PRON,O,O
,is,AUX,O,O
,processing,VERB,O,O
,.,PUNCT,O,O
Sentence: 2653,it,PRON,O,O
,looks,VERB,O,O
,like,SCONJ,O,O
,the,DET,O,O
,offence,NOUN,B-crime,O
,is,AUX,O,O
,in,ADP,O,O
,the,DET,O,O
,neck,NOUN,B-neighborhood,O
,of,NOUN,I-neighborhood,O
,the,NOUN,I-neighborhood,O
,wood,NOUN,I-neighborhood,O
,,PUNCT,O,O
,but,CCONJ,O,O
,i,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,meet,VERB,O,O
,the,DET,O,O
,criminal,PROPN,B-crime,O
,offense,PROPN,I-crime,O
,of,ADP,O,O
,a,DET,O,O
,crime,NOUN,B-crime,O
,distribution,NOUN,I-crime,O
,.,PUNCT,O,O
Sentence: 2654,the,DET,O,O
,same,ADJ,O,O
,formula,NOUN,O,O
,can,VERB,O,O
,be,AUX,O,O
,seen,VERB,O,O
,in,ADP,O,O
,the,PROPN,B-unk,O
,Loop,PROPN,I-unk,O
,.,PUNCT,O,O
Sentence: 2655,can,VERB,O,O
,you,PRON,O,O
,show,VERB,O,O
,the,DET,O,O
,tree,NOUN,B-visualization,O
,map,NOUN,I-visualization,O
,or,CCONJ,O,O
,do,AUX,O,O
,you,PRON,O,O
,have,AUX,O,O
,any,DET,O,O
,other,ADJ,O,O
,way,NOUN,O,O
,of,ADP,O,O
,imagining,VERB,O,O
,the,DET,O,O
,same,ADJ,O,O
,?,PUNCT,O,O
Sentence: 2656,so,ADV,O,O
,here,ADV,O,O
,in,ADP,O,O
,this,DET,O,O
,chart,NOUN,O,O
,i,PRON,O,O
,mean,VERB,O,O
,sorry,ADJ,O,O
,,PUNCT,O,O
,the,DET,O,O
