Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 9783,so,ADV,O,O
,show,VERB,O,O
,me,PRON,O,O
,the,PROPN,B-year,O
,year,PROPN,I-year,O
,that,DET,O,O
,are,AUX,O,O
,in,ADP,O,O
,the,DET,O,O
,hallway,NOUN,B-location,O
,of,ADP,O,O
,waterfront,NOUN,B-location,O
,.,PUNCT,O,O
Sentence: 9784,why,ADV,O,O
,do,AUX,O,O
,you,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,answer,VERB,O,O
,?,PUNCT,O,O
Sentence: 9785,yes,INTJ,O,O
,,PUNCT,O,O
,i,PRON,O,O
,am,AUX,O,O
,going,VERB,O,O
,to,PART,O,O
,have,AUX,O,O
,a,DET,O,O
,lot,NOUN,O,O
,of,ADP,O,O
,noise,NOUN,O,O
,.,PUNCT,O,O
Sentence: 9786,i,PRON,O,O
,think,VERB,O,O
,retail,PROPN,B-location,O
,store,PROPN,I-location,O
,are,AUX,O,O
,in,ADP,O,O
,session,NOUN,O,O
,from,ADP,O,O
,a,DET,O,O
,certain,ADJ,O,O
,number,NOUN,O,O
,of,ADP,O,O
,year,NOUN,B-unk,O
,and,NOUN,I-unk,O
,residential,NOUN,I-unk,O
,couple,NOUN,I-unk,O
,of,NOUN,I-unk,O
,months,NOUN,I-unk,O
,.,PUNCT,O,O
Sentence: 9787,and,CCONJ,O,O
,i,PRON,O,O
,am,AUX,O,O
,wondering,VERB,O,O
,if,SCONJ,O,O
,the,DET,O,O
,illegal,PROPN,B-crime,O
,and,PROPN,I-crime,O
,punishable,PROPN,I-crime,O
,crime,PROPN,I-crime,O
,changes,VERB,O,O
,around,ADP,O,O
,gas,PROPN,B-location,O
,station,PROPN,I-location,O
,about,ADP,O,O
,train,NOUN,B-location,O
,year,NOUN,I-location,O
,and,CCONJ,O,O
,learning,VERB,O,O
,school,NOUN,B-location,O
,agents,NOUN,I-location,O
,there,PRON,O,O
,are,AUX,O,O
,more,ADV,O,O
,frequent,ADJ,O,O
,school,NOUN,B-location,O
,when,ADV,O,O
,school,NOUN,B-location,O
,is,AUX,O,O
,class,NOUN,O,O
,and,CCONJ,O,O
,when,ADV,O,O
,school,NOUN,B-location,O
,is,AUX,O,O
,in,ADP,O,O
,session,NOUN,O,O
,.,PUNCT,O,O
