Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 4186,do,AUX,O,O
,you,PRON,O,O
,want,VERB,O,O
,me,PRON,O,O
,to,PART,O,O
,tell,VERB,O,O
,us,PRON,O,O
,where,ADV,O,O
,the,DET,O,O
,convicted,PROPN,B-crime,O
,felon,PROPN,I-crime,O
,is,AUX,O,O
,?,PUNCT,O,O
Sentence: 4187,right,INTJ,O,O
,,PUNCT,O,O
,do,AUX,O,O
,the,DET,O,O
,right,ADJ,O,O
,show,NOUN,O,O
,on,ADP,O,O
,the,DET,O,O
,right,ADJ,O,O
,park,NOUN,B-location,O
,?,PUNCT,O,O
Sentence: 4188,so,ADV,O,O
,do,AUX,O,O
,those,DET,O,O
,red,PROPN,B-unk,O
,spots,PROPN,I-unk,O
,show,VERB,O,O
,it,PRON,O,O
,a,DET,O,O
,hot,ADJ,O,O
,felony,NOUN,B-crime,O
,?,PUNCT,O,O
Sentence: 4189,so,CCONJ,O,O
,what,PRON,O,O
,is,AUX,O,O
,the,DET,O,O
,safest,ADJ,O,O
,garage,NOUN,B-location,O
,in,ADP,O,O
,the,DET,O,O
,cta,PROPN,B-location,O
,train,PROPN,I-location,O
,?,PUNCT,O,O
Sentence: 4190,is,AUX,O,O
,this,DET,O,O
,area,NOUN,O,O
,called,VERB,O,O
,?,PUNCT,O,O
Sentence: 4191,i,PRON,O,O
,mean,VERB,O,O
,,PUNCT,O,O
,i,PRON,O,O
,am,AUX,O,O
,not,PART,O,O
,familiar,ADJ,O,O
,with,ADP,O,O
,the,DET,O,O
,map,NOUN,O,O
,.,PUNCT,O,O
Sentence: 4192,according,VERB,O,O
,to,ADP,O,O
,my,DET,O,O
,understanding,NOUN,O,O
,,PUNCT,O,O
,i,PRON,O,O
,think,VERB,O,O
,west,PROPN,B-unk,O
,randolph,PROPN,I-unk,O
,grocery,PROPN,B-location,O
,store,PROPN,I-location,O
,is,AUX,O,O
,in,ADP,O,O
,baddoer,PROPN,B-crime,O
,,PUNCT,O,O
,and,CCONJ,O,O
,probably,ADV,O,O
,at,ADP,O,O
,pearson,PROPN,B-unk,O
,street,PROPN,I-unk,O
,,PUNCT,O,O
,breaking,PROPN,B-crime,O
,the,PROPN,I-crime,O
,law,PROPN,I-crime,O
,is,AUX,O,O
,maximum,ADJ,O,O
,.,PUNCT,O,O
Sentence: 4193,and,CCONJ,O,O
,it,PRON,O,O
,is,AUX,O,O
,evenly,ADV,O,O
,distributed,VERB,O,O
,.,PUNCT,O,O
Sentence: 4194,so,CCONJ,O,O
,during,ADP,O,O
,what,DET,O,O
,day,NOUN,B-day,O
,is,AUX,O,O
,the,DET,O,O
,maximum,ADJ,O,O
,convicted,NOUN,B-crime,O
,felon,NOUN,I-crime,O
,during,ADP,O,O
,the,DET,O,O
,felon,NOUN,B-crime,O
,?,PUNCT,O,O
Sentence: 4195,so,ADV,O,O
,the,DET,O,O
,unlawfulness,NOUN,B-crime,O
,is,AUX,O,O
,maximum,ADJ,O,O
,between,ADP,O,O
,6,NUM,B-interval,O
,am,NUM,I-interval,O
,and,NUM,I-interval,O
,noon,NUM,I-interval,O
,4,NUM,I-interval,O
,pm,NUM,I-interval,O
,.,PUNCT,O,O
Sentence: 4196,it,PRON,O,O
,is,AUX,O,O
,surprising,ADJ,O,O
,.,PUNCT,O,O
Sentence: 4197,so,CCONJ,O,O
,according,VERB,O,O
,to,ADP,O,O
,you,PRON,O,O
,,PUNCT,O,O
,you,PRON,O,O
,are,AUX,O,O
,putting,VERB,O,O
,a,DET,O,O
,police,NOUN,B-unk,O
,officer,NOUN,I-unk,O
,?,PUNCT,O,O
Sentence: 4198,so,ADV,O,O
,the,DET,O,O
,bad,PROPN,B-crime,O
,deed,PROPN,I-crime,O
,on,ADP,O,O
,the,DET,O,O
,convenience,NOUN,B-location,O
,store,NOUN,I-location,O
,is,AUX,O,O
,the,DET,O,O
,maximum,NOUN,O,O
,.,PUNCT,O,O
Sentence: 4199,so,ADV,O,O
,ideally,ADV,O,O
,,PUNCT,O,O
,i,PRON,O,O
,would,VERB,O,O
,think,VERB,O,O
,we,PRON,O,O
,should,VERB,O,O
,be,AUX,O,O
,put,VERB,O,O
,in,ADP,O,O
,further,ADJ,O,O
,cta,NOUN,B-location,O
,platform,NOUN,I-location,O
