Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 4898,i,PRON,O,O
,think,VERB,O,O
,i,PRON,O,O
,am,AUX,O,O
,interested,ADJ,O,O
,in,ADP,O,O
,,PUNCT,O,O
,if,SCONJ,O,O
,i,PRON,O,O
,went,VERB,O,O
,to,ADP,O,O
,the,DET,O,O
,motel,NOUN,B-location,O
,i,PRON,O,O
,went,VERB,O,O
,to,ADP,O,O
,the,DET,O,O
,residence,NOUN,B-location,O
,garage,NOUN,I-location,O
,where,ADV,O,O
,i,PRON,O,O
,went,VERB,O,O
,to,ADP,O,O
,bus,PROPN,B-location,O
,station,PROPN,I-location,O
,would,VERB,O,O
,show,VERB,O,O
,up,ADP,O,O
,,PUNCT,O,O
,even,ADV,O,O
,all,DET,O,O
,this,DET,O,O
,,PUNCT,O,O
,that,DET,O,O
,is,AUX,O,O
,especially,ADV,O,O
,dangerous,ADJ,O,O
,to,PART,O,O
,walk,VERB,O,O
,through,ADP,O,O
,``,PUNCT,O,O
,or,CCONJ,O,O
,UUNNKK,PROPN,O,O
,.,PUNCT,O,O
Sentence: 4899,all,DET,O,O
,the,DET,O,O
,hoodlum,NOUN,B-crime,O
,and,CCONJ,O,O
,human,PROPN,B-crime,O
,trafficking,PROPN,I-crime,O
,in,ADP,O,O
,the,DET,O,O
,homicide,NOUN,B-crime,O
,and,CCONJ,O,O
,assault,NOUN,B-crime,O
,on,ADP,O,O
,the,DET,O,O
,crime,NOUN,B-crime,O
,.,PUNCT,O,O
Sentence: 4900,the,DET,O,O
,alcohol,PROPN,B-crime,O
,intoxication,PROPN,I-crime,O
,seems,VERB,O,O
,high,ADJ,O,O
,.,PUNCT,O,O
Sentence: 4901,so,ADV,O,O
,i,PRON,O,O
,think,VERB,O,O
,this,DET,O,O
,is,AUX,O,O
,the,DET,O,O
,next,ADJ,O,O
,thing,NOUN,O,O
,i,PRON,O,O
,am,AUX,O,O
,saying,VERB,O,O
,,PUNCT,O,O
,that,DET,O,O
,is,AUX,O,O
,a,DET,O,O
,River,NOUN,B-neighborhood,O
,North,NOUN,I-neighborhood,O
,of,ADP,O,O
,which,DET,O,O
,i,PRON,O,O
,am,AUX,O,O
,trying,VERB,O,O
,to,PART,O,O
,like,VERB,O,O
,the,DET,O,O
,least,ADJ,O,O
,amount,NOUN,O,O
,of,ADP,O,O
,personal,ADJ,O,O
,deceptive,PROPN,B-crime,O
,practice,PROPN,I-crime,O
,as,SCONJ,O,O
,a,DET,O,O
,public,NOUN,B-crime,O
,peace,NOUN,I-crime,O
,violation,NOUN,I-crime,O
,of,ADP,O,O
,an,DET,O,O
,apartment,NOUN,B-location,O
,or,CCONJ,O,O
,i,PRON,O,O
,will,VERB,O,O
,steal,VERB,O,O
,my,DET,O,O
,stuff,NOUN,O,O
,or,CCONJ,O,O
,all,DET,O,O
,those,DET,O,O
,things,NOUN,O,O
,?,PUNCT,O,O
Sentence: 4902,they,PRON,O,O
,look,VERB,O,O
,like,SCONJ,O,O
,they,PRON,O,O
,are,AUX,O,O
,all,ADV,O,O
,pretty,ADJ,O,O
,.,PUNCT,O,O
Sentence: 4903,maybe,ADV,O,O
,Near,PROPN,B-neighborhood,O
,West,PROPN,I-neighborhood,O
,.,PUNCT,O,O
Sentence: 4904,you,PRON,O,O
,think,VERB,O,O
,the,DET,O,O
,north,NOUN,O,O
,is,AUX,O,O
,from,ADP,O,O
,the,DET,O,O
,``,PUNCT,O,O
,north,PROPN,O,O
,river,PROPN,O,O
,is,AUX,O,O
,not,PART,O,O
,much,ADV,O,O
,worse,ADJ,O,O
,.,PUNCT,O,O
Sentence: 4905,ok,INTJ,O,O
,,PUNCT,O,O
,so,ADV,O,O
,i,PRON,O,O
,am,AUX,O,O
,guessing,VERB,O,O
,the,DET,O,O
,cta,PROPN,B-location,O
,other,PROPN,I-location,O
,property,PROPN,I-location,O
,of,ADP,O,O
,the,DET,O,O
,hallway,NOUN,B-location,O
,and,CCONJ,O,O
,booze,NOUN,O,O
,stores,NOUN,B-location,O
,,PUNCT,O,O
,as,SCONJ,O,O
,they,PRON,O,O
,seem,VERB,O,O
,?,PUNCT,O,O
Sentence: 4906,ok,INTJ,O,O
,,PUNCT,O,O
,i,PRON,O,O
,see,VERB,O,O
,the,DET,O,O
,breaking,PROPN,B-crime,O
,the,PROPN,I-crime,O
,law,PROPN,I-crime,O
,by,ADP,O,O
,the,NOUN,B-location,O
,school,NOUN,I-location,O
,in,ADP,O,O
,the,DET,O,O
,business,NOUN,B-location,O
,office,NOUN,I-location,O
