Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 0,Ok,INTJ,O,O
,first,ADV,O,O
,off,ADV,O,O
,I,PRON,O,O
Sentence: 1,Can,VERB,O,O
,you,PRON,O,O
,show,VERB,O,O
,me,PRON,O,O
,the,DET,O,O
,number,NOUN,O,O
,of,ADP,O,O
,crimes,NOUN,O,O
,for,ADP,O,O
,the,DET,O,O
,four,NUM,O,O
,regions,NOUN,B-neighborhood,O
,separately,ADV,O,O
,?,PUNCT,O,O
Sentence: 2,Because,SCONJ,O,O
,I,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,see,VERB,O,O
,which,DET,O,O
,region,NOUN,B-neighborhood,O
,has,AUX,O,O
,the,DET,O,O
,highest,ADJ,O,O
,rate,NOUN,B-crime,O
,of,NOUN,I-crime,O
,crime,NOUN,I-crime,O
,.,PUNCT,O,O
Sentence: 3,So,CCONJ,O,O
,can,VERB,O,O
,you,PRON,O,O
,show,VERB,O,O
,me,PRON,O,O
,the,DET,O,O
,distribution,NOUN,B-crime,O
,of,NOUN,I-crime,O
,different,NOUN,I-crime,O
,crime,NOUN,I-crime,O
,types,NOUN,I-crime,O
,?,PUNCT,O,O
,I,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,know,VERB,O,O
,exactly,ADV,O,O
,the,DET,O,O
,number,NOUN,O,O
,of,ADP,O,O
,different,ADJ,O,O
,crime,NOUN,B-unk,O
,types,NOUN,I-unk,O
,.,PUNCT,O,O
Sentence: 4,Ok,INTJ,O,O
,so,ADV,O,O
,it,PRON,O,B-ref
,shows,VERB,O,O
,that,SCONJ,O,O
,the,DET,O,O
,theft,NOUN,B-crime,O
,battery,NOUN,I-crime,O
,deceptive,PROPN,B-crime,O
,practice,PROPN,I-crime,O
,and,CCONJ,O,O
,criminal,PRON,B-crime,O
,damage,PRON,I-crime,O
,have,AUX,O,O
,the,DET,O,O
,highest,ADJ,O,O
,rate,NOUN,B-crime,O
,of,NOUN,I-crime,O
,crime,NOUN,I-crime,O
,.,PUNCT,O,O
Sentence: 5,So,ADV,O,O
,it,PRON,O,O
,means,VERB,O,O
,that,SCONJ,O,O
,maybe,ADV,O,O
,we,PRON,O,O
,should,VERB,O,O
,focus,VERB,O,O
,on,ADP,O,O
,these,DET,O,O
,crimes,NOUN,B-crime,O
,mostly,ADV,O,O
,.,PUNCT,O,O
Sentence: 6,Ok,INTJ,O,O
,so,ADV,O,O
,can,VERB,O,O
,you,PRON,O,O
,show,VERB,O,O
,me,PRON,O,O
,the,DET,O,O
,number,NOUN,O,O
,of,ADP,O,O
,crimes,NOUN,O,O
,for,ADP,O,O
,each,DET,O,O
,hour,NOUN,O,O
,in,ADP,O,O
,a,DET,O,O
,day,NOUN,B-day,O
,?,PUNCT,O,O
,I,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,know,VERB,O,O
,the,DET,O,O
,frequency,NOUN,B-crime,O
,of,NOUN,I-crime,O
,the,NOUN,I-crime,O
,crimes,NOUN,I-crime,O
,during,ADP,O,O
,the,DET,O,O
,day,NOUN,O,O
,.,PUNCT,O,O
Sentence: 7,So,ADV,O,O
,between,ADP,O,O
,12,NUM,O,O
,up,ADP,O,O
,to,PART,O,O
,19,NUM,O,O
,we,PRON,O,O
,have,AUX,O,O
,the,DET,O,O
,highest,ADJ,O,O
,rate,NOUN,B-crime,O
,of,NOUN,I-crime,O
,crime,NOUN,I-crime,O
,.,PUNCT,O,O
Sentence: 8,I,PRON,O,O
,do,AUX,O,O
,not,PART,O,B-ref
,need,VERB,O,O
,this,DET,O,B-ref
,chart,NOUN,O,I-ref
,and,CCONJ,O,O
,can,VERB,O,O
,you,PRON,O,O
,move,VERB,O,O
,it,PRON,O,B-ref
,?,PUNCT,O,O
Sentence: 9,But,CCONJ,O,O
,I,PRON,O,O
,want,VERB,O,O
