Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 1877,what,PRON,O,O
,hospital,NOUN,B-location,O
,should,VERB,O,O
,i,PRON,O,O
,avoid,VERB,O,O
,by,ADP,O,O
,the,DET,O,O
,next,ADJ,O,O
,8,NUM,B-time,O
,pm,NUM,I-time,O
,at,ADP,O,O
,night,NOUN,O,O
,?,PUNCT,O,O
Sentence: 1878,i,PRON,O,O
,think,VERB,O,O
,UIC,PROPN,B-neighborhood,O
,is,AUX,O,O
,the,DET,O,O
,cta,PROPN,B-location,O
,platform,PROPN,I-location,O
,where,ADV,O,O
,i,PRON,O,O
,would,VERB,O,O
,not,PART,O,O
,want,VERB,O,O
,to,PART,O,O
,go,VERB,O,O
,to,ADP,O,O
,10,NUM,B-time,O
,am,NUM,I-time,O
,just,ADV,O,O
,because,SCONJ,O,O
,of,ADP,O,O
,the,DET,O,O
,overall,ADJ,O,O
,number,NOUN,O,O
,of,ADP,O,O
,crimes,NOUN,O,O
,.,PUNCT,O,O
Sentence: 1879,ok,INTJ,O,O
,many,ADJ,O,O
,breaking,X,B-crime,O
,law,X,I-crime,O
,.,PUNCT,O,O
Sentence: 1880,now,ADV,O,O
,you,PRON,O,O
,see,VERB,O,O
,the,DET,O,O
,map,NOUN,O,O
,is,AUX,O,O
,a,DET,O,O
,little,ADJ,O,O
,busy,ADJ,O,O
,is,AUX,O,O
,that,SCONJ,O,O
,it,PRON,O,O
,can,VERB,O,O
,only,ADV,O,O
,be,AUX,O,O
,seen,VERB,O,O
,in,ADP,O,O
,the,DET,O,O
,area,NOUN,O,O
,of,ADP,O,O
,each,DET,O,O
,other,ADJ,O,O
,than,SCONJ,O,O
,fifty,NUM,O,O
,offence,NOUN,B-crime,O
,?,PUNCT,O,O
Sentence: 1881,is,AUX,O,O
,it,PRON,O,O
,possible,ADJ,O,O
,to,PART,O,O
,see,VERB,O,O
,more,ADJ,O,O
,than,SCONJ,O,O
,50,NUM,O,O
,breaking,NUM,B-crime,O
,the,NUM,I-crime,O
,law,NUM,I-crime,O
,?,PUNCT,O,O
Sentence: 1882,some,DET,O,O
,illegal,NOUN,B-crime,O
,activity,NOUN,I-crime,O
,?,PUNCT,O,O
Sentence: 1883,looks,VERB,O,O
,like,SCONJ,O,O
,i,PRON,O,O
,am,AUX,O,O
,on,ADP,O,O
,the,DET,O,O
,railway,PROPN,B-location,O
,platform,PROPN,I-location,O
,,PUNCT,O,O
,the,DET,O,O
,alley,NOUN,B-location,O
,running,VERB,O,O
,parallel,ADJ,O,O
,to,ADP,O,O
,michigan,PROPN,O,O
,,PUNCT,O,O
,which,DET,O,O
,i,PRON,O,O
,have,AUX,O,O
,no,DET,O,O
,idea,NOUN,O,O
,i,PRON,O,O
,can,VERB,O,O
,see,VERB,O,O
,.,PUNCT,O,O
Sentence: 1884,could,VERB,O,O
,you,PRON,O,O
,move,VERB,O,O
,it,PRON,O,O
,to,ADP,O,O
,the,DET,O,O
,left,NOUN,O,O
,?,PUNCT,O,O
