Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 3603,i,PRON,O,O
,think,VERB,O,O
,i,PRON,O,O
,am,AUX,O,O
,interested,ADJ,O,O
,in,ADP,O,O
,if,SCONJ,O,O
,i,PRON,O,O
,walk,VERB,O,O
,to,ADP,O,O
,the,DET,O,O
,small,PROPN,B-location,O
,retail,PROPN,I-location,O
,store,PROPN,I-location,O
,,PUNCT,O,O
,if,SCONJ,O,O
,i,PRON,O,O
,went,VERB,O,O
,to,ADP,O,O
,the,DET,O,O
,restaurant,NOUN,B-location,O
,if,SCONJ,O,O
,i,PRON,O,O
,went,VERB,O,O
,to,ADP,O,O
,garage,NOUN,B-location,O
,would,VERB,O,O
,occur,VERB,O,O
,there,PRON,O,O
,is,AUX,O,O
,any,DET,O,O
,danger,NOUN,O,O
,,PUNCT,O,O
,or,CCONJ,O,O
,an,DET,O,O
,random,ADJ,O,O
,driving,NOUN,O,O
,or,CCONJ,O,O
,something,PRON,O,O
,.,PUNCT,O,O
Sentence: 3604,yes,INTJ,O,O
,,PUNCT,O,O
,i,PRON,O,O
,did,AUX,O,O
,.,PUNCT,O,O
Sentence: 3605,i,PRON,O,O
,can,VERB,O,O
,see,VERB,O,O
,in,ADP,O,O
,all,DET,O,O
,of,ADP,O,O
,these,DET,O,O
,offence,NOUN,B-crime,O
,and,CCONJ,O,O
,driving,NOUN,B-crime,O
,under,NOUN,I-crime,O
,the,NOUN,I-crime,O
,influence,NOUN,I-crime,O
,of,ADP,O,O
,sexual,PROPN,B-crime,O
,assault,PROPN,I-crime,O
,.,PUNCT,O,O
Sentence: 3606,the,DET,O,O
,criminal,PROPN,B-crime,O
,battery,PROPN,I-crime,O
,seems,VERB,O,O
,high,ADJ,O,O
,.,PUNCT,O,O
Sentence: 3607,so,ADV,O,O
,i,PRON,O,O
,wonder,VERB,O,O
,why,ADV,O,O
,the,DET,O,O
,locality,NOUN,B-location,O
,is,AUX,O,O
,adjacent,ADJ,O,O
,to,ADP,O,O
,the,DET,O,O
,open,PROPN,B-neighborhood,O
,neighborhood,PROPN,I-neighborhood,O
,that,DET,O,O
,is,AUX,O,O
,got,VERB,O,O
,other,ADJ,O,O
,personal,ADJ,O,O
,abortion,NOUN,B-crime,O
,as,ADV,O,O
,much,ADV,O,O
,as,SCONJ,O,O
,you,PRON,O,O
,would,VERB,O,O
,have,AUX,O,O
,a,DET,O,O
,broken,ADJ,O,O
,house,NOUN,B-location,O
,or,CCONJ,O,O
,a,DET,O,O
,couple,NOUN,O,O
,of,ADP,O,O
,things,NOUN,O,O
,?,PUNCT,O,O
Sentence: 3608,i,PRON,O,O
,am,AUX,O,O
,fine,ADJ,O,O
,.,PUNCT,O,O
Sentence: 3609,looks,VERB,O,O
,like,SCONJ,O,O
,they,PRON,O,O
,are,AUX,O,O
,all,ADV,O,O
,pretty,ADJ,O,O
,.,PUNCT,O,O
Sentence: 3610,maybe,ADV,O,O
,River,VERB,B-unk,O
,North,VERB,I-unk,O
,not,PART,O,O
,so,ADV,O,O
,much,ADJ,O,O
,.,PUNCT,O,O
Sentence: 3611,to,PART,O,O
,look,VERB,O,O
,at,ADP,O,O
,us,PRON,O,O
,,PUNCT,O,O
,the,DET,O,O
,Lincoln,NOUN,B-neighborhood,O
,Park,NOUN,I-neighborhood,O
,is,AUX,O,O
,not,PART,O,O
,even,ADV,O,O
,so,ADV,O,O
,bad,ADJ,O,O
,,PUNCT,O,O
,but,CCONJ,O,O
,do,AUX,O,O
,not,PART,O,O
,look,VERB,O,O
,at,ADP,O,O
,it,PRON,O,O
,.,PUNCT,O,O
Sentence: 3612,so,ADV,O,O
,my,DET,O,O
,next,ADJ,O,O
,question,NOUN,O,O
,is,AUX,O,O
,cta,PROPN,B-location,O
,platform,PROPN,I-location,O
,and,CCONJ,O,O
,cta,PROPN,B-location,O
,other,PROPN,I-location,O
,property,PROPN,I-location,O
,as,ADV,O,O
,much,ADV,O,O
,as,SCONJ,O,O
,they,PRON,O,O
,are,AUX,O,O
,?,PUNCT,O,O
Sentence: 3613,so,ADV,O,O
,i,PRON,O,O
,see,VERB,O,O
,the,DET,O,O
,hoodlum,NOUN,B-crime,O
,that,SCONJ,O,O
,the,DET,O,O
,garage,NOUN,B-location,O
,of,ADP,O,O
,cleaning,PROPN,B-location,O
,store,PROPN,I-location,O
,happens,VERB,O,O
,in,ADP,O,O
,the,DET,O,O
,streets,NOUN,B-location,O
,,PUNCT,O,O
,apparently,ADV,O,O
,the,DET,O,O
,most,ADV,O,O
,common,ADJ,O,O
,or,CCONJ,O,O
,inner,ADJ,O,O
,building,NOUN,O,O
,.,PUNCT,O,O
Sentence: 3614,and,CCONJ,O,O
,then,ADV,O,O
,the,DET,O,O
,criminal,PROPN,B-crime,O
,damage,PROPN,I-crime,O
,is,AUX,O,O
,the,DET,O,O
,most,ADJ,O,O
,of,ADP,O,O
,all,DET,O,O
,and,CCONJ,O,O
,then,ADV,O,O
,the,DET,O,O
,cta,PROPN,B-location,O
,other,PROPN,I-location,O
,property,PROPN,I-location,O
,is,AUX,O,O
,certainly,ADV,O,O
,pretty,ADV,O,O
,high,ADJ,O,O
,.,PUNCT,O,O
Sentence: 3615,but,CCONJ,O,O
,it,PRON,O,O
,seems,VERB,O,O
,to,PART,O,O
,be,AUX,O,O
,too,ADV,O,O
,dangerous,ADJ,O,O
,to,PART,O,O
,be,AUX,O,O
,dangerous,ADJ,O,O
,.,PUNCT,O,O
Sentence: 3616,so,ADV,O,O
,,PUNCT,O,O
,the,DET,O,O
,next,ADJ,O,O
,question,NOUN,O,O
,is,AUX,O,O
,it,PRON,O,O
,seemed,VERB,O,O
,like,INTJ,O,O
,...,PUNCT,O,O
,when,ADV,O,O
,i,PRON,O,O
,take,VERB,O,O
,business,NOUN,B-location,O
,office,NOUN,I-location,O
,,PUNCT,O,O
,it,PRON,O,O
,was,AUX,O,O
,worse,ADJ,O,O
,for,ADP,O,O
,the,DET,O,O
,fall,NOUN,B-season,O
,,PUNCT,O,O
,so,CCONJ,O,O
,i,PRON,O,O
,am,AUX,O,O
,going,VERB,O,O
,to,PART,O,O
,check,VERB,O,O
,elevated,NOUN,B-location,O
,train,NOUN,I-location,O
,lines,NOUN,I-location,O
,or,CCONJ,O,O
,what,PRON,O,O
,if,SCONJ,O,O
,there,PRON,O,O
,were,AUX,O,O
,more,ADJ,O,O
,public,ADJ,O,O
,seizures,NOUN,O,O
,,PUNCT,O,O
,or,CCONJ,O,O
,even,ADV,O,O
,in,ADP,O,O
,other,ADJ,O,O
,months,NOUN,B-month,O
,?,PUNCT,O,O
Sentence: 3617,it,PRON,O,O
,seems,VERB,O,O
,to,PART,O,O
,be,AUX,O,O
,starting,VERB,O,O
,with,ADP,O,O
,all,DET,O,O
,criminal,PROPN,B-crime,O
,behavior,PROPN,I-crime,O
,that,DET,O,O
,have,AUX,O,O
,more,ADJ,O,O
,illegal,PROPN,B-crime,O
,offender,PROPN,I-crime,O
,,PUNCT,O,O
,it,PRON,O,O
,is,AUX,O,O
,a,DET,O,O
,baddoing,NOUN,B-crime,O
,.,PUNCT,O,O
Sentence: 3618,i,PRON,O,O
,will,VERB,O,O
,go,VERB,O,O
,on,ADP,O,O
,sunday,PROPN,B-day,O
,and,CCONJ,O,O
,november,PROPN,B-month,O
,.,PUNCT,O,O
Sentence: 3619,ok,INTJ,O,O
,next,ADJ,O,O
,thing,NOUN,O,O
,i,PRON,O,O
,thought,VERB,O,O
,i,PRON,O,O
,would,VERB,O,O
,want,VERB,O,O
,to,PART,O,O
,know,VERB,O,O
,most,ADJ,O,O
,common,ADJ,O,O
,park,NOUN,B-location,O
,of,ADP,O,O
,criminal,PROPN,B-crime,O
,battery,PROPN,I-crime,O
,among,ADP,O,O
,these,DET,O,O
,neighbouring,NOUN,B-neighborhood,O
,...,PUNCT,O,O
,and,CCONJ,O,O
,many,ADJ,O,O
,people,NOUN,O,O
,worry,VERB,O,O
,about,ADP,O,O
,public,ADJ,O,O
,places,NOUN,B-location,O
,,PUNCT,O,O
,but,CCONJ,O,O
,the,DET,O,O
,list,NOUN,O,O
,also,ADV,O,O
,includes,VERB,O,O
,a,DET,O,O
,private,ADJ,O,O
,apartment,NOUN,B-location,O
,,PUNCT,O,O
,so,ADV,O,O
,i,PRON,O,O
,would,VERB,O,O
,like,VERB,O,O
,to,PART,O,O
,know,VERB,O,O
,?,PUNCT,O,O
Sentence: 3620,very,ADV,O,O
,well,ADV,O,O
,,PUNCT,O,O
,it,PRON,O,O
,is,AUX,O,O
,clear,ADJ,O,O
,that,SCONJ,O,O
,cta,PROPN,B-location,O
,platform,PROPN,I-location,O
,are,AUX,O,O
,most,ADV,O,O
,dangerous,ADJ,O,O
,public,X,B-location,O
,service,X,I-location,O
,vehicle,X,I-location,O
,for,ADP,O,O
,robbery,NOUN,B-crime,O
,,PUNCT,O,O
,or,CCONJ,O,O
,most,ADV,O,O
,frequent,ADJ,O,O
,.,PUNCT,O,O
Sentence: 3621,it,PRON,O,O
,seems,VERB,O,O
,like,SCONJ,O,O
,the,DET,O,O
,west,PROPN,O,O
,side,NOUN,O,O
,is,AUX,O,O
,a,DET,O,O
,little,ADJ,O,O
,bit,NOUN,O,O
,more,ADV,O,O
,.,PUNCT,O,O
Sentence: 3622,all,ADV,O,O
,right,ADV,O,O
,,PUNCT,O,O
,the,PROPN,B-year,O
,year,PROPN,I-year,O
,is,AUX,O,O
,getting,VERB,O,O
,changes,NOUN,O,O
,in,ADP,O,O
,lawbreaking,NOUN,B-crime,O
,,PUNCT,O,O
,i,PRON,O,O
,guess,VERB,O,O
,it,PRON,O,O
,is,AUX,O,O
,estimated,VERB,O,O
,that,SCONJ,O,O
,i,PRON,O,O
,have,AUX,O,O
,seen,VERB,O,O
,trends,NOUN,O,O
,in,ADP,O,O
,illegal,PROPN,B-crime,O
,offender,PROPN,I-crime,O
,over,ADP,O,O
,the,DET,O,O
,course,NOUN,O,O
,of,ADP,O,O
,the,DET,O,O
,fact,NOUN,O,O
,that,SCONJ,O,O
,it,PRON,O,O
,is,AUX,O,O
,not,PART,O,O
,all,DET,O,O
,crimes,NOUN,B-crime,O
,,PUNCT,O,O
,but,CCONJ,O,O
,they,PRON,O,O
,are,AUX,O,O
,mainly,ADV,O,O
,involved,VERB,O,O
,in,ADP,O,O
,crime,NOUN,B-crime,O
,and,CCONJ,O,O
,murder,NOUN,B-crime,O
,.,PUNCT,O,O
Sentence: 3623,criminal,ADJ,B-crime,O
,battery,ADJ,I-crime,O
,intimidation,NOUN,B-crime,O
,stalking,NOUN,B-crime,O
,.,PUNCT,O,O
Sentence: 3624,in,ADP,O,O
,all,DET,O,O
,the,DET,O,O
,gangster,NOUN,B-crime,O
,,PUNCT,O,O
,even,ADV,O,O
,in,ADP,O,O
,all,DET,O,O
,illegal,NOUN,B-crime,O
,activity,NOUN,I-crime,O
,,PUNCT,O,O
,only,ADV,O,O
,for,ADP,O,O
,trespass,NOUN,B-crime,O
,there,PRON,O,O
,are,AUX,O,O
,so,ADV,O,O
,many,ADJ,O,O
,people,NOUN,O,O
,here,ADV,O,O
,,PUNCT,O,O
,and,CCONJ,O,O
,i,PRON,O,O
,can,VERB,O,O
,see,VERB,O,O
,how,ADV,O,O
,the,DET,O,O
,data,NOUN,O,O
,can,VERB,O,O
,be,AUX,O,O
,done,VERB,O,O
,by,ADP,O,O
,a,DET,O,O
,minute,NOUN,O,O
,.,PUNCT,O,O
Sentence: 3625,but,CCONJ,O,O
,overall,ADV,O,O
,seems,VERB,O,O
,like,SCONJ,O,O
,everything,PRON,O,O
,they,PRON,O,O
,are,AUX,O,O
,done,VERB,O,O
,is,AUX,O,O
,amazing,ADJ,O,O
,.,PUNCT,O,O
Sentence: 3626,i,PRON,O,O
,think,VERB,O,O
,i,PRON,O,O
,am,AUX,O,O
,going,VERB,O,O
,to,PART,O,O
,ask,VERB,O,O
,for,ADP,O,O
,the,DET,O,O
,moredhel,PROPN,O,O
,he,PRON,O,O
,says,VERB,O,O
,there,PRON,O,O
,is,AUX,O,O
,no,DET,O,O
,noncriminal,NOUN,B-crime,O
,offense,NOUN,I-crime,O
,on,ADP,O,O
,the,DET,O,O
,lgbt,NOUN,B-unk,O
