Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 8274,all,ADV,O,O
,right,ADV,O,O
,,PUNCT,O,O
,so,CCONJ,O,O
,i,PRON,O,O
,can,VERB,O,O
,see,VERB,O,O
,the,DET,O,O
,total,ADJ,O,O
,number,NOUN,O,O
,of,ADP,O,O
,crimes,NOUN,O,O
,for,ADP,O,O
,criminal,PROPN,B-crime,O
,activity,PROPN,I-crime,O
,.,PUNCT,O,O
,like,INTJ,O,O
,a,DET,O,O
,criminal,NOUN,B-crime,O
,illegality,NOUN,I-crime,O
,along,ADP,O,O
,the,DET,O,O
,x,NOUN,O,O
,-,NOUN,O,O
,axis,NOUN,O,O
,and,CCONJ,O,O
,total,ADJ,O,O
,number,NOUN,O,O
,?,PUNCT,O,O
Sentence: 8275,or,CCONJ,O,O
,another,DET,O,O
,representation,NOUN,O,O
,.,PUNCT,O,O
Sentence: 8276,so,CCONJ,O,O
,there,PRON,O,O
,is,AUX,O,O
,a,DET,O,O
,lot,NOUN,O,O
,of,ADP,O,O
,noncriminal,NOUN,B-crime,O
,offense,NOUN,I-crime,O
,and,CCONJ,O,O
,ritualism,NOUN,B-crime,O
,in,ADP,O,O
,the,DET,O,O
,basement,NOUN,O,O
,.,PUNCT,O,O
Sentence: 8277,yeah,INTJ,O,O
,,PUNCT,O,O
,i,PRON,O,O
,do,AUX,O,O
,not,PART,O,O
,know,VERB,O,O
,what,PRON,O,O
,it,PRON,O,O
,is,AUX,O,O
,.,PUNCT,O,O
Sentence: 8278,okay,INTJ,O,O
,,PUNCT,O,O
,so,ADV,O,O
,i,PRON,O,O
,am,AUX,O,O
,thinking,VERB,O,O
,about,ADP,O,O
,5,NUM,O,O
,categories,NOUN,O,O
,of,ADP,O,O
,breach,NOUN,B-crime,O
,of,NOUN,I-crime,O
,the,NOUN,I-crime,O
,peace,NOUN,I-crime,O
,in,ADP,O,O
,the,DET,O,O
,parking,NUM,B-location,O
,lot,NUM,I-location,O
,of,ADP,O,O
,five,NUM,O,O
,hours,NOUN,O,O
,,PUNCT,O,O
,which,DET,O,O
,i,PRON,O,O
,do,AUX,O,O
,not,PART,O,O
,know,VERB,O,O
,what,PRON,O,O
,the,DET,O,O
,second,ADJ,O,O
,thing,NOUN,O,O
,is,AUX,O,O
,.,PUNCT,O,O
Sentence: 8279,can,VERB,O,O
,i,PRON,O,O
,see,VERB,O,O
,the,DET,O,O
,number,NOUN,O,O
,of,ADP,O,O
,illegal,ADV,B-crime,O
,and,ADV,I-crime,O
,punishable,ADV,I-crime,O
,crime,ADV,I-crime,O
,?,PUNCT,O,O
Sentence: 8280,and,CCONJ,O,O
,we,PRON,O,O
,have,AUX,O,O
,a,DET,O,O
,map,NOUN,O,O
,of,ADP,O,O
,where,ADV,O,O
,the,DET,O,O
,felony,PROPN,B-crime,O
,crime,PROPN,I-crime,O
,has,AUX,O,O
,taken,VERB,O,O
,cleaning,X,B-location,O
,store,X,I-location,O
,at,ADP,O,O
,the,DET,O,O
,topological,PROPN,B-neighborhood,O
,neighbourhood,PROPN,I-neighborhood,O
