Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 463,Ok,INTJ,O,O
,so,ADV,O,O
,can,VERB,O,O
,I,PRON,O,O
,see,VERB,O,O
,the,DET,O,O
,total,ADJ,O,O
,number,NOUN,O,O
,of,ADP,O,O
,crimes,NOUN,O,O
,by,ADP,O,O
,type,NOUN,O,O
,?,PUNCT,O,O
,like,SCONJ,O,O
,type,NOUN,B-crime,O
,of,NOUN,I-crime,O
,crime,NOUN,I-crime,O
,along,ADP,O,O
,the,DET,O,O
,x-axis,NOUN,O,O
,and,CCONJ,O,O
,total,ADJ,O,O
,number,NOUN,O,O
,on,ADP,O,O
,the,DET,O,O
,y,X,O,O
,?,PUNCT,O,O
Sentence: 464,Or,CCONJ,O,O
,some,DET,O,O
,other,ADJ,O,O
,representation,NOUN,O,O
,.,PUNCT,O,O
Sentence: 465,So,CCONJ,O,O
,there,PRON,O,O
,is,AUX,O,O
,clearly,ADV,O,O
,a,DET,O,O
,lot,NOUN,O,O
,of,ADP,O,O
,theft,NOUN,B-crime,O
,and,CCONJ,O,O
,battery,NOUN,B-crime,O
,.,PUNCT,O,O
Sentence: 466,Sorry,INTJ,O,O
,could,VERB,O,O
,you,PRON,O,O
,make,VERB,O,O
,it,PRON,O,O
,a,DET,O,O
,little,ADJ,O,O
,smaller,ADJ,O,O
,?,PUNCT,O,O
Sentence: 467,Yeah,INTJ,O,O
,deceptive,PROPN,B-crime,O
,practice,PROPN,I-crime,O
,I,PRON,O,O
,do,AUX,O,O
,not,PART,O,O
,know,VERB,O,O
,what,PRON,O,O
,that,DET,O,O
,is,AUX,O,O
,.,PUNCT,O,O
Sentence: 468,Ok,INTJ,O,O
,so,ADV,O,O
,I,PRON,O,O
,guess,VERB,O,O
,I,PRON,O,O
,am,AUX,O,O
,kind,ADV,O,O
,of,ADV,O,O
,seeing,VERB,O,O
,maybe,ADV,O,O
,five,NUM,O,O
,categories,NOUN,O,O
,theft,NOUN,B-crime,O
,battery,NOUN,I-crime,O
,whatever,DET,O,O
,I,PRON,O,O
,do,AUX,O,O
,not,PART,O,O
,know,VERB,O,O
,what,PRON,O,O
,the,DET,O,O
,second,ADJ,O,O
,thing,NOUN,O,O
,is,AUX,O,O
,yeah,INTJ,O,O
,.,PUNCT,O,O
Sentence: 469,Ok,INTJ,O,O
,now,ADV,O,O
,can,VERB,O,O
,I,PRON,O,O
,see,VERB,O,O
,the,DET,O,O
,number,NOUN,O,O
,of,ADP,O,O
,crimes,NOUN,O,O
,by,ADP,O,O
,location,NOUN,B-location,O
,type,NOUN,I-location,O
,?,PUNCT,O,O
Sentence: 470,Ok,INTJ,O,O
,and,CCONJ,O,O
,do,AUX,O,O
,we,PRON,O,O
,have,AUX,O,O
,a,DET,O,O
,map,NOUN,O,O
,of,ADP,O,O
,where,ADV,O,O
,the,DET,O,O
,crimes,NOUN,B-crime,O
,occurred,VERB,O,O
,in,ADP,O,O
,those,DET,O,O
,neighborhoods,NOUN,B-neighborhood,O
,?,PUNCT,O,O
Sentence: 471,Ok,INTJ,O,O
,number,NOUN,O,O
,of,ADP,O,O
,crimes,NOUN,O,O
,ok,ADJ,O,O
,.,PUNCT,O,O
Sentence: 472,So,CCONJ,O,O
,can,VERB,O,O
,I,PRON,O,O
,can,VERB,O,O
,I,PRON,O,O
,filter,VERB,O,O
,crimes,NOUN,B-crime,O
,on,ADP,O,O
,the,DET,O,O
,map,NOUN,O,O
,to,PART,O,O
,just,ADV,O,O
,show,VERB,O,O
,theft,NOUN,B-crime,O
,?,PUNCT,O,O
Sentence: 473,Does,AUX,O,O
,not,PART,O,O
,do,AUX,O,O
,too,ADV,O,O
,much,ADJ,O,O
,for,ADP,O,O
,me,PRON,O,O
,I,PRON,O,O
,guess,VERB,O,O
,theft,NOUN,B-crime,O
,is,AUX,O,O
,just,ADV,O,O
,everywhere,ADV,O,O
,.,PUNCT,O,O
Sentence: 474,How,ADV,O,O
,how,ADV,O,O
,about,ADP,O,O
,another,DET,O,O
,map,NOUN,O,O
,with,ADP,O,O
,just,ADJ,O,O
,battery,NOUN,B-crime,O
,?,PUNCT,O,O
Sentence: 475,Ok,INTJ,O,O
,definitely,ADV,O,O
,more,ADJ,O,O
,battery,NOUN,B-crime,O
,in,ADP,O,O
,Lincoln,PROPN,B-neighborhood,O
,Park,PROPN,I-neighborhood,O
,.,PUNCT,O,O
Sentence: 476,ok,INTJ,O,O
,how,ADV,O,O
,about,ADP,O,O
,I,PRON,O,O
,guess,VERB,O,O
,I,PRON,O,O
,am,AUX,O,O
,thinking,VERB,O,O
,they,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,know,VERB,O,O
,where,ADV,O,O
,battery,NOUN,B-crime,O
,is,AUX,O,O
,pretty,ADV,O,O
,serious,ADJ,O,O
,so,SCONJ,O,O
,I,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,focus,VERB,O,O
,on,ADP,O,O
,battery,NOUN,B-crime,O
,for,ADP,O,O
,a,DET,O,O
,sec,PROPN,O,O
,.,PUNCT,O,O
Sentence: 477,So,CCONJ,O,O
,can,VERB,O,O
,I,PRON,O,O
,see,VERB,O,O
,battery,NOUN,B-crime,O
,crimes,NOUN,I-crime,O
,by,ADP,O,O
,by,ADV,O,O
,by,ADP,O,O
,how,ADV,O,O
,about,ADP,O,O
,by,ADP,O,O
,day,NOUN,B-day,O
,?,PUNCT,O,O
Sentence: 478,Does,AUX,O,O
,that,DET,O,O
,does,AUX,O,O
,by,ADP,O,O
,day,ADJ,B-day,O
,mean,ADJ,I-day,O
,by,ADJ,I-day,O
,day,ADJ,I-day,O
,of,ADJ,I-day,O
,week,ADJ,I-day,O
,?,PUNCT,O,O
Sentence: 479,By,ADP,O,O
,day,NOUN,B-day,O
,of,ADP,O,O
,week,NOUN,O,O
,?,PUNCT,O,O
Sentence: 480,yeah,INTJ,O,O
,I,PRON,O,O
,guess,VERB,O,O
,I,PRON,O,O
,would,VERB,O,O
,like,VERB,O,O
,to,PART,O,O
,see,VERB,O,O
,battery,NOUN,B-crime,O
,well,ADV,O,O
,I,PRON,O,O
,would,VERB,O,O
,like,VERB,O,O
,to,PART,O,O
,see,VERB,O,O
,battery,NOUN,B-crime,O
,by,ADP,O,O
,day,ADP,B-day,O
,of,ADP,I-day,O
,week,ADP,I-day,O
,battery,ADP,I-day,O
,by,ADP,I-day,O
,month,ADP,I-day,O
,and,ADP,I-day,O
,battery,ADP,I-day,O
,by,ADP,O,O
,year,NOUN,B-year,O
,.,PUNCT,O,O
Sentence: 481,Three,NUM,O,O
,different,ADJ,O,O
,terms,NOUN,O,O
,.,PUNCT,O,O
Sentence: 482,So,ADV,O,O
,during,ADP,O,O
,the,DET,O,O
,summer,NOUN,B-season,O
,weekends,NOUN,I-season,O
,.,PUNCT,O,O
Sentence: 483,Yes,INTJ,O,O
,that,DET,O,B-ref
,response,NOUN,O,I-ref
,is,AUX,O,O
,ok,ADJ,O,O
,.,PUNCT,O,O
Sentence: 484,Ok,INTJ,O,O
,so,ADV,O,O
,if,SCONJ,O,O
,we,PRON,O,O
,have,AUX,O,O
,data,NOUN,O,O
,for,ADP,O,O
,these,DET,O,O
,different,ADJ,O,O
,neighborhoods,NOUN,B-neighborhood,O
,could,VERB,O,O
,I,PRON,O,O
,see,VERB,O,O
,neighborhood,NOUN,B-unk,O
,totals,NOUN,I-unk,O
,?,PUNCT,O,O
,So,CCONJ,O,O
,could,VERB,O,O
,I,PRON,O,O
,see,VERB,O,O
,total,ADJ,O,O
,number,NOUN,O,O
,of,ADP,O,O
,batteries,NOUN,B-crime,O
,by,ADP,O,O
,neighborhood,NOUN,B-neighborhood,O
,?,PUNCT,O,O
Sentence: 485,Ok,INTJ,O,O
,let,VERB,O,O
,us,PRON,O,O
,that,DET,O,O
,to,ADP,O,O
,total,ADJ,O,O
,number,NOUN,O,O
,of,ADP,O,O
,thefts,NOUN,B-crime,O
,by,ADP,O,O
,neighborhood,NOUN,O,O
,and,CCONJ,O,O
,total,ADJ,O,O
,number,NOUN,O,O
,of,ADP,O,O
,crimes,NOUN,O,O
,by,ADP,O,O
,neighborhood,NOUN,B-neighborhood,O
,.,PUNCT,O,O
Sentence: 486,ok,INTJ,O,O
,so,ADV,O,O
,that,DET,O,O
,is,AUX,O,O
,interesting,ADJ,O,O
,so,ADV,O,O
,the,PROPN,B-unk,O
,Loop,PROPN,I-unk,O
,is,AUX,O,O
,it,PRON,O,O
,possible,ADJ,O,O
,to,PART,O,O
,make,VERB,O,O
,the,DET,O,O
,y-axis,NOUN,O,O
,of,ADP,O,O
,those,DET,O,O
,same,ADJ,O,O
,graphs,NOUN,O,O
,the,DET,O,O
,same,ADJ,O,O
,scale,NOUN,O,O
,?,PUNCT,O,O
Sentence: 487,So,ADV,O,O
,I,PRON,O,O
,yeah,INTJ,O,O
,.,PUNCT,O,O
Sentence: 488,I,PRON,O,O
,know,VERB,O,O
,battery,NOUN,B-crime,O
,is,AUX,O,O
,going,VERB,O,O
,to,PART,O,O
,be,AUX,O,O
,like,SCONJ,O,O
,.,PUNCT,O,O
Sentence: 489,ok,INTJ,O,O
,so,ADV,O,O
,we,PRON,O,O
,have,AUX,O,O
,a,DET,O,O
,lot,NOUN,O,O
,of,ADP,O,O
,theft,NOUN,B-crime,O
,in,ADP,O,O
,River,PROPN,B-neighborhood,O
,North,PROPN,I-neighborhood,O
,and,CCONJ,O,O
,the,PROPN,B-unk,O
,Loop,PROPN,I-unk,O
,.,PUNCT,O,O
Sentence: 490,Ok,INTJ,O,O
,so,ADV,O,O
,I,PRON,O,O
,guess,VERB,O,O
,now,ADV,O,O
,I,PRON,O,O
,am,AUX,O,O
,Ok,ADJ,O,O
,.,PUNCT,O,O
Sentence: 491,Ok,INTJ,O,O
,so,ADV,O,O
,now,ADV,O,O
,can,VERB,O,O
,I,PRON,O,O
,see,VERB,O,O
,crime,NOUN,B-crime,O
,by,ADP,O,O
,location,NOUN,B-location,O
,in,ADP,O,O
,River,NOUN,B-neighborhood,O
,North,NOUN,I-neighborhood,O
,?,PUNCT,O,O
Sentence: 492,So,CCONJ,O,O
,I,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,know,VERB,O,O
,where,ADV,O,O
,all,DET,O,O
,this,DET,O,O
,theft,NOUN,B-crime,O
,is,AUX,O,O
,happening,VERB,O,O
,.,PUNCT,O,O
Sentence: 493,And,CCONJ,O,O
,by,ADP,O,O
,location,NOUN,B-location,O
,department,NUM,B-location,O
,store,NUM,I-location,O
,that,DET,O,O
,is,AUX,O,O
,interesting,ADJ,O,O
,.,PUNCT,O,O
Sentence: 494,ok,INTJ,O,O
,how,ADV,O,O
,about,ADP,O,O
,just,ADV,O,O
,because,SCONJ,O,O
,im,PRON,O,O
,curious,ADJ,O,O
,about,ADP,O,O
,theft,NOUN,B-crime,O
,in,ADP,O,O
,department,NOUN,B-location,O
,stores,NOUN,I-location,O
,by,ADP,O,O
,neighborhood,NOUN,B-neighborhood,O
,.,PUNCT,O,O
Sentence: 495,ok,INTJ,O,O
,I,PRON,O,O
,guess,VERB,O,O
,that,DET,O,O
,makes,VERB,O,O
,sense,NOUN,O,O
,.,PUNCT,O,O
Sentence: 496,So,CCONJ,O,O
,I,PRON,O,O
,kind,ADV,O,O
,definitely,ADV,O,O
,getting,VERB,O,O
,like,SCONJ,O,O
,the,DET,O,O
,big,ADJ,O,O
,picture,NOUN,O,O
,.,PUNCT,O,O
Sentence: 497,I,PRON,O,O
,am,AUX,O,O
,wondering,VERB,O,O
,if,SCONJ,O,O
,all,DET,O,O
,I,PRON,O,O
,mean,VERB,O,O
,I,PRON,O,O
,am,AUX,O,O
,sure,ADJ,O,O
,all,DET,O,O
,crime,NOUN,B-crime,O
,goes,VERB,O,O
,down,ADP,O,O
,in,ADP,O,O
,the,DET,O,O
,winter,NOUN,B-season,O
,and,CCONJ,O,O
,over,ADP,O,O
,the,DET,O,O
,week,NOUN,O,O
,but,CCONJ,O,O
,it,PRON,O,O
,would,VERB,O,O
,be,AUX,O,O
,interesting,ADJ,O,O
,to,PART,O,O
,see,VERB,O,O
,if,SCONJ,O,O
,could,VERB,O,O
,I,PRON,O,O
,see,VERB,O,O
,let,VERB,O,O
,us,PRON,O,O
,see,VERB,O,O
,number,NOUN,O,O
,of,ADP,O,O
,crimes,NOUN,O,O
,by,ADP,O,O
,type,NOUN,O,O
,in,ADP,O,O
,December,PROPN,B-month,O
,January,PROPN,I-month,O
,and,CCONJ,O,O
,February,PROPN,B-month,O
,and,CCONJ,O,O
,then,ADV,O,O
,number,NOUN,O,O
,of,ADP,O,O
,crimes,NOUN,O,O
,by,ADP,O,O
,type,NOUN,O,O
,for,ADP,O,O
,June,PROPN,B-month,O
,July,PROPN,I-month,O
,and,CCONJ,O,O
,August,PROPN,B-month,O
,?,PUNCT,O,O
Sentence: 498,Is,AUX,O,O
,that,DET,O,O
,possible,ADJ,O,O
,?,PUNCT,O,O
Sentence: 499,so,ADV,O,O
,one,NUM,O,B-ref
,chart,NOUN,O,I-ref
,showing,VERB,O,O
,December,PROPN,B-month,O
,January,PROPN,I-month,O
,and,CCONJ,O,O
,February,PROPN,B-month,O
,with,ADP,O,O
,crimes,NOUN,B-crime,O
,by,ADP,O,O
,type,NOUN,B-crime,O
,of,NOUN,I-crime,O
,crime,NOUN,I-crime,O
,by,ADP,O,O
,count,NOUN,O,O
,yeah,INTJ,O,O
,.,PUNCT,O,O
Sentence: 500,and,CCONJ,O,O
,the,DET,O,B-ref
,other,ADJ,O,I-ref
,what,PRON,O,O
,did,AUX,O,O
,I,PRON,O,O
,say,VERB,O,O
,June,PROPN,B-month,O
,July,PROPN,I-month,O
,and,CCONJ,O,O
,August,PROPN,B-month,O
,.,PUNCT,O,O
Sentence: 501,Ok,INTJ,O,O
,so,ADV,O,O
,that,DET,O,O
,did,AUX,O,O
,not,PART,O,O
,really,ADV,O,O
,do,AUX,O,O
,anything,PRON,O,O
,.,PUNCT,O,O
Sentence: 502,I,PRON,O,O
,guess,VERB,O,O
,that,DET,O,O
,is,AUX,O,O
,surprising,ADJ,O,O
,sorry,ADJ,O,O
,I,PRON,O,O
,am,AUX,O,O
,walking,VERB,O,O
,over,ADP,O,O
,here,ADV,O,O
,.,PUNCT,O,O
Sentence: 503,can,VERB,O,O
,correcting,VERB,O,O
,error,NOUN,O,O
,ok,INTJ,O,O
,.,PUNCT,O,O
Sentence: 504,I,PRON,O,O
,guess,VERB,O,O
,I,PRON,O,O
,was,AUX,O,O
,just,ADV,O,O
,looking,VERB,O,O
,at,ADP,O,O
,.,PUNCT,O,O
Sentence: 505,So,CCONJ,O,O
,I,PRON,O,O
,guess,VERB,O,O
,I,PRON,O,O
,was,AUX,O,O
,assuming,VERB,O,O
,earlier,ADV,O,O
,that,SCONJ,O,O
,all,DET,O,O
,crime,NOUN,B-crime,O
,goes,VERB,O,O
,up,ADP,O,O
,in,ADP,O,O
,the,DET,O,O
,just,ADJ,O,O
,to,PART,O,O
,confirm,VERB,O,O
,that,SCONJ,O,O
,assumption,NOUN,O,O
,could,VERB,O,O
,I,PRON,O,O
,see,VERB,O,O
,total,ADJ,O,O
,crime,NOUN,O,O
,by,ADP,O,O
,month,NOUN,B-month,O
,thank,VERB,O,O
,you,PRON,O,O
,?,PUNCT,O,O
Sentence: 506,Yeah,INTJ,O,O
,it,PRON,O,O
,looks,VERB,O,O
,like,SCONJ,O,O
,the,DET,O,O
,type,NOUN,B-crime,O
,of,NOUN,I-crime,O
,crime,NOUN,I-crime,O
,does,AUX,O,O
,.,PUNCT,O,O
Sentence: 507,Yeah,INTJ,O,O
,ok,INTJ,O,O
,so,ADV,O,O
,yeah,INTJ,O,O
,make,VERB,O,O
,that,DET,O,B-ref
,bigger,ADJ,O,O
,.,PUNCT,O,O
Sentence: 508,So,CCONJ,O,O
,I,PRON,O,O
,guess,VERB,O,O
,I,PRON,O,O
,am,AUX,O,O
,looking,VERB,O,O
,at,ADP,O,O
,differences,NOUN,O,O
,between,ADP,O,O
,these,DET,O,B-ref
,two,NUM,O,I-ref
,and,CCONJ,O,O
,there,PRON,O,O
,are,AUX,O,O
,not,PART,O,O
,many,ADJ,O,O
,but,CCONJ,O,O
