Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 6597,which,DET,O,O
,business,NOUN,B-location,O
,office,NOUN,I-location,O
,has,AUX,O,O
,the,DET,O,O
,highest,ADJ,O,O
,recorded,VERB,O,O
,illegal,PROPN,B-crime,O
,criminal,PROPN,I-crime,O
,?,PUNCT,O,O
Sentence: 6598,i,PRON,O,O
,see,VERB,O,O
,there,PRON,O,O
,is,AUX,O,O
,a,DET,O,O
,high,ADJ,O,O
,convicted,NOUN,B-crime,O
,felon,NOUN,I-crime,O
,on,ADP,O,O
,UIC,PROPN,B-neighborhood,O
,.,PUNCT,O,O
Sentence: 6599,can,VERB,O,O
,i,PRON,O,O
,see,VERB,O,O
,the,DET,O,O
,intersection,NOUN,O,O
,between,ADP,O,O
,the,DET,O,O
,University,PROPN,B-neighborhood,O
,of,PROPN,I-neighborhood,O
,Illinois,PROPN,I-neighborhood,O
,at,PROPN,I-neighborhood,O
,Chicago,PROPN,I-neighborhood,O
,and,CCONJ,O,O
,cleaning,PROPN,B-location,O
,store,PROPN,I-location,O
,park,NOUN,B-location,O
,and,CCONJ,O,O
,residential,ADJ,B-location,O
,look,NOUN,O,O
,?,PUNCT,O,O
Sentence: 6600,so,ADV,O,O
,the,DET,O,O
,status,NOUN,O,O
,did,AUX,O,O
,not,PART,O,O
,change,VERB,O,O
,?,PUNCT,O,O
Sentence: 6601,how,ADV,O,O
,can,VERB,O,O
,we,PRON,O,O
,identify,VERB,O,O
,region,NOUN,B-neighborhood,O
,?,PUNCT,O,O
,which,DET,O,O
,is,AUX,O,O
,the,DET,O,O
,jail,NOUN,B-location,O
,and,CCONJ,O,O
,which,DET,O,O
,is,AUX,O,O
,a,DET,O,O
,construction,ADJ,B-location,O
,site,ADJ,I-location,O
,?,PUNCT,O,O
Sentence: 6602,i,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,know,VERB,O,O
,how,ADV,O,O
,to,PART,O,O
,know,VERB,O,O
,what,PRON,O,O
,is,AUX,O,O
,the,DET,O,O
,locality,NOUN,B-location,O
,that,DET,O,O
,is,AUX,O,O
,the,DET,O,O
,biggest,ADJ,O,O
,illegal,PROPN,B-crime,O
,criminal,PROPN,I-crime,O
,in,ADP,O,O
,the,DET,O,O
,Near,PROPN,B-neighborhood,O
,West,PROPN,I-neighborhood,O
,?,PUNCT,O,O
Sentence: 6603,is,AUX,O,O
,it,PRON,O,O
,residence,NOUN,B-location,O
,garage,NOUN,I-location,O
,is,AUX,O,O
,the,DET,O,O
,park,NOUN,B-location,O
,on,ADP,O,O
,the,DET,O,O
,non,PROPN,B-location,O
,residential,PROPN,I-location,O
,?,PUNCT,O,O
Sentence: 6604,which,DET,O,O
,the,DET,O,O
,river,PROPN,B-neighborhood,O
,UIC,PROPN,I-neighborhood,O
,.,PUNCT,O,O
Sentence: 6605,so,CCONJ,O,O
,can,VERB,O,O
,you,PRON,O,O
,explain,VERB,O,O
,some,DET,O,O
,of,ADP,O,O
,this,DET,O,O
,is,AUX,O,O
,a,DET,O,O
,public,PROPN,B-crime,O
,indecency,PROPN,I-crime,O
,and,CCONJ,O,O
,this,DET,O,O
,obsessive,ADJ,O,O
,practice,NOUN,O,O
,?,PUNCT,O,O
Sentence: 6606,so,CCONJ,O,O
,there,PRON,O,O
,is,AUX,O,O
,a,DET,O,O
,dumb,PROPN,B-crime,O
,criminal,PROPN,I-crime,O
,after,ADP,O,O
,her,PRON,O,O
,and,CCONJ,O,O
,so,ADV,O,O
,what,PRON,O,O
,kind,NOUN,O,O
,of,ADP,O,O
,obscenity,NOUN,B-crime,O
,is,AUX,O,O
,it,PRON,O,O
,?,PUNCT,O,O
Sentence: 6607,so,CCONJ,O,O
,what,PRON,O,O
,is,AUX,O,O
,the,DET,O,O
,legal,PROPN,B-crime,O
,criminal,PROPN,I-crime,O
,that,DET,O,O
,year,NOUN,B-year,O
,is,AUX,O,O
,the,DET,O,O
,felonious,ADJ,B-crime,O
,?,PUNCT,O,O
Sentence: 6608,with,ADP,O,O
,the,DET,O,O
,last,ADJ,O,O
,chart,NOUN,O,O
,i,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,know,VERB,O,O
,which,DET,O,O
,year,NOUN,B-year,O
,is,AUX,O,O
,a,DET,O,O
,baddoer,PROPN,B-crime,O
,.,PUNCT,O,O
Sentence: 6609,or,CCONJ,O,O
,give,VERB,O,O
,me,PRON,O,O
,a,DET,O,O
,gangster,NOUN,B-crime,O
,related,VERB,O,O
,to,ADP,O,O
,the,DET,O,O
,offense,NOUN,B-crime,O
,in,ADP,O,O
,this,DET,O,O
