Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 5777,what,PRON,O,O
,street,NOUN,B-location,O
,should,VERB,O,O
,i,PRON,O,O
,avoid,VERB,O,O
,about,ADP,O,O
,1,NUM,B-time,O
,pm,NUM,I-time,O
,in,ADP,O,O
,the,DET,O,O
,afternoon,NOUN,O,O
,next,ADJ,O,O
,friday,NOUN,B-day,O
,night,NOUN,I-day,O
,?,PUNCT,O,O
Sentence: 5778,i,PRON,O,O
,think,VERB,O,O
,Lincoln,PROPN,B-neighborhood,O
,Park,PROPN,I-neighborhood,O
,is,AUX,O,O
,the,DET,O,O
,commercial,NOUN,B-location,O
,where,ADV,O,O
,i,PRON,O,O
,would,VERB,O,O
,not,PART,O,O
,want,VERB,O,O
,to,PART,O,O
,go,VERB,O,O
,to,ADP,O,O
,1,NUM,B-time,O
,am,NUM,I-time,O
,just,ADV,O,O
,because,SCONJ,O,O
,of,ADP,O,O
,the,DET,O,O
,overall,ADJ,O,O
,number,NOUN,O,O
,of,ADP,O,O
,crimes,NOUN,O,O
,.,PUNCT,O,O
Sentence: 5779,ok,INTJ,O,O
,many,ADJ,O,O
,breaking,PROPN,B-crime,O
,the,PROPN,I-crime,O
,law,PROPN,I-crime,O
,.,PUNCT,O,O
Sentence: 5780,now,ADV,O,O
,you,PRON,O,O
,see,VERB,O,O
,the,DET,O,O
,map,NOUN,O,O
,is,AUX,O,O
,a,DET,O,O
,little,ADJ,O,O
,busy,ADJ,O,O
,is,AUX,O,O
,that,SCONJ,O,O
,it,PRON,O,O
,can,VERB,O,O
,only,ADV,O,O
,be,AUX,O,O
,seen,VERB,O,O
,in,ADP,O,O
,the,DET,O,O
,area,NOUN,O,O
,of,ADP,O,O
,each,DET,O,O
,other,ADJ,O,O
,than,SCONJ,O,O
,fifty,NUM,O,O
,convicted,NOUN,B-crime,O
,felon,NOUN,I-crime,O
,?,PUNCT,O,O
Sentence: 5781,can,VERB,O,O
,i,PRON,O,O
,see,VERB,O,O
,the,DET,O,O
,convenience,NOUN,B-location,O
,store,NOUN,I-location,O
,with,ADP,O,O
,more,ADJ,O,O
,than,SCONJ,O,O
,50,NUM,O,O
