Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 11187,i,PRON,O,O
,could,VERB,O,O
,just,ADV,O,O
,start,VERB,O,O
,with,ADP,O,O
,the,DET,O,O
,doubts,NOUN,O,O
,i,PRON,O,O
,could,VERB,O,O
,be,AUX,O,O
,,PUNCT,O,O
,just,ADV,O,O
,one,NUM,O,O
,general,NOUN,O,O
,,PUNCT,O,O
,as,SCONJ,O,O
,if,SCONJ,O,O
,i,PRON,O,O
,could,VERB,O,O
,get,AUX,O,O
,information,NOUN,O,O
,for,ADP,O,O
,the,DET,O,O
,legal,PROPN,B-crime,O
,crime,PROPN,I-crime,O
,.,PUNCT,O,O
Sentence: 11188,is,AUX,O,O
,that,DET,O,O
,general,ADJ,O,O
,?,PUNCT,O,O
Sentence: 11189,can,VERB,O,O
,i,PRON,O,O
,wait,VERB,O,O
,for,ADP,O,O
,any,DET,O,O
,question,NOUN,O,O
,?,PUNCT,O,O
Sentence: 11190,is,AUX,O,O
,this,DET,O,O
,a,DET,O,O
,time,NOUN,B-time,O
,?,PUNCT,O,O
Sentence: 11191,it,PRON,O,O
,is,AUX,O,O
,2010,NUM,B-year,O
,2002,NUM,O,O
,.,PUNCT,O,O
Sentence: 11192,so,ADV,O,O
,each,DET,O,O
,plan,NOUN,O,O
,is,AUX,O,O
,for,ADP,O,O
,2014,NUM,B-year,O
,to,ADP,O,O
,2014,NUM,B-year,O
,in,ADP,O,O
,2014,NUM,B-year,O
,or,CCONJ,O,O
,every,DET,O,O
,one,NOUN,O,O
,should,VERB,O,O
,be,AUX,O,O
,taken,VERB,O,O
,for,ADP,O,O
,a,DET,O,O
,day,NOUN,O,O
,?,PUNCT,O,O
Sentence: 11193,the,DET,O,O
,meantime,ADV,O,O
,-,PUNCT,O,O
,a,DET,O,O
,week,NOUN,O,O
,of,ADP,O,O
,the,DET,O,O
,week,NOUN,O,O
,.,PUNCT,O,O
Sentence: 11194,a,DET,O,O
,criminal,PROPN,B-crime,O
,activity,PROPN,I-crime,O
,.,PUNCT,O,O
Sentence: 11195,is,AUX,O,O
,this,DET,O,O
,information,NOUN,O,O
,to,PART,O,O
,make,VERB,O,O
,a,DET,O,O
,illegal,NOUN,B-crime,O
,action,NOUN,I-crime,O
,?,PUNCT,O,O
Sentence: 11196,ok,INTJ,O,O
,position,NOUN,B-location,O
,and,CCONJ,O,O
,then,ADV,O,O
,in,ADP,O,O
,the,NUM,B-location,O
,bus,NUM,I-location,O
,station,NOUN,O,O
,.,PUNCT,O,O
Sentence: 11197,there,PRON,O,O
,is,AUX,O,O
,a,DET,O,O
,nice,ADJ,O,O
,criminal,NOUN,B-crime,O
,battery,NOUN,I-crime,O
,in,ADP,O,O
,the,DET,O,O
,cta,PROPN,B-location,O
,station,PROPN,I-location,O
,.,PUNCT,O,O
Sentence: 11198,it,PRON,O,O
,seems,VERB,O,O
,like,SCONJ,O,O
,a,DET,O,O
,criminal,NOUN,B-crime,O
,behaviour,NOUN,I-crime,O
,is,AUX,O,O
,now,ADV,O,O
,coming,VERB,O,O
,down,ADP,O,O
,from,ADP,O,O
,2010,NUM,B-year,O
,.,PUNCT,O,O
Sentence: 11199,i,PRON,O,O
,know,VERB,O,O
,this,DET,O,O
,is,AUX,O,O
,a,DET,O,O
,lot,NOUN,O,O
,of,ADP,O,O
,things,NOUN,O,O
,,PUNCT,O,O
,but,CCONJ,O,O
,is,AUX,O,O
,there,PRON,O,O
,any,DET,O,O
,way,NOUN,O,O
,to,PART,O,O
,keep,VERB,O,O
,everything,PRON,O,O
,together,ADV,O,O
,?,PUNCT,O,O
Sentence: 11200,i,PRON,O,O
,am,AUX,O,O
,trying,VERB,O,O
,a,DET,O,O
,list,NOUN,O,O
,of,ADP,O,O
,River,NOUN,B-neighborhood,O
,North,NOUN,I-neighborhood,O
,.,PUNCT,O,O
Sentence: 11201,could,VERB,O,O
,i,PRON,O,O
,look,VERB,O,O
,at,ADP,O,O
,the,DET,O,O
,Lincoln,NOUN,B-neighborhood,O
,Park,NOUN,I-neighborhood,O
,?,PUNCT,O,O
Sentence: 11202,i,PRON,O,O
,guess,VERB,O,O
,the,DET,O,O
,same,ADJ,O,O
,chart,NOUN,O,O
,you,PRON,O,O
,gave,VERB,O,O
,me,PRON,O,O
,.,PUNCT,O,O
Sentence: 11203,or,CCONJ,O,O
,if,SCONJ,O,O
,you,PRON,O,O
,could,VERB,O,O
,minimize,VERB,O,O
,the,DET,O,O
,University,NOUN,B-neighborhood,O
,of,NOUN,I-neighborhood,O
,Illinois,NOUN,I-neighborhood,O
,at,NOUN,I-neighborhood,O
,Chicago,NOUN,I-neighborhood,O
,is,AUX,O,O
,toxic,ADJ,O,O
,,PUNCT,O,O
,i,PRON,O,O
,would,VERB,O,O
,think,VERB,O,O
,it,PRON,O,O
,would,VERB,O,O
,be,AUX,O,O
,fine,ADJ,O,O
,if,SCONJ,O,O
,i,PRON,O,O
,could,VERB,O,O
,still,ADV,O,O
,keep,VERB,O,O
,them,PRON,O,O
,in,ADP,O,O
,it,PRON,O,O
,.,PUNCT,O,O
Sentence: 11204,i,PRON,O,O
,do,AUX,O,O
