Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 7988,which,DET,O,O
,one,NUM,O,O
,of,ADP,O,O
,them,PRON,O,O
,do,AUX,O,O
,not,PART,O,O
,know,VERB,O,O
,.,PUNCT,O,O
Sentence: 7989,i,PRON,O,O
,would,VERB,O,O
,like,VERB,O,O
,to,PART,O,O
,know,VERB,O,O
,what,PRON,O,O
,the,DET,O,O
,biggest,ADJ,O,O
,motor,NOUN,B-crime,O
,vehicle,NOUN,I-crime,O
,theft,NOUN,I-crime,O
,of,ADP,O,O
,the,DET,O,O
,deceptive,NOUN,B-crime,O
,practice,NOUN,I-crime,O
,people,NOUN,I-crime,O
,,PUNCT,O,O
,after,ADP,O,O
,which,DET,O,O
,cause,VERB,O,O
,robbery,NOUN,B-crime,O
,,PUNCT,O,O
,i,PRON,O,O
,guess,VERB,O,O
,where,ADV,O,O
,to,PART,O,O
,feel,VERB,O,O
,the,DET,O,O
,feeling,NOUN,O,O
,of,ADP,O,O
,fear,NOUN,O,O
,?,PUNCT,O,O
Sentence: 7990,when,ADV,O,O
,the,DET,O,O
,cta,PROPN,B-location,O
,other,PROPN,I-location,O
,property,PROPN,I-location,O
,goes,VERB,O,O
,down,ADP,O,O
,the,DET,O,O
,elevated,NUM,B-location,O
,train,NUM,I-location,O
,.,PUNCT,O,O
Sentence: 7991,and,CCONJ,O,O
,i,PRON,O,O
,would,VERB,O,O
,probably,ADV,O,O
,limit,VERB,O,O
,it,PRON,O,O
,to,ADP,O,O
,the,DET,O,O
,park,NOUN,B-location,O
,when,ADV,O,O
,you,PRON,O,O
,reach,VERB,O,O
,the,PROPN,B-location,O
,school,PROPN,I-location,O
,,PUNCT,O,O
,there,PRON,O,O
,are,AUX,O,O
,more,ADJ,O,O
,security,NOUN,O,O
,.,PUNCT,O,O
Sentence: 7992,i,PRON,O,O
,just,ADV,O,O
,intrigued,VERB,O,O
,them,PRON,O,O
,because,SCONJ,O,O
,yeah,INTJ,O,O
,it,PRON,O,O
,would,VERB,O,O
,be,AUX,O,O
,good,ADJ,O,O
,to,PART,O,O
,see,VERB,O,O
,it,PRON,O,O
,as,SCONJ,O,O
,if,SCONJ,O,O
,it,PRON,O,O
,were,AUX,O,O
,like,SCONJ,O,O
,a,DET,O,O
,felony,PROPN,B-crime,O
,crime,PROPN,I-crime,O
,of,ADP,O,O
,violent,ADJ,O,O
