Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 12383,so,ADV,O,O
,show,VERB,O,O
,me,PRON,O,O
,the,DET,O,O
,time,NOUN,B-time,O
,in,ADP,O,O
,motel,NOUN,B-location,O
,where,ADV,O,O
,the,DET,O,O
,most,ADV,O,O
,legal,NUM,B-crime,O
,irresponsibility,NUM,I-crime,O
,occur,VERB,O,O
,around,ADP,O,O
,school,NOUN,B-location,O
,sites,NOUN,I-location,O
,.,PUNCT,O,O
Sentence: 12384,what,DET,O,O
,question,NOUN,O,O
,would,VERB,O,O
,you,PRON,O,O
,like,VERB,O,O
,to,PART,O,O
,answer,VERB,O,O
,?,PUNCT,O,O
Sentence: 12385,i,PRON,O,O
,will,VERB,O,O
,be,AUX,O,O
,fine,ADJ,O,O
,.,PUNCT,O,O
Sentence: 12386,i,PRON,O,O
,believe,VERB,O,O
,cta,PROPN,B-location,O
,station,PROPN,I-location,O
,are,AUX,O,O
,in,ADP,O,O
,the,DET,O,O
,session,NOUN,O,O
,from,ADP,O,O
,several,ADJ,O,O
,year,NOUN,B-year,O
,and,CCONJ,O,O
,then,ADV,O,O
,non,PROPN,B-location,O
,residential,PROPN,I-location,O
,are,AUX,O,O
,released,VERB,O,O
,.,PUNCT,O,O
Sentence: 12387,and,CCONJ,O,O
,i,PRON,O,O
,wonder,VERB,O,O
,if,SCONJ,O,O
,the,DET,O,O
,baddoing,NOUN,B-crime,O
,changes,VERB,O,O
,around,ADP,O,O
,cta,PROPN,B-location,O
,station,PROPN,I-location,O
,during,ADP,O,O
,sessions,NOUN,O,O
,and,CCONJ,O,O
,park,NOUN,B-location,O
,from,ADP,O,O
,a,DET,O,O
,week,NOUN,O,O
,and,CCONJ,O,O
,which,DET,O,O
,crimes,NOUN,B-crime,O
,are,AUX,O,O
,more,ADV,O,O
,frequent,ADJ,O,O
,when,ADV,O,O
,school,NOUN,B-location,O
,falls,VERB,O,O
,in,ADP,O,O
,session,NOUN,O,O
,.,PUNCT,O,O
Sentence: 12388,the,DET,O,O
,serious,PROPN,B-crime,O
,crime,PROPN,I-crime,O
,is,AUX,O,O
,the,DET,O,O
,same,ADJ,O,O
,day,NOUN,B-day,O
,.,PUNCT,O,O
Sentence: 12389,oh,INTJ,O,O
,,PUNCT,O,O
,that,DET,O,O
,is,AUX,O,O
,much,ADV,O,O
,more,ADV,O,O
,useful,ADJ,O,O
,.,PUNCT,O,O
Sentence: 12390,all,ADV,O,O
,right,ADV,O,O
,,PUNCT,O,O
,so,ADV,O,O
,interesting,ADJ,O,O
,.,PUNCT,O,O
Sentence: 12391,so,ADV,O,O
,there,PRON,O,O
,are,AUX,O,O
,no,DET,O,O
,data,NOUN,O,O
,in,ADP,O,O
,the,DET,O,O
,database,NOUN,O,O
,.,PUNCT,O,O
Sentence: 12392,it,PRON,O,O
,is,AUX,O,O
,okay,ADJ,O,O
,.,PUNCT,O,O
Sentence: 12393,the,DET,O,O
,biggest,ADJ,O,O
,felony,NOUN,B-crime,O
,that,DET,O,O
,punishable,PROPN,B-crime,O
,crime,PROPN,I-crime,O
,is,AUX,O,O
,human,X,B-crime,O
,trafficking,X,I-crime,O
,.,PUNCT,O,O
Sentence: 12394,they,PRON,O,O
,sound,VERB,O,O
,like,SCONJ,O,O
,an,DET,O,O
,adult,NOUN,O,O
,and,CCONJ,O,O
,august,PROPN,B-month,O
,.,PUNCT,O,O
Sentence: 12395,and,CCONJ,O,O
,a,DET,O,O
,little,ADJ,O,O
,bit,NOUN,O,O
,of,ADP,O,O
,a,DET,O,O
,wire,NOUN,O,O
,in,ADP,O,O
,january,PROPN,B-month,O
,.,PUNCT,O,O
Sentence: 12396,it,PRON,O,O
,is,AUX,O,O
,christmas,PROPN,O,O
,that,SCONJ,O,O
,it,PRON,O,O
,is,AUX,O,O
,making,VERB,O,O
,christmas,PROPN,O,O
,.,PUNCT,O,O
Sentence: 12397,so,CCONJ,O,O
,can,VERB,O,O
,we,PRON,O,O
,get,AUX,O,O
,june,PROPN,B-month,O
,to,ADP,O,O
,september,PROPN,B-month,O
,to,ADP,O,O
,september,PROPN,B-month,O
,and,CCONJ,O,O
,our,DET,O,O
,situation,NOUN,O,O
,?,PUNCT,O,O
Sentence: 12398,most,ADJ,O,O
,of,ADP,O,O
,him,PRON,O,O
,,PUNCT,O,O
,is,AUX,O,O
,happening,VERB,O,O
,in,ADP,O,O
,the,DET,O,O
,el,PROPN,B-location,O
,of,ADP,O,O
,the,DET,O,O
,railway,PROPN,B-location,O
,platform,PROPN,I-location,O
,.,PUNCT,O,O
Sentence: 12399,what,PRON,O,O
,is,AUX,O,O
,the,DET,O,O
,difference,NOUN,O,O
,between,ADP,O,O
,a,DET,O,O
,park,NOUN,B-location,O
,and,CCONJ,O,O
,a,DET,O,O
,non,PROPN,B-location,O
,residential,PROPN,I-location,O
,in,ADP,O,O
,a,DET,O,O
,non,PROPN,B-location,O
,residential,PROPN,I-location,O
,?,PUNCT,O,O
Sentence: 12400,so,ADV,O,O
,the,DET,O,O
,sidewalk,NOUN,B-location,O
,can,VERB,O,O
,rob,VERB,O,O
,cars,NOUN,O,O
,from,ADP,O,O
,cars,NOUN,O,O
,to,ADP,O,O
,cars,NOUN,O,O
,.,PUNCT,O,O
Sentence: 12401,is,AUX,O,O
,it,PRON,O,O
,possible,ADJ,O,O
,to,ADP,O,O
,time,NOUN,B-time,O
,before,ADP,O,O
,time,NOUN,B-time,O
,when,ADV,O,O
,the,DET,O,O
,sidewalk,NOUN,B-location,O
,of,ADP,O,O
,the,DET,O,O
,street,NOUN,B-location,O
,is,AUX,O,O
,becoming,VERB,O,O
,a,DET,O,O
,day,NOUN,B-day,O
,when,ADV,O,O
,they,PRON,O,O
,do,AUX,O,O
,not,PART,O,O
,like,VERB,O,O
,the,DET,O,O
,road,NOUN,O,O
,of,ADP,O,O
,september,PROPN,B-month,O
,?,PUNCT,O,O
Sentence: 12402,what,PRON,O,O
,is,AUX,O,O
,the,DET,O,O
,time,NOUN,B-time,O
,you,PRON,O,O
,look,VERB,O,O
,like,SCONJ,O,O
,on,ADP,O,O
,the,DET,O,O
,apartment,NOUN,B-location,O
,?,PUNCT,O,O
Sentence: 12403,that,DET,O,O
,is,AUX,O,O
,really,ADV,O,O
,interesting,ADJ,O,O
,.,PUNCT,O,O
Sentence: 12404,so,SCONJ,O,O
,i,PRON,O,O
,can,VERB,O,O
,show,VERB,O,O
,how,ADV,O,O
,many,ADJ,O,O
,officers,NOUN,O,O
,are,AUX,O,O
,in,ADP,O,O
,these,DET,O,O
,abandoned,NOUN,B-location,O
,building,NOUN,I-location,O
,here,ADV,O,O
,,PUNCT,O,O
,where,ADV,O,O
,it,PRON,O,O
,looks,VERB,O,O
,like,SCONJ,O,O
,most,ADJ,O,O
,of,ADP,O,O
,these,DET,O,O
,of,ADP,O,O
,them,PRON,O,O
,.,PUNCT,O,O
Sentence: 12405,well,INTJ,O,O
,,PUNCT,O,O
,first,ADV,O,O
,of,ADP,O,O
,all,DET,O,O
,,PUNCT,O,O
,tell,VERB,O,O
,me,PRON,O,O
,if,SCONJ,O,O
,i,PRON,O,O
,read,VERB,O,O
,it,PRON,O,O
,.,PUNCT,O,O
Sentence: 12406,so,ADV,O,O
,the,DET,O,O
,number,NOUN,O,O
,of,ADP,O,O
,crimes,NOUN,O,O
,,PUNCT,O,O
,a,DET,O,O
,six,NUM,O,O
,-,PUNCT,O,O
,hour,NOUN,B-unk,O
,segments,NOUN,I-unk,O
,of,ADP,O,O
,these,DET,O,O
,red,ADJ,O,O
,dots,NOUN,O,O
,,PUNCT,O,O
,and,CCONJ,O,O
,darker,ADJ,O,O
,the,DET,O,O
,higher,ADJ,O,O
,unlawfulness,NOUN,B-crime,O
,is,AUX,O,O
,that,SCONJ,O,O
,the,DET,O,O
,higher,ADJ,O,O
,concentration,NOUN,O,O
,is,AUX,O,O
,about,ADP,O,O
,unlawfulness,NOUN,B-crime,O
,.,PUNCT,O,O
Sentence: 12407,if,SCONJ,O,O
,the,DET,O,O
,theory,NOUN,O,O
,is,AUX,O,O
,that,SCONJ,O,O
,we,PRON,O,O
,need,VERB,O,O
,one,NUM,O,O
,of,ADP,O,O
,the,DET,O,O
,theories,NOUN,O,O
,we,PRON,O,O
,need,VERB,O,O
,officers,NOUN,O,O
,on,ADP,O,O
,the,DET,O,O
,restaurant,NOUN,B-location,O
,we,PRON,O,O
,should,VERB,O,O
,know,VERB,O,O
,how,ADV,O,O
,many,ADJ,O,O
,officers,NOUN,O,O
,were,AUX,O,O
,or,CCONJ,O,O
,are,AUX,O,O
,not,PART,O,O
,usually,ADV,O,O
,on,ADP,O,O
,the,DET,O,O
,vacant,NOUN,B-location,O
,lot,NOUN,I-location,O
,between,ADP,O,O
,12,NUM,B-time,O
,9,NUM,I-time,O
,am,NUM,I-time,O
,.,PUNCT,O,O
Sentence: 12408,and,CCONJ,O,O
,let,VERB,O,O
,us,PRON,O,O
,just,ADV,O,O
,say,VERB,O,O
,we,PRON,O,O
,pick,VERB,O,O
,this,DET,O,O
,area,NOUN,O,O
,here,ADV,O,O
