Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 1047,alright,INTJ,O,O
,let,VERB,O,O
,me,PRON,O,O
,think,VERB,O,O
,here,ADV,O,O
,.,PUNCT,O,O
Sentence: 1048,I,PRON,O,O
,think,VERB,O,O
,I,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,I,PRON,O,O
,think,VERB,O,O
,I,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,start,VERB,O,O
,off,ADP,O,O
,simple,ADJ,O,O
,and,CCONJ,O,O
,try,VERB,O,O
,to,PART,O,O
,get,AUX,O,O
,more,ADV,O,O
,detailed,ADJ,O,O
,from,ADP,O,O
,there,ADV,O,O
,.,PUNCT,O,O
Sentence: 1049,So,CCONJ,O,O
,starting,VERB,O,O
,off,ADP,O,O
,I,PRON,O,O
,would,VERB,O,O
,just,ADV,O,O
,like,VERB,O,O
,to,PART,O,O
,see,VERB,O,O
,the,DET,O,O
,total,ADJ,O,O
,amount,NOUN,O,O
,of,ADP,O,O
,crimes,NOUN,O,O
,that,DET,O,O
,happened,VERB,O,O
,divided,VERB,O,O
,by,ADP,O,O
,the,DET,O,O
,three,NUM,O,O
,main,ADJ,O,O
,areas,NOUN,O,O
,the,DET,O,O
,UIC,PROPN,B-neighborhood,O
,River,PROPN,I-neighborhood,O
,North,PROPN,I-neighborhood,O
,and,CCONJ,O,O
,Near,ADV,B-neighborhood,O
,West,ADV,I-neighborhood,O
,Side,ADV,I-neighborhood,O
,.,PUNCT,O,O
Sentence: 1050,Just,ADV,O,O
,cause,VERB,O,O
,I,PRON,O,O
,am,AUX,O,O
,thinking,VERB,O,O
,you,PRON,O,O
,know,VERB,O,O
,to,PART,O,O
,get,AUX,O,O
,it,PRON,O,O
,started,VERB,O,O
,.,PUNCT,O,O
Sentence: 1051,It,PRON,O,O
,is,AUX,O,O
,kind,ADV,O,O
,of,ADV,O,O
,a,DET,O,O
,problem,NOUN,O,O
,actually,ADV,O,O
,.,PUNCT,O,O
Sentence: 1052,What,PRON,O,O
,is,AUX,O,O
,?,PUNCT,O,O
,Do,AUX,O,O
,we,PRON,O,O
,know,VERB,O,O
,what,PRON,O,O
,that,DET,O,O
,definition,NOUN,O,O
,is,AUX,O,O
,or,CCONJ,O,O
,?,PUNCT,O,O
,ok,INTJ,O,O
,here,ADV,O,O
,we,PRON,O,O
,go,VERB,O,O
,.,PUNCT,O,O
Sentence: 1053,ok,INTJ,O,O
,here,ADV,O,O
,we,PRON,O,O
,go,VERB,O,O
,.,PUNCT,O,O
Sentence: 1054,Ok,INTJ,O,O
,River,INTJ,B-unk,O
,North,INTJ,I-unk,O
,Ok,INTJ,I-unk,O
,.,PUNCT,O,O
Sentence: 1055,Ok,INTJ,O,O
,River,INTJ,B-neighborhood,O
,North,INTJ,I-neighborhood,O
,Ok.,INTJ,I-neighborhood,O
,is,AUX,O,O
,there,PRON,O,O
,any,DET,O,O
,way,NOUN,O,O
,to,PART,O,O
,see,VERB,O,O
,kind,ADV,O,O
,of,ADV,O,O
,a,DET,O,O
,similar,ADJ,O,O
,division,NOUN,O,O
,between,ADP,O,O
,the,DET,O,O
,four,NUM,O,O
,neighborhoods,NOUN,B-neighborhood,O
,but,CCONJ,O,O
,also,ADV,O,O
,track,VERB,O,O
,it,PRON,O,O
,over,ADP,O,O
,I,PRON,O,O
,think,VERB,O,O
,it,PRON,O,O
,is,AUX,O,O
