Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 6505,ok,INTJ,O,O
,,PUNCT,O,O
,first,ADV,O,O
,of,ADP,O,O
,all,DET,O,O
,,PUNCT,O,O
Sentence: 6506,can,VERB,O,O
,you,PRON,O,O
,show,VERB,O,O
,me,PRON,O,O
,the,DET,O,O
,number,NOUN,O,O
,of,ADP,O,O
,crime,NOUN,O,O
,in,ADP,O,O
,the,DET,O,O
,four,NUM,O,O
,Lincoln,NOUN,B-neighborhood,O
,Park,NOUN,I-neighborhood,O
,?,PUNCT,O,O
Sentence: 6507,because,SCONJ,O,O
,i,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,see,VERB,O,O
,which,DET,O,O
,Near,ADV,B-neighborhood,O
,West,ADV,I-neighborhood,O
,Side,ADV,I-neighborhood,O
,has,AUX,O,O
,the,DET,O,O
,highest,ADJ,O,O
,legal,ADJ,B-crime,O
,criminal,ADJ,I-crime,O
,.,PUNCT,O,O
Sentence: 6508,so,CCONJ,O,O
,can,VERB,O,O
,you,PRON,O,O
,show,VERB,O,O
,me,PRON,O,O
,a,DET,O,O
,punishable,PROPN,B-crime,O
,crime,PROPN,I-crime,O
,?,PUNCT,O,O
Sentence: 6509,ok,INTJ,O,O
,,PUNCT,O,O
,so,CCONJ,O,O
,it,PRON,O,O
,shows,VERB,O,O
,that,SCONJ,O,O
,stealing,VERB,O,O
,the,DET,O,O
,criminal,NOUN,B-crime,O
,abortion,NOUN,I-crime,O
,and,CCONJ,O,O
,public,PROPN,B-crime,O
,indecency,PROPN,I-crime,O
,have,AUX,O,O
,the,DET,O,O
,biggest,ADJ,O,O
,felony,NUM,B-crime,O
,crime,NUM,I-crime,O
,.,PUNCT,O,O
Sentence: 6510,so,ADV,O,O
,it,PRON,O,O
,means,VERB,O,O
,we,PRON,O,O
,should,VERB,O,O
,focus,VERB,O,O
,on,ADP,O,O
,these,DET,O,O
,criminal,NOUN,B-crime,O
,behaviour,NOUN,I-crime,O
,.,PUNCT,O,O
Sentence: 6511,you,PRON,O,O
,can,VERB,O,O
,show,VERB,O,O
,me,PRON,O,O
,the,DET,O,O
,number,NOUN,O,O
,of,ADP,O,O
,crimes,NOUN,O,O
,every,DET,O,O
,hour,NOUN,O,O
,,PUNCT,O,O
,i,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,know,VERB,O,O
,the,DET,O,O
,lawlessly,ADV,B-crime,O
,during,ADP,O,O
,the,PROPN,B-year,O
,year,PROPN,I-year,O
,.,PUNCT,O,O
Sentence: 6512,so,ADV,O,O
,between,ADP,O,O
,12,NUM,O,O
,and,CCONJ,O,O
,19,NUM,O,O
,,PUNCT,O,O
,we,PRON,O,O
,have,AUX,O,O
,the,DET,O,O
,highest,ADJ,O,O
,punishable,PROPN,B-crime,O
,crime,PROPN,I-crime,O
,.,PUNCT,O,O
Sentence: 6513,i,PRON,O,O
,do,AUX,O,O
,not,PART,O,O
