Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 124,So,ADV,O,O
,if,SCONJ,O,O
,I,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,do,AUX,O,O
,the,DET,O,O
,task,NOUN,O,O
,of,ADP,O,O
,working,VERB,O,O
,out,ADP,O,O
,what,PRON,O,O
,areas,NOUN,O,O
,to,PART,O,O
,deploy,VERB,O,O
,officers,NOUN,O,O
,then,ADV,O,O
,do,AUX,O,O
,I,PRON,O,O
,get,AUX,O,O
,to,PART,O,O
,see,VERB,O,O
,a,DET,O,O
,crimes,NOUN,B-crime,O
,for,ADP,O,O
,that,DET,O,O
,city,NOUN,O,O
,?,PUNCT,O,O
Sentence: 125,Yeah,INTJ,O,O
,that,DET,O,O
,is,AUX,O,O
,fine,ADJ,O,O
,.,PUNCT,O,O
Sentence: 126,Yeah,INTJ,O,O
,so,ADV,O,O
,I,PRON,O,O
,can,VERB,O,O
,see,VERB,O,O
,what,PRON,O,O
,is,AUX,O,O
,going,VERB,O,O
,on,ADP,O,O
,up,ADV,O,O
,here,ADV,O,O
,.,PUNCT,O,O
Sentence: 127,What,PRON,O,O
,would,VERB,O,O
,this,DET,O,O
,means,VERB,O,O
,got,VERB,O,O
,a,DET,O,O
,lot,NOUN,O,O
,of,ADP,O,O
,activity,NOUN,O,O
,here,ADV,O,O
,.,PUNCT,O,O
Sentence: 128,Did,AUX,O,O
,we,PRON,O,O
,just,ADV,O,O
,want,VERB,O,O
,to,PART,O,O
,look,VERB,O,O
,at,ADP,O,O
,areas,NOUN,O,O
,to,PART,O,O
,deploy,VERB,O,O
,within,ADP,O,O
,the,DET,O,O
,middle,NOUN,O,O
,of,ADP,O,O
,the,DET,O,O
,city,NOUN,O,O
,which,DET,O,O
,means,VERB,O,O
,we,PRON,O,O
,are,AUX,O,O
,cutting,VERB,O,O
,out,ADP,O,O
,all,DET,O,O
,the,DET,O,O
,south,NUM,B-unk,O
,side,NUM,I-unk,O
,?,PUNCT,O,O
Sentence: 129,Yeah,INTJ,O,O
,so,ADV,O,O
,you,PRON,O,O
,see,VERB,O,O
,there,PRON,O,O
,is,AUX,O,O
,a,DET,O,O
,lot,NOUN,O,O
,of,ADP,O,O
,activity,NOUN,O,O
,around,ADV,O,O
,here,ADV,O,O
,.,PUNCT,O,O
Sentence: 130,Can,VERB,O,O
,we,PRON,O,O
,zoom,VERB,O,O
,in,ADP,O,O
,on,ADP,O,O
,Loop,NOUN,B-neighborhood,O
,?,PUNCT,O,O
Sentence: 131,Have,AUX,O,O
,you,PRON,O,O
,got,VERB,O,O
,any,DET,O,O
,type,NOUN,O,O
,of,ADP,O,O
,data,NOUN,O,O
,on,ADP,O,O
,what,DET,O,O
,kind,NOUN,O,O
,of,ADP,O,O
,activity,NOUN,O,O
,there,PRON,O,O
,is,AUX,O,O
,in,ADP,O,O
,Loop,NOUN,B-neighborhood,O
,?,PUNCT,O,O
Sentence: 132,Ok,INTJ,O,O
,that,DET,O,O
,is,AUX,O,O
,great,ADJ,O,O
,thank,VERB,O,O
,you,PRON,O,O
,.,PUNCT,O,O
Sentence: 133,Ok,INTJ,O,O
,.,PUNCT,O,O
,So,ADV,O,B-ref
,these,DET,O,O
,might,VERB,O,O
,look,VERB,O,O
,a,DET,O,O
,little,ADJ,O,O
,bit,NOUN,O,O
,easier,ADJ,O,O
,to,PART,O,O
,read,VERB,O,O
,if,SCONJ,O,B-ref
,they,PRON,O,O
,were,AUX,O,O
,rotated,VERB,O,O
,?,PUNCT,O,O
Sentence: 134,it,PRON,O,O
,seems,VERB,O,O
,like,SCONJ,O,O
,there,PRON,O,O
,is,AUX,O,O
,just,ADV,O,O
,lots,NOUN,O,O
,of,ADP,O,O
,theft,NOUN,B-crime,O
,and,CCONJ,O,O
,battery,NOUN,B-crime,O
,.,PUNCT,O,O
Sentence: 135,Ok.,INTJ,O,O
,Alright,INTJ,O,O
,We,PRON,O,O
,know,VERB,O,O
,that,SCONJ,O,O
,theft,NOUN,B-crime,O
,is,AUX,O,O
,the,DET,O,O
,biggest,ADJ,O,O
,problem,NOUN,O,O
,around,ADV,O,O
,here,ADV,O,O
,.,PUNCT,O,O
Sentence: 136,Can,VERB,O,O
,we,PRON,O,O
,see,VERB,O,O
,the,DET,O,O
,crime,NOUN,B-crime,O
,types,NOUN,I-crime,O
,for,ADP,O,O
,the,DET,O,O
,other,ADJ,O,O
,three,NUM,O,O
,regions,NOUN,B-neighborhood,O
,as,ADV,O,O
,well,ADV,O,O
,?,PUNCT,O,O
Sentence: 137,It,PRON,O,O
,is,AUX,O,O
,quite,ADV,O,O
,interesting,ADJ,O,O
,that,SCONJ,O,O
,what,PRON,O,O
,happens,VERB,O,O
,in,ADP,O,O
,Loop,PROPN,B-neighborhood,O
,is,AUX,O,O
,a,DET,O,O
,different,ADJ,O,O
,type,NOUN,B-crime,O
,of,NOUN,I-crime,O
,crime,NOUN,I-crime,O
,than,SCONJ,O,O
,what,PRON,O,O
,happens,VERB,O,O
,overall,ADJ,O,O
,.,PUNCT,O,O
Sentence: 138,Ok,INTJ,O,O
,.,PUNCT,O,O
,So,ADV,O,O
,we,PRON,O,O
,know,VERB,O,O
,that,SCONJ,O,O
,theft,NOUN,B-crime,O
,is,AUX,O,O
,the,DET,O,O
,main,ADJ,O,O
,issue,NOUN,O,O
,but,CCONJ,O,O
,depends,VERB,O,O
,what,PRON,O,O
,part,NOUN,O,O
,of,ADP,O,O
,the,DET,O,O
,city,NOUN,O,O
,it,PRON,O,O
,is,AUX,O,O
,.,PUNCT,O,O
Sentence: 139,let,VERB,O,O
,us,PRON,O,O
,have,AUX,O,O
,a,DET,O,O
,look,NOUN,O,O
,at,ADP,O,O
,yeah,INTJ,O,O
,let,VERB,O,O
,us,PRON,O,O
,look,VERB,O,O
,at,ADP,O,O
,the,DET,O,O
,time,NOUN,B-time,O
,of,NOUN,I-time,O
,day,NOUN,I-time,O
,.,PUNCT,O,O
,Is,AUX,O,O
,there,PRON,O,O
,any,DET,O,O
,kind,NOUN,O,O
,of,ADP,O,O
,graph,NOUN,O,O
,showing,VERB,O,O
,theft,NOUN,B-crime,O
,throughout,ADP,O,O
,the,DET,O,O
,day,NOUN,O,O
,?,PUNCT,O,O
Sentence: 140,Actually,ADV,O,O
,is,AUX,O,O
,there,PRON,O,O
,a,DET,O,O
,way,NOUN,O,O
,that,DET,O,O
,we,PRON,O,O
,can,VERB,O,O
,actually,ADV,O,O
,see,VERB,O,O
,throughout,ADP,O,O
,one,NUM,O,O
,day,NOUN,B-day,O
,the,DET,O,O
,top,ADJ,O,O
,ten,NUM,O,O
,crimes,NOUN,B-crime,O
,how,ADV,O,O
,often,ADV,O,O
,they,PRON,O,O
,happen,VERB,O,O
,?,PUNCT,O,O
Sentence: 141,Ok,INTJ,O,O
,thank,VERB,O,O
,you,PRON,O,O
,.,PUNCT,O,O
Sentence: 142,So,ADV,O,O
,that,DET,O,O
,is,AUX,O,O
,just,ADV,O,O
,theft,NOUN,B-crime,O
,.,PUNCT,O,O
Sentence: 143,Ok,INTJ,O,O
,so,ADV,O,O
,I,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,so,ADV,O,O
,the,DET,O,O
,title,NOUN,O,O
,is,AUX,O,O
,right,ADJ,O,O
,the,DET,O,O
,crimes,NOUN,B-crime,O
,in,ADP,O,O
,region,NOUN,B-neighborhood,O
,by,ADP,O,O
,time,NOUN,B-time,O
,of,NOUN,I-time,O
,day,NOUN,I-time,O
,but,CCONJ,O,O
,there,PRON,O,O
,is,AUX,O,O
Sentence: 144,Nothing,PRON,O,O
,on,ADP,O,O
,there,ADV,O,B-ref
,which,DET,O,O
,shows,VERB,O,O
,the,DET,O,O
,time,NOUN,B-time,O
,of,NOUN,I-time,O
,day,NOUN,I-time,O
,or,CCONJ,O,O
,ok,INTJ,O,O
,.,PUNCT,O,O
Sentence: 145,Give,VERB,O,O
,me,PRON,O,O
,the,DET,O,B-ref
,same,ADJ,O,I-ref
,of,ADP,O,I-ref
,this,DET,O,I-ref
,with,ADP,O,O
,battery,NOUN,B-crime,O
,deceptive,NOUN,I-crime,O
,practices,NOUN,I-crime,O
,and,CCONJ,O,O
,criminal,NOUN,B-crime,O
,damage,NOUN,I-crime,O
,and,CCONJ,O,O
,assault,NOUN,B-crime,O
,please,INTJ,O,O
,.,PUNCT,O,O
Sentence: 146,That,DET,O,O
,is,AUX,O,O
,very,ADV,O,O
,different,ADJ,O,O
,.,PUNCT,O,O
Sentence: 147,That,DET,O,O
,makes,VERB,O,O
,sense,NOUN,O,O
,.,PUNCT,O,O
Sentence: 148,So,ADV,O,O
,it,PRON,O,O
,seems,VERB,O,O
,like,SCONJ,O,O
,most,ADJ,O,O
,activity,NOUN,O,O
,seems,VERB,O,O
,to,PART,O,O
,go,VERB,O,O
,up,ADP,O,O
,between,ADP,O,O
,12,NUM,B-interval,O
,noon,NUM,I-interval,O
,and,NUM,I-interval,O
,6,NUM,I-interval,O
,except,SCONJ,O,O
,for,ADP,O,O
,battery,NOUN,B-crime,O
,.,PUNCT,O,O
Sentence: 149,So,ADV,O,O
,maybe,ADV,O,O
,that,DET,O,O
,is,AUX,O,O
,not,PART,O,O
,a,DET,O,O
,type,NOUN,B-crime,O
,of,NOUN,I-crime,O
,crime,NOUN,I-crime,O
,you,PRON,O,O
,can,VERB,O,O
,try,VERB,O,O
,to,PART,O,O
,prevent,VERB,O,O
,in,ADP,O,O
,this,DET,O,O
,way,NOUN,O,O
,.,PUNCT,O,O
Sentence: 150,Ok,INTJ,O,O
,let,VERB,O,O
,us,PRON,O,O
,have,AUX,O,O
,a,DET,O,O
,look,NOUN,O,O
,at,ADP,O,O
,theft,NOUN,B-crime,O
,or,CCONJ,O,O
,wait,VERB,O,O
,let,VERB,O,O
,us,PRON,O,O
,let,VERB,O,O
,us,PRON,O,O
,keep,VERB,O,O
,with,ADP,O,O
,the,DET,O,O
,theft,NOUN,B-crime,O
,.,PUNCT,O,O
,Can,VERB,O,O
,we,PRON,O,O
,see,VERB,O,O
,the,DET,O,O
,breakdown,NOUN,O,O
,for,ADP,O,O
,theft,NOUN,B-crime,O
,throughout,ADP,O,O
,the,DET,O,O
,week,NOUN,O,O
,?,PUNCT,O,O
Sentence: 151,Yeah,INTJ,O,O
,that,DET,O,O
,is,AUX,O,O
,great,ADJ,O,O
,.,PUNCT,O,O
,Could,VERB,O,B-ref
,this,DET,O,O
,is,AUX,O,O
,quite,ADV,O,O
,interesting,ADJ,O,O
,.,PUNCT,O,O
Sentence: 152,Can,VERB,O,O
,we,PRON,O,O
,see,VERB,O,O
,the,DET,O,O
,breakdown,NOUN,O,O
,of,ADP,O,O
,the,DET,O,O
,whole,ADJ,O,O
,week,NOUN,O,O
,for,ADP,O,O
,all,DET,O,O
,crimes,NOUN,B-crime,O
,?,PUNCT,O,O
Sentence: 153,Wow,INTJ,O,O
,that,DET,O,B-ref
,is,AUX,O,O
,a,DET,O,O
,lot,NOUN,O,O
,of,ADP,O,O
,stuff,NOUN,O,O
,there,ADV,O,O
,.,PUNCT,O,O
,Alright,INTJ,O,O
,Ok,INTJ,O,O
,thank,VERB,O,O
,you,PRON,O,O
,.,PUNCT,O,O
Sentence: 154,I,PRON,O,O
,like,VERB,O,O
,this,DET,O,B-ref
,one,NOUN,O,I-ref
,.,PUNCT,O,I-ref
,This,DET,O,I-ref
,one,NOUN,O,O
,is,AUX,O,O
,nice,ADJ,O,O
,.,PUNCT,O,O
Sentence: 155,So,ADV,O,O
,definitely,ADV,O,O
,these,DET,O,O
,ones,NOUN,O,O
,down,ADV,O,O
,are,AUX,O,O
,really,ADV,O,O
,quite,ADV,O,O
,insignificant,ADJ,O,O
,and,CCONJ,O,O
,if,SCONJ,O,O
,it,PRON,O,O
,were,AUX,O,O
,just,ADV,O,O
,theft,NOUN,B-crime,O
,huge,ADJ,O,O
,here,ADV,O,O
,.,PUNCT,O,O
Sentence: 156,I,PRON,O,O
,can,VERB,O,O
,see,VERB,O,O
,why,ADV,O,O
,these,DET,O,O
,two,NUM,O,O
,would,VERB,O,O
,be,AUX,O,O
,high,ADJ,O,O
,on,ADP,O,O
,Friday,PROPN,B-day,O
,Saturday,PROPN,I-day,O
,people,NOUN,O,O
,out,ADV,O,O
,and,CCONJ,O,O
,about,ADP,O,O
,.,PUNCT,O,O
Sentence: 157,that,DET,O,O
,is,AUX,O,O
,quite,ADV,O,O
,interesting,ADJ,O,O
,what,PRON,O,O
,over,ADP,O,O
,here,ADV,O,O
,we,PRON,O,O
,yeah,INTJ,O,O
,I,PRON,O,O
,can,VERB,O,O
,pretty,ADV,O,O
,much,ADV,O,O
,see,VERB,O,O
,everything,PRON,O,O
,from,ADP,O,O
,over,ADV,O,O
,here,ADV,O,O
,see,INTJ,O,O
,so,ADV,O,O
,do,AUX,O,O
,not,PART,O,O
,Yeah,INTJ,O,O
,do,AUX,O,O
,not,PART,O,O
,need,VERB,O,O
,this,DET,O,B-ref
,one,NOUN,O,I-ref
,here,ADV,O,O
,.,PUNCT,O,O
Sentence: 158,Ok,INTJ,O,O
,let,VERB,O,O
,us,PRON,O,O
,have,AUX,O,O
,a,DET,O,O
,look,NOUN,O,O
,at,ADP,O,O
,can,VERB,O,O
,you,PRON,O,O
,have,AUX,O,O
,this,DET,O,B-ref
,graph,NOUN,O,I-ref
,for,ADP,O,O
,months,NOUN,B-month,O
,of,NOUN,I-month,O
,year,NOUN,I-month,O
,?,PUNCT,O,O
Sentence: 159,ok,INTJ,O,O
,I,PRON,O,O
,guess,VERB,O,O
,that,DET,O,O
,makes,VERB,O,O
,sense,NOUN,O,O
,people,NOUN,O,O
,go,VERB,O,O
,away,ADV,O,O
,during,ADP,O,O
,winter,NOUN,B-season,O
,.,PUNCT,O,O
Sentence: 160,But,CCONJ,O,O
,it,PRON,O,O
,seems,VERB,O,O
,that,SCONJ,O,O
,it,PRON,O,O
,is,AUX,O,O
,general,ADJ,O,O
,all,DET,O,O
,year,NOUN,B-year,O
,round,ADJ,O,O
,thing,NOUN,O,O
,except,SCONJ,O,O
,for,ADP,O,O
,the,DET,O,O
,theft,NOUN,B-crime,O
,and,CCONJ,O,O
,a,DET,O,O
,little,ADJ,O,O
,bit,NOUN,O,O
,of,ADP,O,O
,battery,NOUN,B-crime,O
,surprisingly,ADV,O,O
,.,PUNCT,O,O
Sentence: 161,So,ADV,O,O
,this,DET,O,B-ref
,would,VERB,O,O
,show,VERB,O,O
,a,DET,O,O
,lot,NOUN,B-crime,O
,of,NOUN,I-crime,O
,the,NOUN,I-crime,O
,crime,NOUN,I-crime,O
,patterns,NOUN,I-crime,O
,.,PUNCT,O,O
Sentence: 162,How,ADV,O,O
,about,ADP,O,O
,the,DET,O,O
,breakdown,NOUN,B-crime,O
,of,NOUN,I-crime,O
,crime,NOUN,I-crime,O
,for,ADP,O,O
,each,DET,O,O
,year,NOUN,B-year,O
,?,PUNCT,O,O
Sentence: 163,Well,INTJ,O,O
,it,PRON,O,O
,is,AUX,O,O
,good,ADJ,O,O
,to,PART,O,O
,see,VERB,O,O
,that,DET,O,O
,crime,NOUN,B-crime,O
,is,AUX,O,O
,actually,ADV,O,O
,fallen,VERB,O,O
,but,CCONJ,O,O
,for,ADP,O,O
,this,DET,O,O
,one,NOUN,O,O
,here,ADV,O,O
,that,DET,O,O
,would,VERB,O,O
,be,AUX,O,O
,that,DET,O,O
,kind,NOUN,O,O
,of,ADV,O,O
,so,ADV,O,O
,crime,NOUN,B-crime,O
,all,DET,O,O
,seems,VERB,O,O
,to,PART,O,O
,have,AUX,O,O
,gone,VERB,O,O
,down,ADV,O,O
,.,PUNCT,O,O
Sentence: 164,Ok,INTJ,O,O
,let,VERB,O,O
,us,PRON,O,O
,have,AUX,O,O
,a,DET,O,O
,look,NOUN,O,O
Sentence: 165,Well,INTJ,O,O
,how,ADV,O,O
,are,AUX,O,O
,we,PRON,O,O
,going,VERB,O,O
,to,PART,O,O
,have,AUX,O,O
,a,DET,O,O
,look,NOUN,O,O
,at,ADP,O,O
,hot,NOUN,B-unk,O
,spots,NOUN,I-unk,O
,?,PUNCT,O,O
Sentence: 166,Are,AUX,O,O
,there,PRON,O,O
,any,DET,O,O
,other,ADJ,O,O
,kind,NOUN,O,O
,of,ADV,O,O
,heat,X,B-visualization,O
,maps,X,I-visualization,O
,we,PRON,O,O
,can,VERB,O,O
,see,VERB,O,O
,other,ADJ,O,O
,than,SCONJ,O,O
,this,DET,O,B-ref
,one,NOUN,O,I-ref
,up,ADV,O,O
,here,ADV,O,O
,?,PUNCT,O,O
,Are,AUX,O,O
,there,PRON,O,O
,any,DET,O,O
,other,ADJ,O,O
,kind,NOUN,O,O
,of,ADP,O,O
,maps,NOUN,O,O
,we,PRON,O,O
,can,VERB,O,O
,see,VERB,O,O
,?,PUNCT,O,O
,Or,CCONJ,O,B-ref
,is,AUX,O,O
,this,DET,O,O
,the,DET,O,O
,only,ADJ,O,O
,one,NUM,O,O
,we,PRON,O,O
,have,AUX,O,O
,?,PUNCT,O,O
Sentence: 167,yeah,INTJ,O,O
,let,VERB,O,O
,us,PRON,O,O
,take,VERB,O,O
,the,DET,O,O
,most,ADV,O,O
,significant,ADJ,O,O
,ones,NOUN,O,O
,to,PART,O,O
,look,VERB,O,O
,up,ADP,O,O
,.,PUNCT,O,O
Sentence: 168,Can,VERB,O,O
,we,PRON,O,O
,have,AUX,O,O
,the,DET,O,O
,heat,NOUN,B-visualization,O
,map,NOUN,I-visualization,O
,of,ADP,O,O
,thefts,NOUN,B-crime,O
,?,PUNCT,O,O
Sentence: 169,Ok,INTJ,O,O
,can,VERB,O,O
,we,PRON,O,O
,see,VERB,O,O
,the,DET,O,B-ref
,same,ADJ,O,I-ref
,with,ADP,O,O
,deceptive,NOUN,B-crime,O
,practices,NOUN,I-crime,O
,?,PUNCT,O,O
Sentence: 170,I,PRON,O,O
,think,VERB,O,O
,it,PRON,O,O
,is,AUX,O,O
,River,NOUN,B-neighborhood,O
,North,NOUN,I-neighborhood,O
,that,DET,O,O
,is,AUX,O,O
,got,VERB,O,O
,the,DET,O,O
,highest,ADJ,O,O
,crime,NOUN,B-crime,O
,well,ADV,O,O
,especially,ADV,O,O
Sentence: 171,Can,VERB,O,O
,we,PRON,O,O
,see,VERB,O,O
,actually,ADV,O,O
,can,VERB,O,O
,we,PRON,O,O
,see,VERB,O,O
,all,DET,O,O
,crimes,NOUN,B-crime,O
,categorized,VERB,O,O
,well,ADV,O,O
,the,DET,O,O
,number,NOUN,O,O
,of,ADP,O,O
,crimes,NOUN,O,O
,in,ADP,O,O
,each,DET,O,O
,area,NOUN,O,O
,?,PUNCT,O,O
Sentence: 172,So,ADV,O,O
,it,PRON,O,O
,looks,VERB,O,O
,like,SCONJ,O,O
,River,NOUN,B-neighborhood,O
,North,NOUN,I-neighborhood,O
,is,AUX,O,O
,really,ADV,O,O
,high,ADJ,O,O
,for,ADP,O,O
,for,ADP,O,O
,theft,NOUN,B-crime,O
,.,PUNCT,O,O
Sentence: 173,Probably,ADV,O,O
,want,VERB,O,O
,to,PART,O,O
,tackle,VERB,O,O
,bring,VERB,O,O
,those,DET,O,O
,numbers,NOUN,O,O
,down,ADP,O,O
,more,ADV,O,O
,.,PUNCT,O,O
Sentence: 174,Go,VERB,O,O
,after,ADP,O,O
,that,DET,O,O
,.,PUNCT,O,O
Sentence: 175,The,DET,O,O
,time,NOUN,B-time,O
,of,NOUN,I-time,O
,day,NOUN,I-time,O
,of,ADP,O,O
,that,DET,O,O
,we,PRON,O,O
,did,AUX,O,O
,have,AUX,O,O
,a,DET,O,O
,nice,ADJ,O,O
,graph,NOUN,O,O
,around,ADP,O,O
,here,ADV,O,O
,somewhere,ADV,O,O
,for,ADP,O,O
,that,DET,O,O
,.,PUNCT,O,O
Sentence: 176,This,DET,O,B-ref
,one,NOUN,O,I-ref
,down,ADV,O,O
,here,ADV,O,O
,.,PUNCT,O,O
Sentence: 177,Good,ADJ,O,O
,that,DET,O,B-ref
,is,AUX,O,O
,it,PRON,O,O
,.,PUNCT,O,O
Sentence: 178,So,ADV,O,O
,that,DET,O,O
,was,AUX,O,O
,Friday,PROPN,B-day,O
,Saturday,PROPN,B-day,O
