Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 779,I,PRON,O,O
,could,VERB,O,O
,just,ADV,O,O
,start,VERB,O,O
,out,ADP,O,O
,with,ADP,O,O
,the,DET,O,O
,question,NOUN,O,O
,could,VERB,O,O
,I,PRON,O,O
,guess,VERB,O,O
,just,ADV,O,O
,a,DET,O,O
,general,ADJ,O,O
,one,NOUN,O,O
,like,SCONJ,O,O
,could,VERB,O,O
,I,PRON,O,O
,get,AUX,O,O
,the,DET,O,O
,information,NOUN,O,O
,for,ADP,O,O
,the,DET,O,O
,UIC,NOUN,B-neighborhood,O
,crime,NOUN,I-neighborhood,O
,statistics,NOUN,O,O
,.,PUNCT,O,O
Sentence: 780,Is,AUX,O,O
,that,DET,O,O
,like,INTJ,O,O
,too,ADV,O,O
,general,ADJ,O,O
,?,PUNCT,O,O
Sentence: 781,Should,VERB,O,O
,I,PRON,O,O
,wait,VERB,O,O
,for,ADP,O,O
,each,DET,O,O
,question,NOUN,O,O
,?,PUNCT,O,O
,Like,INTJ,O,O
,could,VERB,O,O
,you,PRON,O,O
,ask,VERB,O,O
,multiple,ADJ,O,O
,questions,NOUN,O,O
,?,PUNCT,O,O
Sentence: 782,Is,AUX,O,O
,is,AUX,O,O
,this,DET,O,B-ref
,by,ADP,O,O
,a,DET,O,O
,specific,ADJ,O,O
,year,NOUN,B-year,O
,?,PUNCT,O,O
Sentence: 783,So,ADV,O,O
,it,PRON,O,O
,is,AUX,O,O
,2010,NUM,B-year,O
,2002,NUM,O,O
,Ok,INTJ,O,O
,.,PUNCT,O,O
Sentence: 784,So,ADV,O,O
,each,DET,O,B-ref
,plot,NOUN,O,I-ref
,is,AUX,O,O
,for,ADP,O,O
,2010,NUM,B-year,O
,to,ADP,O,O
,2014,NUM,B-year,O
,or,CCONJ,O,O
,each,DET,O,B-ref
,one,NOUN,O,I-ref
,is,AUX,O,O
,a,DET,O,O
,year,NOUN,B-year,O
,?,PUNCT,O,O
Sentence: 785,So,ADV,O,O
,UIC,NOUN,B-neighborhood,O
,day,NOUN,I-neighborhood,O
,of,ADP,O,O
,the,DET,O,O
,week,NOUN,O,O
,.,PUNCT,O,O
Sentence: 786,Number,NOUN,B-crime,O
,of,NOUN,I-crime,O
,crime,NOUN,I-crime,O
,.,PUNCT,O,O
Sentence: 787,Is,AUX,O,O
,there,PRON,O,O
,could,VERB,O,O
,you,PRON,O,O
,get,AUX,O,O
,this,DET,O,B-ref
,information,NOUN,O,I-ref
,by,ADP,O,O
,type,NOUN,B-crime,O
,of,NOUN,I-crime,O
,crime,NOUN,I-crime,O
,?,PUNCT,O,O
Sentence: 788,ok,INTJ,O,O
,location,NOUN,B-location,O
,and,CCONJ,O,O
,then,ADV,O,O
,type,NOUN,O,O
,.,PUNCT,O,O
Sentence: 789,So,ADV,O,O
,street,NOUN,B-location,O
,theft,NOUN,I-location,O
,is,AUX,O,O
,very,ADV,O,O
,high,ADJ,O,O
,.,PUNCT,O,O
Sentence: 790,Seems,VERB,O,O
,like,SCONJ,O,O
,crime,NOUN,B-crime,O
,is,AUX,O,O
