Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 2967,let,VERB,O,O
,us,PRON,O,O
,see,VERB,O,O
,.,PUNCT,O,O
Sentence: 2968,i,PRON,O,O
,should,VERB,O,O
,probably,ADV,O,O
,let,VERB,O,O
,us,PRON,O,O
,start,VERB,O,O
,with,ADP,O,O
,the,DET,O,O
,activity,NOUN,O,O
,around,ADP,O,O
,Loop,PROPN,B-neighborhood,O
,?,PUNCT,O,O
Sentence: 2969,let,VERB,O,O
,us,PRON,O,O
,see,VERB,O,O
,.,PUNCT,O,O
Sentence: 2970,is,AUX,O,O
,it,PRON,O,O
,working,VERB,O,O
,?,PUNCT,O,O
Sentence: 2971,i,PRON,O,O
,just,ADV,O,O
,told,VERB,O,O
,my,DET,O,O
,thoughts,NOUN,O,O
,.,PUNCT,O,O
Sentence: 2972,it,PRON,O,O
,is,AUX,O,O
,processing,VERB,O,O
,it,PRON,O,O
,.,PUNCT,O,O
Sentence: 2973,this,DET,O,O
,is,AUX,O,O
,everything,PRON,O,O
,.,PUNCT,O,O
Sentence: 2974,in,ADP,O,O
,view,NOUN,O,O
,of,ADP,O,O
,the,DET,O,O
,city,NOUN,O,O
,that,DET,O,O
,the,DET,O,O
,city,NOUN,O,O
,is,AUX,O,O
,specifically,ADV,O,O
,aimed,VERB,O,O
,,PUNCT,O,O
,authorities,NOUN,O,O
,are,AUX,O,O
,aimed,VERB,O,O
,at,ADP,O,O
,greater,ADJ,O,O
,enforcement,NOUN,B-unk,O
,resources,NOUN,I-unk,O
,to,PART,O,O
,prevent,VERB,O,O
,felonious,ADJ,B-crime,O
,and,CCONJ,O,O
,prevent,VERB,O,O
,convicted,PROPN,B-crime,O
,felon,PROPN,I-crime,O
,to,PART,O,O
,be,AUX,O,O
,extended,VERB,O,O
,to,ADP,O,O
,the,DET,O,O
,area,NOUN,O,O
,to,ADP,O,O
,the,DET,O,O
,public,NOUN,O,O
,.,PUNCT,O,O
Sentence: 2975,this,DET,O,O
,is,AUX,O,O
,all,DET,O,O
,neighboring,VERB,O,O
,that,DET,O,O
,are,AUX,O,O
,just,ADV,O,O
,Near,ADV,B-neighborhood,O
,West,ADV,I-neighborhood,O
,Side,ADV,I-neighborhood,O
,.,PUNCT,O,O
Sentence: 2976,i,PRON,O,O
,am,AUX,O,O
,looking,VERB,O,O
,at,ADP,O,O
,channel,PROPN,O,O
,and,CCONJ,O,O
,roosevelt,PROPN,O,O
,.,PUNCT,O,O
Sentence: 2977,it,PRON,O,O
,is,AUX,O,O
,really,ADV,O,O
,hot,ADJ,O,O
,!,PUNCT,O,O
Sentence: 2978,they,PRON,O,O
,will,VERB,O,O
,be,AUX,O,O
,really,ADV,O,O
,red,ADJ,O,O
,,PUNCT,O,O
,but,CCONJ,O,O
,so,ADV,O,O
,far,ADV,O,O
,,PUNCT,O,O
,i,PRON,O,O
,can,VERB,O,O
,not,PART,O,O
,see,VERB,O,O
,the,DET,O,O
,dots,NOUN,O,O
,in,ADP,O,O
,the,DET,O,O
,way,NOUN,O,O
,.,PUNCT,O,O
Sentence: 2979,it,PRON,O,O
,is,AUX,O,O
,not,PART,O,O
,a,DET,O,O
,neighborhood,NOUN,B-neighborhood,O
,.,PUNCT,O,O
Sentence: 2980,let,VERB,O,O
,us,PRON,O,O
,see,VERB,O,O
,it,PRON,O,O
,looks,VERB,O,O
,okay,ADJ,O,O
,.,PUNCT,O,O
Sentence: 2981,i,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,find,VERB,O,O
,a,DET,O,O
,look,NOUN,O,O
,closer,ADJ,O,O
,to,ADP,O,O
,the,DET,O,O
,subway,NOUN,O,O
,that,DET,O,O
