Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 11414,so,ADV,O,O
,i,PRON,O,O
,suppose,VERB,O,O
,i,PRON,O,O
,am,AUX,O,O
,going,VERB,O,O
,to,PART,O,O
,find,VERB,O,O
,that,SCONJ,O,O
,i,PRON,O,O
,was,AUX,O,O
,going,VERB,O,O
,to,PART,O,O
,walk,VERB,O,O
,if,SCONJ,O,O
,i,PRON,O,O
,went,VERB,O,O
,to,ADP,O,O
,the,DET,O,O
,garage,NOUN,B-location,O
,when,ADV,O,O
,i,PRON,O,O
,went,VERB,O,O
,to,ADP,O,O
,construction,NUM,B-location,O
,site,NUM,I-location,O
,would,VERB,O,O
,be,AUX,O,O
,a,DET,O,O
,certain,ADJ,O,O
,dangerous,ADJ,O,O
,for,ADP,O,O
,burglary,NOUN,B-crime,O
,or,CCONJ,O,O
,several,ADJ,O,O
,things,NOUN,O,O
,that,DET,O,O
,might,VERB,O,O
,be,AUX,O,O
,dangerous,ADJ,O,O
,.,PUNCT,O,O
Sentence: 11415,ok,INTJ,O,O
,,PUNCT,O,O
,i,PRON,O,O
,can,VERB,O,O
,see,VERB,O,O
,all,DET,O,O
,the,DET,O,O
,legal,PROPN,B-crime,O
,irresponsibility,PROPN,I-crime,O
,and,CCONJ,O,O
,criminal,PROPN,B-crime,O
,abortion,PROPN,I-crime,O
,and,CCONJ,O,O
,homicide,NOUN,B-crime,O
,.,PUNCT,O,O
Sentence: 11416,the,DET,O,O
,burglary,NOUN,B-crime,O
,is,AUX,O,O
,pretty,ADV,O,O
,high,ADJ,O,O
,.,PUNCT,O,O
Sentence: 11417,so,ADV,O,O
,i,PRON,O,O
,wonder,VERB,O,O
,why,ADV,O,O
,the,DET,O,O
,area,NOUN,B-neighborhood,O
,of,NOUN,I-neighborhood,O
,city,NOUN,I-neighborhood,O
,is,AUX,O,O
,adjacent,ADJ,O,O
,to,ADP,O,O
,the,DET,O,O
,locality,NOUN,B-location,O
,that,DET,O,O
,is,AUX,O,O
,got,VERB,O,O
,other,ADJ,O,O
,personal,ADJ,O,O
,ritualism,NOUN,B-crime,O
,as,ADV,O,O
,much,ADV,O,O
,as,SCONJ,O,O
,you,PRON,O,O
,would,VERB,O,O
,have,AUX,O,O
,a,DET,O,O
,broken,ADJ,O,O
,house,NOUN,B-location,O
,or,CCONJ,O,O
,a,DET,O,O
,couple,NOUN,O,O
,of,ADP,O,O
,things,NOUN,O,O
,?,PUNCT,O,O
Sentence: 11418,so,ADV,O,O
,it,PRON,O,O
,looks,VERB,O,O
,really,ADV,O,O
,nice,ADJ,O,O
,.,PUNCT,O,O
Sentence: 11419,you,PRON,O,O
,would,VERB,O,O
,have,AUX,O,O
,guessed,VERB,O,O
,it,PRON,O,O
,is,AUX,O,O
,good,ADJ,O,O
,that,SCONJ,O,O
,the,DET,O,O
,Lincoln,PROPN,B-neighborhood,O
,Park,PROPN,I-neighborhood,O
,is,AUX,O,O
,less,ADV,O,O
,bad,ADJ,O,O
,,PUNCT,O,O
,but,CCONJ,O,O
,he,PRON,O,O
,did,AUX,O,O
,not,PART,O,O
,look,VERB,O,O
,like,SCONJ,O,O
,it,PRON,O,O
,.,PUNCT,O,O
Sentence: 11420,so,ADV,O,O
,my,DET,O,O
,next,ADJ,O,O
,question,NOUN,O,O
,is,AUX,O,O
,:,PUNCT,O,O
,do,AUX,O,O
,sidewalk,NOUN,B-location,O
,chain,NOUN,I-location,O
,and,CCONJ,O,O
,liquor,NOUN,O,O
,elevated,NOUN,B-location,O
,train,NOUN,I-location,O
,are,AUX,O,O
,as,ADV,O,O
,shallow,ADJ,O,O
,as,SCONJ,O,O
,they,PRON,O,O
,seem,VERB,O,O
,?,PUNCT,O,O
Sentence: 11421,all,ADV,O,O
,right,ADV,O,O
,,PUNCT,O,O
,so,CCONJ,O,O
,i,PRON,O,O
,can,VERB,O,O
,see,VERB,O,O
,the,DET,O,O
,law,NOUN,B-crime,O
,breaking,NOUN,I-crime,O
,,PUNCT,O,O
,which,DET,O,O
,shows,VERB,O,O
,the,DET,O,O
,street,NOUN,B-location,O
,on,ADP,O,O
,the,DET,O,O
,public,NOUN,B-location,O
,service,NOUN,I-location,O
,vehicle,NOUN,I-location,O
,,PUNCT,O,O
,most,ADJ,O,O
,of,ADP,O,O
,the,DET,O,O
,most,ADV,O,O
,commonly,ADV,O,O
,UUNNKK,PROPN,O,O
,houses,NOUN,B-location,O
,.,PUNCT,O,O
Sentence: 11422,and,CCONJ,O,O
,then,ADV,O,O
,the,DET,O,O
,deceptive,PROPN,B-crime,O
,practices,PROPN,I-crime,O
,is,AUX,O,O
,the,DET,O,O
,most,ADJ,O,O
,of,ADP,O,O
,all,DET,O,O
,and,CCONJ,O,O
,then,ADV,O,O
,the,DET,O,O
,hallway,NOUN,B-location,O
,is,AUX,O,O
,quite,ADV,O,O
,very,ADV,O,O
,obvious,ADJ,O,O
,.,PUNCT,O,O
Sentence: 11423,but,CCONJ,O,O
,it,PRON,O,O
,seems,VERB,O,O
,too,ADV,O,O
,dangerous,ADJ,O,O
,,PUNCT,O,O
,so,CCONJ,O,O
,it,PRON,O,O
,is,AUX,O,O
,good,ADJ,O,O
,to,PART,O,O
,know,VERB,O,O
,.,PUNCT,O,O
Sentence: 11424,so,CCONJ,O,O
,,PUNCT,O,O
,i,PRON,O,O
,would,VERB,O,O
,say,VERB,O,O
,it,PRON,O,O
,was,AUX,O,O
,as,SCONJ,O,O
,if,SCONJ,O,O
,i,PRON,O,O
,were,AUX,O,O
,using,VERB,O,O
,abandoned,PROPN,B-location,O
,building,PROPN,I-location,O
,in,ADP,O,O
,the,DET,O,O
,spring,NOUN,B-season,O
,,PUNCT,O,O
,so,ADV,O,O
,i,PRON,O,O
,thought,VERB,O,O
,about,ADP,O,O
,it,PRON,O,O
,when,ADV,O,O
,there,PRON,O,O
,was,AUX,O,O
,more,ADV,O,O
,public,ADJ,O,O
,human,NOUN,B-crime,O
,trafficking,NOUN,I-crime,O
,,PUNCT,O,O
,or,CCONJ,O,O
,during,ADP,O,O
,the,DET,O,O
,proceedings,NOUN,O,O
,full,ADJ,O,O
,of,ADP,O,O
,public,ADJ,O,O
,?,PUNCT,O,O
Sentence: 11425,it,PRON,O,O
,seems,VERB,O,O
,like,SCONJ,O,O
,starting,VERB,O,O
,to,PART,O,O
,start,VERB,O,O
,with,ADP,O,O
,illegal,PROPN,B-crime,O
,crime,PROPN,I-crime,O
,that,SCONJ,O,O
,naturally,ADV,O,O
,at,ADP,O,O
,the,DET,O,O
,winter,NOUN,B-season,O
,there,PRON,O,O
,is,AUX,O,O
,also,ADV,O,O
,a,DET,O,O
,legal,NOUN,B-crime,O
,irresponsibility,NOUN,I-crime,O
,.,PUNCT,O,O
Sentence: 11426,i,PRON,O,O
,bet,VERB,O,O
,march,PROPN,B-month,O
,and,CCONJ,O,O
,november,PROPN,B-month,O
,are,AUX,O,O
,,PUNCT,O,O
,because,SCONJ,O,O
,of,ADP,O,O
,holidays,NOUN,O,O
,.,PUNCT,O,O
Sentence: 11427,i,PRON,O,O
,wonder,VERB,O,O
,if,SCONJ,O,O
,i,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,know,VERB,O,O
,the,DET,O,O
,most,ADV,O,O
,common,ADJ,O,O
,areas,NOUN,O,O
,of,ADP,O,O
,interference,PROPN,B-crime,O
,with,PROPN,I-crime,O
,public,PROPN,I-crime,O
,officer,PROPN,I-crime,O
,among,ADP,O,O
,these,DET,O,O
,neck,NOUN,B-neighborhood,O
,of,NOUN,I-neighborhood,O
,the,NOUN,I-neighborhood,O
,wood,NOUN,I-neighborhood,O
,,PUNCT,O,O
,and,CCONJ,O,O
,many,ADJ,O,O
,people,NOUN,O,O
,i,PRON,O,O
,think,VERB,O,O
,is,AUX,O,O
,worried,ADJ,O,O
,about,ADP,O,O
,public,ADJ,O,O
,cta,PROPN,B-location,O
,platform,PROPN,I-location,O
,,PUNCT,O,O
,but,CCONJ,O,O
,the,DET,O,O
,list,NOUN,O,O
,also,ADV,O,O
,includes,VERB,O,O
,myself,PRON,O,O
,,PUNCT,O,O
,so,ADV,O,O
,i,PRON,O,O
,think,VERB,O,O
,it,PRON,O,O
,is,AUX,O,O
,something,PRON,O,O
,i,PRON,O,O
,think,VERB,O,O
,for,ADP,O,O
,you,PRON,O,O
,.,PUNCT,O,O
Sentence: 11428,very,ADV,O,O
,well,ADV,O,O
,,PUNCT,O,O
,it,PRON,O,O
,is,AUX,O,O
,clear,ADJ,O,O
,that,SCONJ,O,O
,aircraft,NOUN,B-location,O
,are,AUX,O,O
,most,ADV,O,O
,dangerous,ADJ,O,O
,cta,NOUN,B-location,O
,other,NOUN,I-location,O
,property,NOUN,I-location,O
,for,ADP,O,O
,burglary,NOUN,B-crime,O
,,PUNCT,O,O
,or,CCONJ,O,O
,most,ADV,O,O
,frequent,ADJ,O,O
,.,PUNCT,O,O
Sentence: 11429,it,PRON,O,O
,seems,VERB,O,O
,to,PART,O,O
,be,AUX,O,O
,the,DET,O,O
,Near,ADJ,B-neighborhood,O
,West,ADJ,I-neighborhood,O
,,PUNCT,O,O
,it,PRON,O,O
,is,AUX,O,O
,a,DET,O,O
,little,ADJ,O,O
,bit,NOUN,O,O
,,PUNCT,O,O
,even,ADV,O,O
,more,ADV,O,O
,.,PUNCT,O,O
Sentence: 11430,all,ADV,O,O
,right,ADV,O,O
,,PUNCT,O,O
,the,PROPN,B-year,O
,year,PROPN,I-year,O
,is,AUX,O,O
,that,SCONJ,O,O
,the,DET,O,O
,data,NOUN,O,O
,,PUNCT,O,O
,there,PRON,O,O
,are,AUX,O,O
,changes,NOUN,O,O
,in,ADP,O,O
,local,PROPN,B-crime,O
,crime,PROPN,I-crime,O
,,PUNCT,O,O
,and,CCONJ,O,O
,the,DET,O,O
,offense,NOUN,B-crime,O
,of,NOUN,I-crime,O
,the,NOUN,I-crime,O
,crime,NOUN,I-crime,O
,scene,NOUN,I-crime,O
,i,PRON,O,O
,mean,VERB,O,O
,not,PART,O,O
,particularly,ADV,O,O
,about,ADP,O,O
,the,DET,O,O
,crime,NOUN,B-crime,O
,unit,NOUN,I-crime,O
,is,AUX,O,O
,usually,ADV,O,O
,going,VERB,O,O
,to,PART,O,O
,be,AUX,O,O
,a,DET,O,O
,robbery,NOUN,B-crime,O
,,PUNCT,O,O
,but,CCONJ,O,O
,we,PRON,O,O
,do,AUX,O,O
,not,PART,O,O
,even,ADV,O,O
,think,VERB,O,O
,about,ADP,O,O
,murder,NOUN,B-crime,O
,.,PUNCT,O,O
Sentence: 11431,assault,NOUN,B-crime,O
,non,NOUN,I-crime,O
,criminal,NOUN,I-crime,O
,prostitution,NOUN,I-crime,O
,.,PUNCT,B-crime,O
Sentence: 11432,in,ADP,O,O
,all,DET,O,O
,of,ADP,O,O
,the,DET,O,O
,legal,NOUN,B-crime,O
,crime,NOUN,I-crime,O
,,PUNCT,O,O
,even,ADV,O,O
,in,ADP,O,O
,all,DET,O,O
,of,ADP,O,O
,the,DET,O,O
,punishable,PROPN,B-crime,O
,crime,PROPN,I-crime,O
,for,ADP,O,O
,all,DET,O,O
,the,DET,O,O
,gangster,NOUN,B-crime,O
,,PUNCT,O,O
,there,PRON,O,O
,are,AUX,O,O
,two,NUM,O,O
,in,ADP,O,O
,these,DET,O,O
,neighborhoods,NOUN,B-neighborhood,O
,,PUNCT,O,O
,which,DET,O,O
,i,PRON,O,O
,see,VERB,O,O
,how,ADV,O,O
,they,PRON,O,O
,could,VERB,O,O
,be,AUX,O,O
,upwards,ADV,O,O
,and,CCONJ,O,O
,down,ADV,O,O
,a,DET,O,O
,little,ADJ,O,O
,bit,NOUN,O,O
,.,PUNCT,O,O
Sentence: 11433,but,CCONJ,O,O
,overall,ADV,O,O
,seems,VERB,O,O
,like,SCONJ,O,O
,everything,PRON,O,O
,has,AUX,O,O
,fallen,VERB,O,O
,completely,ADV,O,O
,.,PUNCT,O,O
Sentence: 11434,so,ADV,O,O
,my,DET,O,O
,next,ADJ,O,O
,question,NOUN,O,O
,is,AUX,O,O
,when,ADV,O,O
,you,PRON,O,O
,take,VERB,O,O
,the,DET,O,O
,tape,NOUN,O,O
,,PUNCT,O,O
,they,PRON,O,O
,say,VERB,O,O
,there,PRON,O,O
,is,AUX,O,O
,no,DET,O,O
,criminal,NOUN,B-crime,O
,abortion,NOUN,I-crime,O
,on,ADP,O,O
,my,DET,O,O
,ad,NOUN,O,O
,,PUNCT,O,O
,and,CCONJ,O,O
,the,DET,O,O
,danger,NOUN,O,O
,is,AUX,O,O
,there,ADV,O,O
,?,PUNCT,O,O
Sentence: 11435,there,PRON,O,O
,were,AUX,O,O
,only,ADV,O,O
,two,NUM,O,O
,good,ADJ,O,O
,-,PUNCT,O,O
,i,PRON,O,O
,think,VERB,O,O
,betting,VERB,O,O
,on,ADP,O,O
,the,DET,O,O
,cta,PROPN,B-location,O
,bus,PROPN,I-location,O
,,PUNCT,O,O
,but,CCONJ,O,O
,other,ADJ,O,O
,lawlessly,ADV,B-crime,O
,on,ADP,O,O
,the,DET,O,O
,currency,PROPN,B-location,O
,exchange,PROPN,I-location,O
,are,AUX,O,O
,what,PRON,O,O
,i,PRON,O,O
,expect,VERB,O,O
,,PUNCT,O,O
,but,CCONJ,O,O
,there,PRON,O,O
,are,AUX,O,O
,not,PART,O,O
,many,ADJ,O,O
,.,PUNCT,O,O
Sentence: 11436,ok,INTJ,O,O
,near,SCONJ,O,O
,Loop,PROPN,B-neighborhood,O
,or,CCONJ,O,O
,maybe,ADV,O,O
,we,PRON,O,O
,already,ADV,O,O
,answered,VERB,O,O
,this,DET,O,O
,question,NOUN,O,O
,,PUNCT,O,O
,but,CCONJ,O,O
,i,PRON,O,O
,am,AUX,O,O
,wondering,VERB,O,O
,what,PRON,O,O
,is,AUX,O,O
,the,DET,O,O
,most,ADV,O,O
,dangerous,ADJ,O,O
,thing,NOUN,O,O
,and,CCONJ,O,O
,garage,NOUN,B-location,O
,at,ADP,O,O
,River,NOUN,B-neighborhood,O
,North,NOUN,I-neighborhood,O
,in,ADP,O,O
,the,DET,O,O
,uic,NOUN,B-neighborhood,O
,area,NOUN,I-neighborhood,O
,?,PUNCT,O,O
Sentence: 11437,all,ADV,O,O
,right,ADV,O,O
,,PUNCT,O,O
,look,VERB,O,O
,,PUNCT,O,O
,looks,VERB,O,O
,like,SCONJ,O,O
,the,DET,O,O
,most,ADV,O,O
,dangerous,ADJ,O,O
,thing,NOUN,O,O
,around,ADP,O,O
,Lincoln,NOUN,B-neighborhood,O
,Park,NOUN,I-neighborhood,O
,.,PUNCT,O,O
Sentence: 11438,the,DET,O,O
,south,PROPN,O,O
,of,ADP,O,O
,roosevelt,PROPN,O,O
,and,CCONJ,O,O
,near,SCONJ,O,O
,western,PROPN,O,O
,,PUNCT,O,O
,and,CCONJ,O,O
,near,SCONJ,O,O
,the,DET,O,O
,center,NOUN,O,O
,of,ADP,O,O
,railway,PROPN,B-location,O
,platform,PROPN,I-location,O
,.,PUNCT,O,O
Sentence: 11439,what,DET,O,O
,offence,NOUN,B-crime,O
,are,AUX,O,O
,happening,VERB,O,O
,so,ADV,O,O
,i,PRON,O,O
,am,AUX,O,O
,looking,VERB,O,O
,at,ADP,O,O
,the,DET,O,O
,number,NOUN,O,O
,of,ADP,O,O
,crimes,VERB,B-unk,O
,display,VERB,I-unk,O
,and,CCONJ,O,O
,i,PRON,O,O
,am,AUX,O,O
,wondering,VERB,O,O
,in,ADP,O,O
,the,DET,O,O
,vacant,NOUN,B-location,O
,lot,NOUN,I-location,O
,and,CCONJ,O,O
,sidewalk,VERB,O,O
,what,PRON,O,O
,illegal,PROPN,B-crime,O
,crime,PROPN,I-crime,O
,are,AUX,O,O
,happening,VERB,O,O
,in,ADP,O,O
,canteen,NOUN,O,O
,.,PUNCT,O,O
Sentence: 11440,so,CCONJ,O,O
,starting,VERB,O,O
,the,DET,O,O
,left,NOUN,O,O
,i,PRON,O,O
,can,VERB,O,O
,see,VERB,O,O
,the,DET,O,O
,evil,PROPN,B-crime,O
,deed,PROPN,I-crime,O
,on,ADP,O,O
,the,DET,O,O
,sidewalk,NOUN,B-location,O
,and,CCONJ,O,O
,alley,NOUN,B-location,O
,as,SCONJ,O,O
,i,PRON,O,O
,am,AUX,O,O
,,PUNCT,O,O
,although,SCONJ,O,O
,i,PRON,O,O
,am,AUX,O,O
,sure,ADJ,O,O
,there,PRON,O,O
,is,AUX,O,O
,a,DET,O,O
,law,NOUN,B-unk,O
,enforcement,NOUN,I-unk,O
,definition,NOUN,O,O
,of,ADP,O,O
,those,DET,O,O
,things,NOUN,O,O
,as,SCONJ,O,O
,a,DET,O,O
,kind,NOUN,O,O
,of,ADP,O,O
,person,NOUN,O,O
,i,PRON,O,O
,do,AUX,O,O
,not,PART,O,O
,necessarily,ADV,O,O
,have,AUX,O,O
,to,PART,O,O
,offer,VERB,O,O
,.,PUNCT,O,O
Sentence: 11441,there,PRON,O,O
,is,AUX,O,O
,a,DET,O,O
,lot,NOUN,O,O
,of,ADP,O,O
,things,NOUN,O,O
,happening,VERB,O,O
,in,ADP,O,O
,the,DET,O,O
,garage,NOUN,B-location,O
,.,PUNCT,O,O
Sentence: 11442,and,CCONJ,O,O
,i,PRON,O,O
,see,VERB,O,O
,this,DET,O,O
,figure,NOUN,O,O
,not,PART,O,O
,to,PART,O,O
,be,AUX,O,O
