Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 3998,which,DET,O,O
,apartment,NOUN,B-location,O
,has,AUX,O,O
,the,DET,O,O
,highest,ADV,O,O
,recorded,VERB,O,O
,criminal,NOUN,B-crime,O
,act,NOUN,I-crime,O
,?,PUNCT,O,O
Sentence: 3999,i,PRON,O,O
,see,VERB,O,O
,there,PRON,O,O
,is,AUX,O,O
,a,DET,O,O
,high,ADJ,O,O
,felony,NOUN,B-crime,O
,on,ADP,O,O
,Loop,PROPN,B-neighborhood,O
,.,PUNCT,O,O
Sentence: 4000,so,ADV,O,O
,what,PRON,O,O
,criminal,NOUN,B-crime,O
,irresponsibility,NOUN,I-crime,O
Sentence: 4001,can,VERB,O,O
,i,PRON,O,O
,see,VERB,O,O
,the,DET,O,O
,intersection,NOUN,O,O
,between,ADP,O,O
,the,DET,O,O
,Lincoln,PROPN,B-neighborhood,O
,Park,PROPN,I-neighborhood,O
,and,CCONJ,O,O
,convenience,PROPN,B-location,O
,store,PROPN,I-location,O
,place,NOUN,B-location,O
,of,NOUN,I-location,O
,worship,NOUN,I-location,O
,and,CCONJ,O,O
,residential,ADJ,B-location,O
,street,NOUN,B-location,O
,?,PUNCT,O,O
Sentence: 4002,so,ADV,O,O
,does,AUX,O,O
,not,PART,O,O
,change,VERB,O,O
,?,PUNCT,O,O
Sentence: 4003,how,ADV,O,O
,can,VERB,O,O
,we,PRON,O,O
,identify,VERB,O,O
,neighbouring,NOUN,B-neighborhood,O
,?,PUNCT,O,O
,which,DET,O,O
,is,AUX,O,O
,the,DET,O,O
,alley,NOUN,B-location,O
,and,CCONJ,O,O
,which,DET,O,O
,is,AUX,O,O
,a,DET,O,O
,cta,PROPN,B-location,O
,platform,PROPN,I-location,O
,?,PUNCT,O,O
Sentence: 4004,i,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,know,VERB,O,O
,how,ADV,O,O
,to,PART,O,O
,know,VERB,O,O
,what,PRON,O,O
,is,AUX,O,O
,the,DET,O,O
,area,NOUN,B-neighborhood,O
,of,NOUN,I-neighborhood,O
,city,NOUN,I-neighborhood,O
,that,DET,O,O
,is,AUX,O,O
,the,DET,O,O
,biggest,ADJ,O,O
,breaking,NOUN,B-crime,O
,law,NOUN,I-crime,O
,in,ADP,O,O
,the,DET,O,O
,River,NOUN,B-neighborhood,O
,North,NOUN,I-neighborhood,O
,?,PUNCT,O,O
Sentence: 4005,is,AUX,O,O
,it,PRON,O,O
,porch,NOUN,B-location,O
,is,AUX,O,O
,the,DET,O,O
,cta,PROPN,B-location,O
,platform,PROPN,I-location,O
,on,ADP,O,O
,the,NUM,B-location,O
,bus,NUM,I-location,O
,station,NOUN,O,O
,?,PUNCT,O,O
Sentence: 4006,which,DET,O,O
,you,PRON,O,O
,are,AUX,O,O
,going,VERB,O,O
,to,ADP,O,O
,the,DET,O,O
,north,NOUN,O,O
,.,PUNCT,O,O
Sentence: 4007,so,CCONJ,O,O
,can,VERB,O,O
,you,PRON,O,O
,explain,VERB,O,O
,a,DET,O,O
,little,ADJ,O,O
,about,ADP,O,O
,what,PRON,O,O
,is,AUX,O,O
,this,DET,O,O
,stalking,NOUN,B-crime,O
,and,CCONJ,O,O
,this,DET,O,O
,public,NOUN,B-crime,O
,peace,NOUN,I-crime,O
,violation,NOUN,I-crime,O
,?,PUNCT,O,O
Sentence: 4008,so,CCONJ,O,O
,there,PRON,O,O
,is,AUX,O,O
,a,DET,O,O
,public,NOUN,B-crime,O
,indecency,NOUN,I-crime,O
,,PUNCT,O,O
,and,CCONJ,O,O
,so,ADV,O,O
,what,PRON,O,O
,kind,NOUN,O,O
,of,ADP,O,O
,robbery,NOUN,B-crime,O
,is,AUX,O,O
,it,PRON,O,O
,?,PUNCT,O,O
Sentence: 4009,what,DET,O,O
,month,NOUN,B-month,O
,is,AUX,O,O
,the,DET,O,O
,evil,PROPN,B-crime,O
,deed,PROPN,I-crime,O
,?,PUNCT,O,O
