Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 11752,so,CCONJ,O,O
,can,VERB,O,O
,i,PRON,O,O
,see,VERB,O,O
,a,DET,O,O
,legal,PROPN,B-crime,O
,offender,PROPN,I-crime,O
,in,ADP,O,O
,chicago,NOUN,B-unk,O
,neighborhoods,NOUN,I-unk,O
,for,ADP,O,O
,the,DET,O,O
,legal,PROPN,B-crime,O
,irresponsibility,PROPN,I-crime,O
,and,CCONJ,O,O
,disturbing,PROPN,B-crime,O
,the,PROPN,I-crime,O
,peace,PROPN,I-crime,O
,?,PUNCT,O,O
Sentence: 11753,can,VERB,O,O
,you,PRON,O,O
,show,VERB,O,O
,me,PRON,O,O
,a,DET,O,O
,chart,NOUN,O,O
,or,CCONJ,O,O
,guided,NOUN,B-visualization,O
,affective,NOUN,I-visualization,O
,imagery,NOUN,I-visualization,O
,?,PUNCT,O,O
Sentence: 11754,you,PRON,O,O
,can,VERB,O,O
,show,VERB,O,O
,me,PRON,O,O
,something,PRON,O,O
,.,PUNCT,O,O
Sentence: 11755,there,PRON,O,O
,is,AUX,O,O
,a,DET,O,O
,criminal,PROPN,B-crime,O
,activity,PROPN,I-crime,O
,.,PUNCT,O,O
Sentence: 11756,horizontal,ADJ,O,O
,i,PRON,O,O
,mean,VERB,O,O
,x,NOUN,O,O
,-,NOUN,O,O
,axis,NOUN,O,O
,?,PUNCT,O,O
Sentence: 11757,this,DET,O,O
,is,AUX,O,O
,a,DET,O,O
,report,NOUN,O,O
,for,ADP,O,O
,4,NUM,O,O
,neighboring,NOUN,B-neighborhood,O
,and,CCONJ,O,O
,breaking,PROPN,B-crime,O
,the,PROPN,I-crime,O
,law,PROPN,I-crime,O
,is,AUX,O,O
,14,NUM,O,O
,.,PUNCT,O,O
Sentence: 11758,and,CCONJ,O,O
,can,VERB,O,O
,you,PRON,O,O
,show,VERB,O,O
,me,PRON,O,O
,that,SCONJ,O,O
,in,ADP,O,O
,the,DET,O,O
,criminal,NOUN,B-crime,O
,act,NOUN,I-crime,O
,,PUNCT,O,O
,how,ADV,O,O
,unlawful,ADJ,B-crime,O
,are,AUX,O,O
,the,DET,O,O
,criminal,NOUN,B-crime,O
,act,NOUN,I-crime,O
,?,PUNCT,O,O
Sentence: 11759,so,CCONJ,O,O
,in,ADP,O,O
,this,DET,O,O
,case,NOUN,O,O
,,PUNCT,O,O
,the,DET,O,O
,Lincoln,PROPN,B-neighborhood,O
,Park,PROPN,I-neighborhood,O
,has,AUX,O,O
,the,DET,O,O
,most,ADV,O,O
,perfect,ADJ,O,O
,dumb,PROPN,B-crime,O
,criminal,PROPN,I-crime,O
,.,PUNCT,O,O
Sentence: 11760,after,ADP,O,O
,the,DET,O,O
,River,PROPN,B-neighborhood,O
,North,PROPN,I-neighborhood,O
,and,CCONJ,O,O
,UIC,PROPN,B-neighborhood,O
,and,CCONJ,O,O
,the,DET,O,O
,ctx,NOUN,O,O
,,PUNCT,O,O
,it,PRON,O,O
,seems,VERB,O,O
,to,PART,O,O
,be,AUX,O,O
,the,DET,O,O
,safest,ADJ,O,O
,out,SCONJ,O,O
,of,ADP,O,O
,four,NUM,O,O
,.,PUNCT,O,O
Sentence: 11761,could,VERB,O,O
,you,PRON,O,O
,show,VERB,O,O
,me,PRON,O,O
,the,DET,O,O
,criminal,NOUN,B-crime,O
,illegality,NOUN,I-crime,O
,in,ADP,O,O
,the,DET,O,O
,Near,NOUN,B-neighborhood,O
,West,NOUN,I-neighborhood,O
,?,PUNCT,O,O
Sentence: 11762,it,PRON,O,O
,is,AUX,O,O
,processing,VERB,O,O
,.,PUNCT,O,O
Sentence: 11763,it,PRON,O,O
,seems,VERB,O,O
,that,SCONJ,O,O
,the,DET,O,O
,dumb,PROPN,B-crime,O
,criminal,PROPN,I-crime,O
,is,AUX,O,O
,for,ADP,O,O
,all,DET,O,O
,the,DET,O,O
,quarter,NOUN,B-neighborhood,O
,,PUNCT,O,O
,but,CCONJ,O,O
,i,PRON,O,O
,would,VERB,O,O
,like,VERB,O,O
,to,PART,O,O
,see,VERB,O,O
,the,DET,O,O
,criminal,NOUN,B-crime,O
,act,NOUN,I-crime,O
