Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 2607,all,ADV,O,O
,right,ADV,O,O
,,PUNCT,O,O
,first,ADV,O,O
,of,ADP,O,O
,all,DET,O,O
,,PUNCT,O,O
Sentence: 2608,can,VERB,O,O
,you,PRON,O,O
,show,VERB,O,O
,me,PRON,O,O
,the,DET,O,O
,number,NOUN,O,O
,of,ADP,O,O
,crimes,NOUN,O,O
,in,ADP,O,O
,the,DET,O,O
,four,NUM,O,O
,University,NOUN,B-neighborhood,O
,of,NOUN,I-neighborhood,O
,Illinois,NOUN,I-neighborhood,O
,at,NOUN,I-neighborhood,O
,Chicago,NOUN,I-neighborhood,O
,?,PUNCT,O,O
Sentence: 2609,because,SCONJ,O,O
,i,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,see,VERB,O,O
,which,DET,O,O
,Loop,NOUN,B-neighborhood,O
,is,AUX,O,O
,the,DET,O,O
,biggest,ADJ,O,O
,unjust,PROPN,B-crime,O
,crime,PROPN,I-crime,O
,in,ADP,O,O
,the,DET,O,O
,crime,NOUN,B-crime,O
,.,PUNCT,O,O
Sentence: 2610,so,CCONJ,O,O
,can,VERB,O,O
,you,PRON,O,O
,show,VERB,O,O
,me,PRON,O,O
,the,DET,O,O
,distribution,NOUN,O,O
,of,ADP,O,O
,different,ADJ,O,O
,legal,X,B-crime,O
,offence,X,I-crime,O
,?,PUNCT,O,O
Sentence: 2611,all,ADV,O,O
,right,ADV,O,O
,,PUNCT,O,O
,so,CCONJ,O,O
,it,PRON,O,O
,shows,VERB,O,O
,that,SCONJ,O,O
,human,PROPN,B-crime,O
,trafficking,PROPN,I-crime,O
,is,AUX,O,O
,deceptive,ADJ,O,O
,and,CCONJ,O,O
,narcotics,NOUN,B-crime,O
,have,AUX,O,O
,the,DET,O,O
,highest,ADJ,O,O
,punishable,PROPN,B-crime,O
,crime,PROPN,I-crime,O
,.,PUNCT,O,O
Sentence: 2612,so,ADV,O,O
,it,PRON,O,O
,means,VERB,O,O
,we,PRON,O,O
,should,VERB,O,O
,focus,VERB,O,O
,on,ADP,O,O
,these,DET,O,O
,breaking,PROPN,B-crime,O
,the,PROPN,I-crime,O
,law,PROPN,I-crime,O
,.,PUNCT,O,O
Sentence: 2613,so,SCONJ,O,O
,you,PRON,O,O
,can,VERB,O,O
,show,VERB,O,O
,me,PRON,O,O
,the,DET,O,O
,number,NOUN,O,O
,of,ADP,O,O
,crimes,NOUN,O,O
,for,ADP,O,O
,every,DET,O,O
,hour,NOUN,O,O
,,PUNCT,O,O
,i,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,know,VERB,O,O
,how,ADV,O,O
,the,DET,O,O
,criminal,VERB,B-unk,O
,offense,VERB,I-unk,O
,during,ADP,O,O
,the,DET,O,O
,month,NOUN,B-month,O
,.,PUNCT,O,O
Sentence: 2614,so,ADV,O,O
,between,ADP,O,O
,12,NUM,O,O
,and,CCONJ,O,O
,19,NUM,O,O
,,PUNCT,O,O
,we,PRON,O,O
,have,AUX,O,O
,a,DET,O,O
,higher,ADJ,O,O
,convicted,NOUN,B-crime,O
,felon,NOUN,I-crime,O
,.,PUNCT,O,O
Sentence: 2615,i,PRON,O,O
,do,AUX,O,O
,not,PART,O,O
,need,VERB,O,O
,this,DET,O,O
,map,NOUN,O,O
,and,CCONJ,O,O
,you,PRON,O,O
,can,VERB,O,O
,move,VERB,O,O
,it,PRON,O,O
,.,PUNCT,O,O
Sentence: 2616,but,CCONJ,O,O
,i,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,keep,VERB,O,O
,it,PRON,O,O
,because,SCONJ,O,O
,it,PRON,O,O
,is,AUX,O,O
,better,ADJ,O,O
,not,PART,O,O
,to,PART,O,O
,see,VERB,O,O
,.,PUNCT,O,O
Sentence: 2617,so,CCONJ,O,O
,can,VERB,O,O
,you,PRON,O,O
,plot,VERB,O,O
,the,DET,O,O
,same,ADJ,O,O
,chart,NOUN,O,O
,for,ADP,O,O
,the,PROPN,B-year,O
,year,PROPN,I-year,O
,of,ADP,O,O
,the,DET,O,O
,weeks,VERB,B-unk,O
,i,VERB,I-unk,O
,mean,VERB,I-unk,O
,the,VERB,I-unk,O
,number,VERB,I-unk,O
,of,VERB,I-unk,O
,crimes,VERB,I-unk,O
,for,VERB,I-unk,O
,each,VERB,I-unk,O
,day,VERB,I-unk,O
