Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 9239,so,CCONJ,O,O
,if,SCONJ,O,O
,i,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,do,AUX,O,O
,this,DET,O,O
,job,NOUN,O,O
,,PUNCT,O,O
,i,PRON,O,O
,have,AUX,O,O
,to,PART,O,O
,go,VERB,O,O
,to,ADP,O,O
,a,DET,O,O
,illegal,PROPN,B-crime,O
,offence,PROPN,I-crime,O
,,PUNCT,O,O
,now,ADV,O,O
,i,PRON,O,O
,know,VERB,O,O
,a,DET,O,O
,lawbreaking,NOUN,B-crime,O
,.,PUNCT,O,O
Sentence: 9240,yeah,INTJ,O,O
,,PUNCT,O,O
,that,DET,O,O
,is,AUX,O,O
,good,ADJ,O,O
,.,PUNCT,O,O
Sentence: 9241,yeah,INTJ,O,O
,,PUNCT,O,O
,i,PRON,O,O
,will,VERB,O,O
,see,VERB,O,O
,what,PRON,O,O
,is,AUX,O,O
,going,VERB,O,O
,on,ADP,O,O
,.,PUNCT,O,O
Sentence: 9242,what,PRON,O,O
,would,VERB,O,O
,this,DET,O,O
,convenience,ADV,B-location,O
,store,ADV,I-location,O
,have,AUX,O,O
,to,PART,O,O
,be,AUX,O,O
,such,DET,O,O
,a,DET,O,O
,lot,NOUN,O,O
,of,ADP,O,O
,activity,NOUN,O,O
,?,PUNCT,O,O
Sentence: 9243,did,AUX,O,O
,we,PRON,O,O
,just,ADV,O,O
,want,VERB,O,O
,to,PART,O,O
,take,VERB,O,O
,residence,NOUN,B-location,O
,to,PART,O,O
,fear,VERB,O,O
,the,DET,O,O
,area,NOUN,O,O
,in,ADP,O,O
,the,DET,O,O
,middle,NOUN,O,O
,of,ADP,O,O
,the,DET,O,O
,city,NOUN,O,O
,that,DET,O,O
,means,VERB,O,O
,we,PRON,O,O
,cut,VERB,O,O
,all,DET,O,O
,the,DET,O,O
,southern,ADJ,O,O
,side,NOUN,O,O
,?,PUNCT,O,O
Sentence: 9244,so,ADV,O,O
,you,PRON,O,O
,see,VERB,O,O
,there,PRON,O,O
,is,AUX,O,O
,a,DET,O,O
,lot,NOUN,O,O
,of,ADP,O,O
,activity,NOUN,O,O
,here,ADV,O,O
,.,PUNCT,O,O
Sentence: 9245,can,VERB,O,O
,we,PRON,O,O
,zoom,VERB,O,O
,in,ADP,O,O
,on,ADP,O,O
,Lincoln,NOUN,B-neighborhood,O
,Park,NOUN,I-neighborhood,O
,?,PUNCT,O,O
Sentence: 9246,i,PRON,O,O
,am,AUX,O,O
,fine,ADJ,O,O
,.,PUNCT,O,O
Sentence: 9247,do,AUX,O,O
,you,PRON,O,O
,have,AUX,O,O
,any,DET,O,O
,data,NOUN,O,O
,on,ADP,O,O
,what,PRON,O,O
,is,AUX,O,O
,involved,VERB,O,O
,in,ADP,O,O
,a,DET,O,O
,University,NOUN,B-neighborhood,O
,of,NOUN,I-neighborhood,O
,Illinois,NOUN,I-neighborhood,O
,at,NOUN,I-neighborhood,O
,Chicago,NOUN,I-neighborhood,O
,?,PUNCT,O,O
Sentence: 9248,okay,INTJ,O,O
,,PUNCT,O,O
,so,ADV,O,O
,they,PRON,O,O
,could,VERB,O,O
,easily,ADV,O,O
,read,VERB,O,O
,the,DET,O,O
,little,ADJ,O,O
,much,ADV,O,O
,easier,ADJ,O,O
,to,PART,O,O
,read,VERB,O,O
,if,SCONJ,O,O
,they,PRON,O,O
,were,AUX,O,O
,on,ADP,O,O
,UUNNKK,PROPN,O,O
,?,PUNCT,O,O
Sentence: 9249,it,PRON,O,O
,seems,VERB,O,O
,like,SCONJ,O,O
,there,PRON,O,O
,is,AUX,O,O
,a,DET,O,O
,lot,NOUN,O,O
,of,ADP,O,O
,obscenity,NOUN,B-crime,O
,and,CCONJ,O,O
,the,DET,O,O
,alcohol,PROPN,B-crime,O
,intoxication,PROPN,I-crime,O
,.,PUNCT,O,O
Sentence: 9250,all,ADV,O,O
,right,ADV,O,O
,,PUNCT,O,O
,we,PRON,O,O
,know,VERB,O,O
,that,SCONJ,O,O
,the,DET,O,O
,criminal,NOUN,B-crime,O
,battery,NOUN,I-crime,O
,is,AUX,O,O
,the,DET,O,O
,biggest,ADJ,O,O
,problem,NOUN,O,O
,in,ADV,O,O
,here,ADV,O,O
,.,PUNCT,O,O
Sentence: 9251,can,VERB,O,O
,we,PRON,O,O
,see,VERB,O,O
,a,DET,O,O
,illegal,PROPN,B-crime,O
,offence,PROPN,I-crime,O
,for,ADP,O,O
,the,DET,O,O
,three,NUM,O,O
,of,ADP,O,O
,the,DET,O,O
,three,NUM,O,O
,abandoned,PROPN,B-location,O
,building,PROPN,I-location,O
,?,PUNCT,O,O
Sentence: 9252,it,PRON,O,O
,is,AUX,O,O
,interesting,ADJ,O,O
,that,SCONJ,O,O
,what,PRON,O,O
,happens,VERB,O,O
,in,ADP,O,O
,Near,PROPN,B-neighborhood,O
,West,PROPN,I-neighborhood,O
,is,AUX,O,O
,a,DET,O,O
,different,ADJ,O,O
,lawlessly,ADV,B-crime,O
,he,PRON,O,O
,will,VERB,O,O
