Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 9293,which,DET,O,O
,one,NUM,O,O
,of,ADP,O,O
,those,DET,O,O
,i,PRON,O,O
,do,AUX,O,O
,not,PART,O,O
,know,VERB,O,O
,.,PUNCT,O,O
Sentence: 9294,i,PRON,O,O
,would,VERB,O,O
,like,VERB,O,O
,to,PART,O,O
,know,VERB,O,O
,what,PRON,O,O
,the,DET,O,O
,biggest,ADJ,O,O
,public,NOUN,B-crime,O
,indecency,NOUN,I-crime,O
,of,ADP,O,O
,the,DET,O,O
,concealed,NOUN,B-crime,O
,carry,NOUN,I-crime,O
,license,NOUN,I-crime,O
,violation,NOUN,I-crime,O
,people,NOUN,I-crime,O
,,PUNCT,O,O
,after,ADP,O,O
,which,DET,O,O
,cause,VERB,O,O
,prostitution,NOUN,B-crime,O
,,PUNCT,O,O
,i,PRON,O,O
,guess,VERB,O,O
,where,ADV,O,O
,to,PART,O,O
,feel,VERB,O,O
,the,DET,O,O
,feeling,NOUN,O,O
,of,ADP,O,O
,fear,NOUN,O,O
,?,PUNCT,O,O
Sentence: 9295,when,ADV,O,O
,the,DET,O,O
,vacant,PROPN,B-location,O
,land,PROPN,I-location,O
,goes,VERB,O,O
,down,ADP,O,O
,the,PROPN,B-location,O
,hotel,PROPN,I-location,O
,.,PUNCT,O,O
Sentence: 9296,and,CCONJ,O,O
,i,PRON,O,O
,will,VERB,O,O
,probably,ADV,O,O
,limit,VERB,O,O
,it,PRON,O,O
,to,ADP,O,O
,the,DET,O,O
,apartment,NOUN,B-location,O
,when,ADV,O,O
,you,PRON,O,O
,get,VERB,O,O
,in,ADP,O,O
,the,DET,O,O
,building,NOUN,O,O
,that,DET,O,O
,is,AUX,O,O
,usually,ADV,O,O
,in,ADP,O,O
,hallway,NOUN,B-location,O
,there,ADV,O,O
,.,PUNCT,O,O
Sentence: 9297,i,PRON,O,O
,just,ADV,O,O
,intrigued,VERB,O,O
,them,PRON,O,O
,because,SCONJ,O,O
,yeah,INTJ,O,O
,it,PRON,O,O
,would,VERB,O,O
,be,AUX,O,O
,good,ADJ,O,O
,to,PART,O,O
,see,VERB,O,O
,it,PRON,O,O
,as,SCONJ,O,O
,if,SCONJ,O,O
,it,PRON,O,O
,were,AUX,O,O
,like,SCONJ,O,O
,a,DET,O,O
,criminal,NOUN,B-crime,O
,activity,NOUN,I-crime,O
,of,ADP,O,O
,violent,ADJ,O,O
,criminal,NOUN,B-crime,O
,illegality,NOUN,I-crime,O
,.,PUNCT,O,O
,just,ADV,O,O
,to,PART,O,O
,see,VERB,O,O
,it,PRON,O,O
,in,ADP,O,O
,general,ADJ,O,O
,.,PUNCT,O,O
Sentence: 9298,why,ADV,O,O
,do,AUX,O,O
,you,PRON,O,O
,always,ADV,O,O
,hear,VERB,O,O
,that,DET,O,O
,?,PUNCT,O,O
Sentence: 9299,so,ADV,O,O
,do,AUX,O,O
,you,PRON,O,O
,think,VERB,O,O
,there,PRON,O,O
,is,AUX,O,O
,a,DET,O,O
,lot,NOUN,O,O
,of,ADP,O,O
,money,NOUN,O,O
,in,ADP,O,O
,the,PROPN,B-unk,O
,loop,PROPN,I-unk,O
,,PUNCT,O,O
,so,CCONJ,O,O
,there,PRON,O,O
,is,AUX,O,O
,much,ADV,O,O
,less,ADJ,O,O
,hoodlum,NOUN,B-crime,O
,in,ADP,O,O
,it,PRON,O,O
,?,PUNCT,O,O
Sentence: 9300,felonious,ADJ,B-crime,O
,is,AUX,O,O
,evil,NUM,B-crime,O
,deed,NUM,I-crime,O
,.,PUNCT,O,O
Sentence: 9301,this,DET,O,O
,is,AUX,O,O
,going,VERB,O,O
,to,PART,O,O
,be,AUX,O,O
,a,DET,O,O
,relative,ADJ,O,O
,relative,NOUN,O,O
,.,PUNCT,O,O
