Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 850,So,ADV,O,O
,do,AUX,O,O
,I,PRON,O,O
,like,INTJ,O,O
,ask,VERB,O,O
,for,ADP,O,O
,a,DET,O,O
,map,NOUN,O,O
,or,CCONJ,O,O
,how,ADV,O,O
,does,AUX,O,O
,this,DET,O,O
,work,NOUN,O,O
,?,PUNCT,O,O
Sentence: 851,well,INTJ,O,O
,I,PRON,O,O
,guess,VERB,O,O
,can,VERB,O,O
,we,PRON,O,O
,see,VERB,O,O
,the,DET,O,O
,can,VERB,O,O
,we,PRON,O,O
,see,VERB,O,O
,the,DET,O,O
,map,NOUN,O,O
,?,PUNCT,O,O
Sentence: 852,Let,VERB,O,O
,is,AUX,O,O
,see,VERB,O,O
,.,PUNCT,O,O
Sentence: 853,Actually,ADV,O,O
,as,ADV,O,O
,soon,ADV,O,O
,as,SCONJ,O,O
,you,PRON,O,O
,get,VERB,O,O
,the,DET,O,O
,map,NOUN,O,O
,up,ADP,O,O
,when,ADV,O,O
,everything,PRON,O,O
,is,AUX,O,O
,all,DET,O,O
,up,ADV,O,O
,and,CCONJ,O,O
,loaded,VERB,O,O
,can,VERB,O,O
,can,VERB,O,O
,you,PRON,O,O
,load,VERB,O,O
,all,DET,O,O
,of,ADP,O,O
,the,DET,O,O
,data,NOUN,O,O
,?,PUNCT,O,O
Sentence: 854,Just,ADV,O,O
,so,SCONJ,O,O
,we,PRON,O,O
,have,AUX,O,O
,like,INTJ,O,O
,a,DET,O,O
,big,ADJ,O,O
,aggregate,NOUN,O,O
,to,PART,O,O
,see,VERB,O,O
,kind,ADV,O,O
,of,ADV,O,O
,what,PRON,O,O
,we,PRON,O,O
,are,AUX,O,O
,working,VERB,O,O
,with,ADP,O,O
,?,PUNCT,O,O
Sentence: 855,And,CCONJ,O,O
,then,ADV,O,O
,let,VERB,O,O
,us,PRON,O,O
,see,VERB,O,O
,I,PRON,O,O
,do,AUX,O,O
,not,PART,O,O
,know,VERB,O,O
,what,PRON,O,O
,the,DET,O,O
,the,DET,O,O
,specs,NOUN,O,O
,are,AUX,O,O
,but,CCONJ,O,O
,once,SCONJ,O,O
,we,PRON,O,O
,have,AUX,O,O
,the,DET,O,O
,this,DET,O,O
,is,AUX,O,O
,mostly,ADV,O,O
,me,PRON,O,O
,thinking,VERB,O,O
,out,ADV,O,O
,loud,ADV,O,O
,but,CCONJ,O,O
,maybe,ADV,O,O
,if,SCONJ,O,O
,we,PRON,O,O
,can,VERB,O,O
,see,VERB,O,O
,kind,ADV,O,O
,of,ADV,O,O
,a,DET,O,O
,temporal,ADJ,O,O
,either,CCONJ,O,O
,a,DET,O,O
,bar,PROPN,B-visualization,O
,chart,PROPN,I-visualization,O
,or,CCONJ,O,O
,something,PRON,O,O
,?,PUNCT,O,O
Sentence: 856,there,ADV,O,O
,we,PRON,O,O
,go,VERB,O,O
,not,PART,O,O
,a,DET,O,O
,bar,PROPN,B-visualization,O
,chart,PROPN,I-visualization,O
,like,SCONJ,O,O
,a,DET,O,O
,line,PROPN,B-visualization,O
,graph,PROPN,I-visualization,O
,just,ADV,O,O
,to,PART,O,O
,get,AUX,O,O
,kind,ADV,O,O
,of,ADV,O,O
,a,DET,O,O
,sense,NOUN,O,O
,of,ADP,O,O
,what,PRON,O,O
,is,AUX,O,O
,happening,VERB,O,O
,.,PUNCT,O,O
Sentence: 857,wow,INTJ,O,O
,that,DET,O,O
,is,AUX,O,O
,a,DET,O,O
,lot,NOUN,B-crime,O
,of,NOUN,I-crime,O
,crimes,NOUN,I-crime,O
,.,PUNCT,O,O
Sentence: 858,and,CCONJ,O,O
,then,ADV,O,O
,crime,NOUN,B-crime,O
,types,NOUN,I-crime,O
,wow,INTJ,O,O
,.,PUNCT,O,O
Sentence: 859,can,VERB,O,O
,let,VERB,O,O
,us,PRON,O,O
,can,VERB,O,O
,we,PRON,O,O
,just,ADV,O,O
,look,VERB,O,O
,at,ADP,O,O
,what,PRON,O,O
,is,AUX,O,O
,it,PRON,O,O
,River,NOUN,B-neighborhood,O
,North,NOUN,I-neighborhood,O
,and,CCONJ,O,O
,area,NOUN,O,O
,atleast,VERB,O,O
,?,PUNCT,O,O
Sentence: 860,Just,ADV,O,O
,to,PART,O,O
,narrow,VERB,O,O
,that,DET,O,O
,down,ADP,O,O
,it,PRON,O,O
,seems,VERB,O,O
,like,SCONJ,O,O
,the,DET,O,O
,most,ADV,O,O
,high,ADJ,O,O
,density,NOUN,B-crime,O
,crimes,NOUN,I-crime,O
,.,PUNCT,O,O
Sentence: 861,Data,PROPN,B-unk,O
,Analysis,PROPN,I-unk,O
,expert,NOUN,O,O
,is,AUX,O,O
,there,ADV,O,O
,anyway,ADV,O,O
,to,PART,O,O
,get,AUX,O,O
,an,DET,O,O
,idea,NOUN,O,O
,of,ADP,O,O
,where,ADV,O,O
,these,DET,O,O
,peaks,NOUN,O,O
,and,CCONJ,O,O
,this,DET,O,O
,number,NOUN,O,O
,of,ADP,O,O
,crimes,NOUN,O,O
,per,ADP,O,O
,month,AUX,B-unk,O
,were,AUX,I-unk,O
,like,AUX,I-unk,O
,what,AUX,I-unk,O
,month,AUX,I-unk,O
,they,AUX,I-unk,O
,are,AUX,I-unk,O
,falling,AUX,I-unk,O
,on,AUX,I-unk,O
,?,PUNCT,O,O
,If,SCONJ,O,O
,there,PRON,O,O
,is,AUX,O,O
,any,DET,O,O
,kind,NOUN,O,O
,of,ADP,O,O
,trend,NOUN,O,O
,in,ADP,O,O
,that,DET,O,O
,?,PUNCT,O,O
Sentence: 862,It,PRON,O,O
,is,AUX,O,O
,like,SCONJ,O,O
,periodic,ADJ,O,O
,that,DET,O,O
,is,AUX,O,O
,weird,ADJ,O,O
,.,PUNCT,O,O
Sentence: 863,Let,VERB,O,O
,is,AUX,O,O
,see,VERB,O,O
,.,PUNCT,O,O
Sentence: 864,So,ADV,O,O
,that,DET,O,O
,is,AUX,O,O
,the,DET,O,O
,290,NUM,O,O
,right,ADJ,O,O
,?,PUNCT,O,O
,I,PRON,O,O
,think,VERB,O,O
,.,PUNCT,O,O
Sentence: 865,One,NUM,O,O
,more,ADJ,O,O
,request,NOUN,O,O
,for,ADP,O,O
,you,PRON,O,O
,when,ADV,O,O
,you,PRON,O,O
,get,VERB,O,O
,the,DET,O,O
,chance,NOUN,O,O
,.,PUNCT,O,O
Sentence: 866,Actually,ADV,O,O
,could,VERB,O,O
,you,PRON,O,O
,bring,VERB,O,O
,the,DET,O,B-ref
,one,NOUN,O,I-ref
,you,PRON,O,O
,just,ADV,O,O
,moved,VERB,O,O
,?,PUNCT,O,O
Sentence: 867,Yeah,INTJ,O,O
,right,INTJ,O,O
,there,PRON,O,O
,is,AUX,O,O
,perfect,ADJ,O,O
,.,PUNCT,O,O
Sentence: 868,August,NOUN,B-month,O
,summer,NOUN,I-month,O
,time,NOUN,I-month,O
,.,PUNCT,B-month,O
Sentence: 869,Why,ADV,O,O
,is,AUX,O,O
,it,PRON,O,O
,summer,NOUN,B-season,O
,time,NOUN,I-season,O
,that,SCONJ,O,O
,there,PRON,O,O
,is,AUX,O,O
,always,ADV,O,O
,like,SCONJ,O,O
,lots,NOUN,O,O
,of,ADP,O,O
,violence,NOUN,O,O
,?,PUNCT,O,O
Sentence: 870,I,PRON,O,O
,do,AUX,O,O
,not,PART,O,O
,get,AUX,O,O
,it,PRON,O,O
,.,PUNCT,O,O
Sentence: 871,You,PRON,O,O
,would,VERB,O,O
,think,VERB,O,O
,everybody,PRON,O,O
,is,AUX,O,O
,like,INTJ,O,O
,really,ADV,O,O
,hot,ADJ,O,O
,they,PRON,O,O
,would,VERB,O,O
,not,PART,O,O
,want,VERB,O,O
,to,PART,O,O
,move,VERB,O,O
,around,ADV,O,O
,and,CCONJ,O,O
,kill,VERB,O,O
,each,DET,O,O
,other,ADJ,O,O
,but,CCONJ,O,O
,go,VERB,O,O
,figure,NOUN,O,O
,.,PUNCT,O,O
Sentence: 872,so,CCONJ,O,O
,can,VERB,O,O
,we,PRON,O,O
,filter,VERB,O,O
,the,DET,O,O
,map,NOUN,O,O
,just,ADV,O,O
,on,ADP,O,O
,the,DET,O,O
,months,NOUN,B-month,O
,of,ADP,O,O
,like,INTJ,O,O
,I,PRON,O,O
,do,AUX,O,O
,not,PART,O,O
