Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 2783,which,DET,O,O
,one,NUM,O,O
,of,ADP,O,O
,these,DET,O,O
,whom,PRON,O,O
,i,PRON,O,O
,do,AUX,O,O
,not,PART,O,O
,know,VERB,O,O
,.,PUNCT,O,O
Sentence: 2784,i,PRON,O,O
,would,VERB,O,O
,like,VERB,O,O
,to,PART,O,O
,know,VERB,O,O
,what,PRON,O,O
,the,DET,O,O
,biggest,ADJ,O,O
,weapons,NOUN,B-crime,O
,violation,NOUN,I-crime,O
,of,ADP,O,O
,the,DET,O,O
,infraction,NOUN,B-crime,O
,people,NOUN,I-crime,O
,,PUNCT,O,O
,after,ADP,O,O
,which,DET,O,O
,cause,VERB,O,O
,sex,PROPN,B-crime,O
,offense,PROPN,I-crime,O
,,PUNCT,O,O
,i,PRON,O,O
,guess,VERB,O,O
,where,ADV,O,O
,to,PART,O,O
,feel,VERB,O,O
,the,DET,O,O
,feeling,NOUN,O,O
,of,ADP,O,O
,fear,NOUN,O,O
,?,PUNCT,O,O
Sentence: 2785,when,ADV,O,O
,the,DET,O,O
,retail,PROPN,B-location,O
,store,PROPN,I-location,O
,goes,VERB,O,O
,down,ADP,O,O
,the,DET,O,O
,aircraft,NOUN,B-location,O
,.,PUNCT,O,O
Sentence: 2786,and,CCONJ,O,O
,i,PRON,O,O
,will,VERB,O,O
,probably,ADV,O,O
,limit,VERB,O,O
,it,PRON,O,O
,to,ADP,O,O
,the,DET,O,O
,business,NOUN,B-location,O
,office,NOUN,I-location,O
,when,ADV,O,O
,you,PRON,O,O
,get,VERB,O,O
,in,ADP,O,O
,the,DET,O,O
,building,NOUN,O,O
,that,DET,O,O
,is,AUX,O,O
,usually,ADV,O,O
,in,ADP,O,O
,hotel,NOUN,B-location,O
,there,ADV,O,O
,.,PUNCT,O,O
Sentence: 2787,just,ADV,O,O
,interest,NOUN,O,O
,it,PRON,O,O
,might,VERB,O,O
,be,AUX,O,O
,good,ADJ,O,O
,to,PART,O,O
,see,VERB,O,O
,how,ADV,O,O
,kind,ADV,O,O
,of,ADV,O,O
,violent,ADJ,O,O
,dumb,PROPN,B-crime,O
,criminal,PROPN,I-crime,O
,would,VERB,O,O
,be,AUX,O,O
,a,DET,O,O
,bit,NOUN,O,O
,of,ADP,O,O
,a,DET,O,O
,legal,PROPN,B-crime,O
,criminal,PROPN,I-crime,O
,.,PUNCT,O,O
Sentence: 2788,because,SCONJ,O,O
,you,PRON,O,O
,always,ADV,O,O
,hear,VERB,O,O
,it,PRON,O,O
,?,PUNCT,O,O
Sentence: 2789,so,ADV,O,O
,we,PRON,O,O
