Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 6422,so,ADV,O,O
,this,DET,O,O
,is,AUX,O,O
,okay,ADJ,O,O
,.,PUNCT,O,O
Sentence: 6423,is,AUX,O,O
,there,PRON,O,O
,a,DET,O,O
,general,ADJ,O,O
,gangster,NOUN,B-crime,O
,of,ADP,O,O
,criminally,ADV,B-crime,O
,spread,VERB,O,O
,by,ADP,O,O
,the,DET,O,O
,week,NOUN,O,O
,of,ADP,O,O
,the,DET,O,O
,week,NOUN,O,O
,?,PUNCT,O,O
Sentence: 6424,okay,INTJ,O,O
,,PUNCT,O,O
,i,PRON,O,O
,hoped,VERB,O,O
,to,PART,O,O
,see,VERB,O,O
,a,DET,O,O
,big,ADJ,O,O
,increase,NOUN,O,O
,on,ADP,O,O
,friday,PROPN,B-day,O
,,PUNCT,O,O
,but,CCONJ,O,O
,let,VERB,O,O
,us,PRON,O,O
,know,VERB,O,O
,if,SCONJ,O,O
,we,PRON,O,O
,might,VERB,O,O
,find,VERB,O,O
,something,PRON,O,O
,.,PUNCT,O,O
Sentence: 6425,for,ADP,O,O
,the,DET,O,O
,same,ADJ,O,O
,spread,NOUN,O,O
,of,ADP,O,O
,a,DET,O,O
,week,NOUN,O,O
,of,ADP,O,O
,a,DET,O,O
,week,NOUN,O,O
,can,VERB,O,O
,i,PRON,O,O
,have,AUX,O,O
,another,DET,O,O
,visual,NOUN,B-visualization,O
,image,NOUN,I-visualization,O
,by,ADP,O,O
,this,DET,O,O
,side,NOUN,O,O
,of,ADP,O,O
,this,DET,O,O
,one,NOUN,O,O
,who,PRON,O,O
,tells,VERB,O,O
,me,PRON,O,O
,about,ADP,O,O
,offense,NOUN,B-crime,O
,involving,VERB,O,O
,children,NOUN,O,O
,?,PUNCT,O,O
Sentence: 6426,it,PRON,O,O
,is,AUX,O,O
,not,PART,O,O
,too,ADV,O,O
,much,ADJ,O,O
,.,PUNCT,O,O
Sentence: 6427,ok,INTJ,O,O
,thanks,NOUN,O,O
,for,ADP,O,O
,the,DET,O,O
,second,ADJ,O,O
,visualising,INTJ,B-visualization,O
,scientific,INTJ,I-visualization,O
,data,INTJ,I-visualization,O
,i,PRON,O,O
,think,VERB,O,O
,we,PRON,O,O
,are,AUX,O,O
,done,VERB,O,O
,.,PUNCT,O,O
Sentence: 6428,i,PRON,O,O
,do,AUX,O,O
,not,PART,O,O
,see,VERB,O,O
,much,ADJ,O,O
,information,NOUN,O,O
,.,PUNCT,O,O
Sentence: 6429,can,VERB,O,O
,i,PRON,O,O
,get,AUX,O,O
,the,DET,O,O
,guided,NOUN,B-visualization,O
,visualization,NOUN,I-visualization,O
,of,ADP,O,O
,all,DET,O,O
,the,DET,O,O
,trespass,NOUN,B-crime,O
,?,PUNCT,O,O
Sentence: 6430,he,PRON,O,O
,is,AUX,O,O
,got,VERB,O,O
,a,DET,O,O
,.,PUNCT,O,O
Sentence: 6431,i,PRON,O,O
