Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 10540,so,CCONJ,O,O
,if,SCONJ,O,O
,i,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,do,AUX,O,O
,this,DET,O,O
,job,NOUN,O,O
,,PUNCT,O,O
,i,PRON,O,O
,have,AUX,O,O
,to,PART,O,O
,go,VERB,O,O
,to,ADP,O,O
,a,DET,O,O
,criminal,PROPN,B-crime,O
,offense,PROPN,I-crime,O
,,PUNCT,O,O
,now,ADV,O,O
,i,PRON,O,O
,know,VERB,O,O
,a,DET,O,O
,lawlessly,ADV,B-crime,O
,.,PUNCT,O,O
Sentence: 10541,yeah,INTJ,O,O
,,PUNCT,O,O
,it,PRON,O,O
,is,AUX,O,O
,okay,ADJ,O,O
,.,PUNCT,O,O
Sentence: 10542,i,PRON,O,O
,am,AUX,O,O
,sure,ADJ,O,O
,i,PRON,O,O
,will,VERB,O,O
,see,VERB,O,O
,what,PRON,O,O
,is,AUX,O,O
,going,VERB,O,O
,on,ADP,O,O
,.,PUNCT,O,O
Sentence: 10543,what,PRON,O,O
,would,VERB,O,O
,this,DET,O,O
,need,VERB,O,O
,much,ADJ,O,O
,work,NOUN,O,O
,?,PUNCT,O,O
Sentence: 10544,did,AUX,O,O
,we,PRON,O,O
,just,ADV,O,O
,want,VERB,O,O
,to,PART,O,O
,look,VERB,O,O
,around,ADV,O,O
,in,ADP,O,O
,the,DET,O,O
,middle,NOUN,O,O
,of,ADP,O,O
,the,DET,O,O
,city,NOUN,O,O
,that,DET,O,O
,means,VERB,O,O
,we,PRON,O,O
,are,AUX,O,O
,cutting,VERB,O,O
,all,DET,O,O
,the,DET,O,O
,south,NUM,B-unk,O
,side,NUM,I-unk,O
,?,PUNCT,O,O
Sentence: 10545,i,PRON,O,O
,am,AUX,O,O
,fine,ADJ,O,O
,.,PUNCT,O,O
Sentence: 10546,yeah,INTJ,O,O
,,PUNCT,O,O
,but,CCONJ,O,O
,you,PRON,O,O
,see,VERB,O,O
,there,PRON,O,O
,is,AUX,O,O
,a,DET,O,O
,lot,NOUN,O,O
,of,ADP,O,O
,activity,NOUN,O,O
,in,ADP,O,O
,here,ADV,O,O
,.,PUNCT,O,O
Sentence: 10547,can,VERB,O,O
,we,PRON,O,O
,zoom,VERB,O,O
,in,ADP,O,O
,on,ADP,O,O
,Near,PROPN,B-neighborhood,O
