Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 5237,so,CCONJ,O,O
,can,VERB,O,O
,i,PRON,O,O
,see,VERB,O,O
,a,DET,O,O
,legal,PROPN,B-crime,O
,offender,PROPN,I-crime,O
,in,ADP,O,O
,chicago,NOUN,B-unk,O
,neighborhoods,NOUN,I-unk,O
,for,ADP,O,O
,the,DET,O,O
,illegal,NOUN,B-crime,O
,activity,NOUN,I-crime,O
,and,CCONJ,O,O
,gambling,NOUN,B-crime,O
,?,PUNCT,O,O
Sentence: 5238,can,VERB,O,O
,you,PRON,O,O
,show,VERB,O,O
,me,PRON,O,O
,any,DET,O,O
,chart,NOUN,O,O
,or,CCONJ,O,O
,guided,NOUN,B-visualization,O
,affective,NOUN,I-visualization,O
,imagery,NOUN,I-visualization,O
,?,PUNCT,O,O
Sentence: 5239,ok,INTJ,O,O
,can,VERB,O,O
,you,PRON,O,O
,show,VERB,O,O
,me,PRON,O,O
,a,DET,O,O
,lot,NOUN,O,O
,of,ADP,O,O
,money,NOUN,O,O
,at,ADP,O,O
,the,DET,O,O
,end,NOUN,O,O
,of,ADP,O,O
,my,DET,O,O
,head,NOUN,O,O
,.,PUNCT,O,O
Sentence: 5240,that,DET,O,O
,is,AUX,O,O
,the,DET,O,O
,legal,X,B-crime,O
,offender,X,I-crime,O
,.,PUNCT,O,O
Sentence: 5241,horizontal,ADJ,O,O
,i,PRON,O,O
,mean,VERB,O,O
,x,NOUN,O,O
,-,NOUN,O,O
,axis,NOUN,O,O
,?,PUNCT,O,O
Sentence: 5242,so,ADV,O,O
,on,ADP,O,O
,4,NUM,O,O
,neighborhood,NOUN,B-neighborhood,O
,and,CCONJ,O,O
,felonious,ADJ,B-crime,O
,is,AUX,O,O
,a,DET,O,O
,Near,NOUN,B-neighborhood,O
,West,NOUN,I-neighborhood,O
,Side,NOUN,I-neighborhood,O
,of,ADP,O,O
,the,DET,O,O
,area,NOUN,O,O
,of,ADP,O,O
,14,NUM,O,O
,.,PUNCT,O,O
Sentence: 5243,and,CCONJ,O,O
,can,VERB,O,O
,you,PRON,O,O
,show,VERB,O,O
,me,PRON,O,O
,that,SCONJ,O,O
,in,ADP,O,O
,the,DET,O,O
,criminal,PROPN,B-crime,O
,behavior,PROPN,I-crime,O
,,PUNCT,O,O
,how,ADV,O,O
,illegal,PROPN,B-crime,O
,action,PROPN,I-crime,O
,are,AUX,O,O
,the,DET,O,O
,baddoer,NOUN,B-crime,O
,?,PUNCT,O,O
