Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 575,What,DET,O,O
,restaurant,NOUN,B-location,O
,should,VERB,O,O
,I,PRON,O,O
,be,AUX,O,O
,avoiding,VERB,O,O
,past,ADP,O,O
,10,NOUN,B-time,O
,PM,NOUN,I-time,O
,on,ADP,O,O
,an,DET,O,O
,average,ADJ,O,O
,Friday,NOUN,B-day,O
,night,NOUN,I-day,O
,?,PUNCT,O,O
Sentence: 576,it,PRON,O,O
,seems,VERB,O,O
,like,SCONJ,O,O
,River,NOUN,B-neighborhood,O
,North,NOUN,I-neighborhood,O
,is,AUX,O,O
,the,DET,O,O
,place,NOUN,B-location,O
,where,ADV,O,O
,I,PRON,O,O
,would,VERB,O,O
,not,PART,O,O
,want,VERB,O,O
,to,PART,O,O
,go,VERB,O,O
,eat,VERB,O,O
,at,ADP,O,O
,9,X,B-time,O
,PM,X,I-time,O
,just,ADV,O,O
,because,SCONJ,O,O
,of,ADP,O,O
,the,DET,O,O
,the,DET,O,O
,number,NOUN,O,O
,of,ADP,O,O
,crimes,NOUN,O,O
,overall,ADJ,O,O
,.,PUNCT,O,O
Sentence: 577,Ok,INTJ,O,O
,some,DET,O,O
,number,NOUN,O,O
,of,ADP,O,O
,crimes,NOUN,O,O
,.,PUNCT,O,O
Sentence: 578,Now,ADV,O,O
,you,PRON,O,O
,see,VERB,O,O
,the,DET,O,B-ref
,map,NOUN,O,I-ref
,is,AUX,O,O
,a,DET,O,O
,little,ADJ,O,O
,too,ADV,O,O
,clustered,ADJ,O,O
,is,AUX,O,O
,it,PRON,O,O
,possible,ADJ,O,O
,to,PART,O,O
,just,ADV,O,O
,see,VERB,O,O
,the,DET,O,O
,number,NOUN,O,O
,of,ADP,O,O
,all,DET,O,O
,the,DET,O,O
,data,NOUN,B-unk,O
,points,NOUN,I-unk,O
,with,ADP,O,O
,more,ADJ,O,O
,than,SCONJ,O,O
,fifty,NUM,O,O
,crimes,NOUN,B-crime,O
,in,ADP,O,O
,the,DET,O,O
,area,NOUN,O,O
,?,PUNCT,O,O
Sentence: 579,Yes,INTJ,O,O
,is,AUX,O,O
,it,PRON,O,O
,possible,ADJ,O,O
,to,PART,O,O
,see,VERB,O,O
,only,ADV,O,O
,the,DET,O,O
,spots,NOUN,O,O
,with,ADP,O,O
,more,ADJ,O,O
,than,SCONJ,O,O
,50,NUM,O,O
,crimes,NOUN,B-crime,O
,?,PUNCT,O,O
Sentence: 580,Some,DET,O,O
,number,NOUN,O,O
,of,ADP,O,O
,crimes,NOUN,O,O
,?,PUNCT,O,O
Sentence: 581,Seems,VERB,O,O
,yeah,INTJ,O,O
,it,PRON,O,O
,seems,VERB,O,O
,like,SCONJ,O,O
,the,DET,O,O
,street,NOUN,B-location,O
,running,NOUN,B-unk,O
,parallel,NOUN,I-unk,O
,to,ADP,O,O
,Michigan,PROPN,O,O
,which,DET,O,O
,I,PRON,O,O
,have,AUX,O,O
,no,DET,O,O
,idea,NOUN,O,O
,I,PRON,O,O
,can,VERB,O,O
,not,PART,O,O
,see,VERB,O,O
,.,PUNCT,O,O
Sentence: 582,Can,VERB,O,O
,you,PRON,O,O
,move,VERB,O,O
,it,PRON,O,B-ref
,to,ADP,O,O
,the,DET,O,O
,left,NOUN,O,O
,a,DET,O,O
,little,ADJ,O,O
,bit,NOUN,O,O
,the,DET,O,O
,divider,NOUN,O,O
,is,AUX,O,O
,cutting,VERB,O,O
,it,PRON,O,B-ref
,off,ADP,O,O
,?,PUNCT,O,O
Sentence: 583,State,NOUN,B-location,O
,street,NOUN,I-location,O
,ok,INTJ,O,O
,.,PUNCT,O,O
Sentence: 584,State,NOUN,B-location,O
,street,NOUN,I-location,O
,seems,VERB,O,O
,to,PART,O,O
,be,AUX,O,O
,the,DET,O,O
,one,NOUN,O,O
,I,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,avoid,VERB,O,O
,at,ADP,O,O
,night,NOUN,O,O
,for,ADP,O,O
,a,DET,O,O
,restaurant,NOUN,B-location,O
,period,NOUN,I-location,O
,ok,INTJ,O,O
,.,PUNCT,O,O
Sentence: 585,Can,VERB,O,O
,I,PRON,O,O
,also,ADV,O,O
,get,AUX,O,O
,a,DET,O,O
,breakdown,NOUN,O,O
,of,ADP,O,O
,the,DET,O,O
,number,NOUN,O,O
,of,ADP,O,O
,crimes,NOUN,O,O
,in,ADP,O,O
,River,NOUN,B-neighborhood,O
,North,NOUN,I-neighborhood,O
,for,ADP,O,O
,only,ADV,O,O
,the,DET,O,O
,last,ADJ,O,O
,four,NUM,O,O
,weeks,NOUN,O,O
,?,PUNCT,O,O
Sentence: 586,Cool,VERB,O,O
,so,CCONJ,O,O
,this,DET,O,B-ref
,is,AUX,O,O
,for,ADP,O,O
,a,DET,O,O
,month,ADP,B-month,O
,November,ADP,I-month,O
,20th,ADP,I-month,O
,to,ADP,I-month,O
,December,ADP,I-month,O
,20th,ADP,I-month,O
,ok,INTJ,O,O
,so,ADV,O,O
,theft,NOUN,B-crime,O
,is,AUX,O,O
,the,DET,O,O
,most,ADV,O,O
,prevalent,ADJ,O,O
,crime,NOUN,B-crime,O
,from,ADP,O,O
,what,PRON,O,O
,I,PRON,O,O
,can,VERB,O,O
,see,VERB,O,O
,you,PRON,O,O
,might,VERB,O,O
,still,ADV,O,O
,get,AUX,O,O
,away,ADV,O,O
,with,ADP,O,O
,your,DET,O,O
,life,NOUN,O,O
,.,PUNCT,O,O
Sentence: 587,interesting,ADJ,O,O
,can,VERB,O,O
,I,PRON,O,O
,see,VERB,O,O
,labels,NOUN,O,O
,on,ADP,O,O
,the,DET,O,B-ref
,data,NOUN,O,I-ref
,please,INTJ,O,O
,?,PUNCT,O,O
Sentence: 588,Interesting,ADJ,O,O
,three,NUM,O,O
,prostitution,NOUN,B-crime,O
,cases,NOUN,I-crime,O
,three,NUM,O,O
,liquor,PROPN,B-crime,O
,law,PROPN,I-crime,O
,violations,PROPN,I-crime,O
,one,NUM,O,O
,homicide,NOUN,B-crime,O
,.,PUNCT,O,O
Sentence: 589,Can,VERB,O,O
,I,PRON,O,O
,also,ADV,O,O
,see,VERB,O,O
,where,ADV,O,O
,exactly,ADV,O,O
,these,DET,O,O
,prostitution,NOUN,B-crime,O
,crimes,NOUN,I-crime,O
,occurred,VERB,O,O
,?,PUNCT,O,O
Sentence: 590,Cool,INTJ,O,O
,so,SCONJ,O,O
,it,PRON,O,O
,is,AUX,O,O
,within,ADP,O,O
,a,DET,O,O
,block,NOUN,O,O
,and,CCONJ,O,O
,a,DET,O,O
,half,NOUN,O,O
,.,PUNCT,O,O
Sentence: 591,Grand,PROPN,O,O
,and,CCONJ,O,O
,Michigan,PROPN,O,O
,seems,VERB,O,O
,to,PART,O,O
,be,AUX,O,O
,the,DET,O,O
,the,DET,O,O
,central,ADJ,O,O
,point,NOUN,O,O
,or,CCONJ,O,O
,actually,ADV,O,O
,Michigan,PROPN,O,O
,and,CCONJ,O,O
,Ontario,PROPN,O,O
,interesting,ADJ,O,O
,.,PUNCT,O,O
Sentence: 592,Can,VERB,O,O
,I,PRON,O,O
,see,VERB,O,O
,the,DET,O,O
,number,NOUN,O,O
,of,ADP,O,O
,prostitution,NOUN,B-crime,O
,cases,NOUN,I-crime,O
