Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 4571,so,ADV,O,O
,show,VERB,O,O
,me,PRON,O,O
,the,DET,O,O
,day,NOUN,B-day,O
,for,ADP,O,O
,the,DET,O,O
,most,ADJ,O,O
,illegal,PROPN,B-crime,O
,action,PROPN,I-crime,O
,,PUNCT,O,O
,all,ADV,O,O
,over,ADP,O,O
,bus,PROPN,B-location,O
,station,PROPN,I-location,O
,.,PUNCT,O,O
Sentence: 4572,what,DET,O,O
,question,NOUN,O,O
,would,VERB,O,O
,you,PRON,O,O
,like,VERB,O,O
,to,PART,O,O
,answer,VERB,O,O
,?,PUNCT,O,O
Sentence: 4573,yes,INTJ,O,O
,,PUNCT,O,O
,i,PRON,O,O
,am,AUX,O,O
,going,VERB,O,O
,to,PART,O,O
,be,AUX,O,O
,a,DET,O,O
,little,ADJ,O,O
,out,ADV,O,O
,there,ADV,O,O
,.,PUNCT,O,O
Sentence: 4574,i,PRON,O,O
,think,VERB,O,O
,motel,NOUN,B-location,O
,are,AUX,O,O
,in,ADP,O,O
,session,NOUN,O,O
,from,ADP,O,O
,a,DET,O,O
,couple,NOUN,B-day,O
,of,NOUN,I-day,O
,day,NOUN,I-day,O
,,PUNCT,O,O
,and,CCONJ,O,O
,aircraft,NOUN,B-location,O
,are,AUX,O,O
,quite,ADV,O,O
,drawn,VERB,O,O
,out,SCONJ,O,O
,of,ADP,O,O
,a,DET,O,O
,couple,NOUN,O,O
,of,ADP,O,O
,months,ADP,B-month,O
,during,ADP,I-month,O
,a,ADP,I-month,O
,year,ADP,I-month,O
,.,PUNCT,O,O
Sentence: 4575,i,PRON,O,O
,wonder,VERB,O,O
,if,SCONJ,O,O
,unlawful,ADJ,B-crime,O
,changes,NOUN,O,O
,around,ADP,O,O
,motel,NOUN,B-location,O
,in,ADP,O,O
,sessions,NOUN,O,O
,of,ADP,O,O
,356,NUM,O,O
,and,CCONJ,O,O
,a,DET,O,O
,residence,NOUN,B-location,O
,garage,NOUN,I-location,O
,,PUNCT,O,O
,which,DET,O,O
,crimes,NOUN,B-crime,O
,are,AUX,O,O
,more,ADV,O,O
,frequently,ADV,O,O
,in,ADP,O,O
,session,NOUN,O,O
,.,PUNCT,O,O
Sentence: 4576,a,DET,O,O
,illegal,PROPN,B-crime,O
,and,PROPN,I-crime,O
,punishable,PROPN,I-crime,O
,and,CCONJ,O,O
,the,DET,O,O
,time,NOUN,B-time,O
,looks,VERB,O,O
,like,SCONJ,O,O
,a,DET,O,O
,time,NOUN,B-time,O
,.,PUNCT,O,O
Sentence: 4577,yeah,INTJ,O,O
,,PUNCT,O,O
,it,PRON,O,O
,is,AUX,O,O
,more,ADV,O,O
,useful,ADJ,O,O
,.,PUNCT,O,O
Sentence: 4578,that,DET,O,O
,is,AUX,O,O
,interesting,ADJ,O,O
