Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 5117,so,CCONJ,O,O
,it,PRON,O,O
,is,AUX,O,O
,okay,ADJ,O,O
,.,PUNCT,O,O
Sentence: 5118,do,AUX,O,O
,i,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,see,VERB,O,O
,the,DET,O,O
,general,ADJ,O,O
,bad,PROPN,B-crime,O
,deed,PROPN,I-crime,O
,is,AUX,O,O
,interference,PROPN,B-crime,O
,with,PROPN,I-crime,O
,public,PROPN,I-crime,O
,officer,PROPN,I-crime,O
,from,ADP,O,O
,a,DET,O,O
,week,NOUN,O,O
,?,PUNCT,O,O
Sentence: 5119,i,PRON,O,O
,was,AUX,O,O
,hoping,VERB,O,O
,to,PART,O,O
,see,VERB,O,O
,a,DET,O,O
,big,ADJ,O,O
,increase,NOUN,O,O
,on,ADP,O,O
,friday,PROPN,B-day,O
,,PUNCT,O,O
,but,CCONJ,O,O
,let,VERB,O,O
,us,PRON,O,O
,know,VERB,O,O
,if,SCONJ,O,O
,we,PRON,O,O
,found,VERB,O,O
,something,PRON,O,O
,related,VERB,O,O
,to,ADP,O,O
,it,PRON,O,O
,.,PUNCT,O,O
Sentence: 5120,for,ADP,O,O
,the,DET,O,O
,same,ADJ,O,O
,spread,NOUN,O,O
,of,ADP,O,O
,a,DET,O,O
,week,NOUN,O,O
,of,ADP,O,O
,a,DET,O,O
,week,NOUN,O,O
,can,VERB,O,O
,i,PRON,O,O
,have,AUX,O,O
,another,DET,O,O
,visualisation,NOUN,B-visualization,O
,by,ADP,O,O
,this,DET,O,O
,side,NOUN,O,O
,of,ADP,O,O
,this,DET,O,O
,one,NOUN,O,O
,who,PRON,O,O
,tells,VERB,O,O
,me,PRON,O,O
,about,ADP,O,O
,trespass,NOUN,B-crime,O
,?,PUNCT,O,O
Sentence: 5121,not,PART,O,O
,so,ADV,O,O
,much,ADV,O,O
,.,PUNCT,O,O
Sentence: 5122,thank,VERB,O,O
,you,PRON,O,O
,for,ADP,O,O
,the,DET,O,O
,second,ADJ,O,O
,guided,NOUN,B-visualization,O
,imagery,NOUN,I-visualization,O
,i,PRON,O,O
,am,AUX,O,O
,done,VERB,O,O
,with,ADP,O,O
,that,DET,O,O
,.,PUNCT,O,O
Sentence: 5123,i,PRON,O,O
,do,AUX,O,O
,not,PART,O,O
,know,VERB,O,O
,much,ADJ,O,O
,about,ADP,O,O
,this,DET,O,O
,.,PUNCT,O,O
Sentence: 5124,can,VERB,O,O
,i,PRON,O,O
,get,AUX,O,O
,a,DET,O,O
,visual,NOUN,B-visualization,O
,image,NOUN,I-visualization,O
,of,ADP,O,O
,all,DET,O,O
,liquor,NOUN,B-crime,O
,law,NOUN,I-crime,O
,violation,NOUN,I-crime,O
,?,PUNCT,O,O
Sentence: 5125,i,PRON,O,O
,see,VERB,O,O
,that,SCONJ,O,O
,criminal,PROPN,B-crime,O
,battery,PROPN,I-crime,O
,and,CCONJ,O,O
,criminal,PROPN,B-crime,O
,damage,PROPN,I-crime,O
,is,AUX,O,O
,stealing,VERB,O,O
,is,AUX,O,O
,naturally,ADV,O,O
,the,DET,O,O
,highest,ADJ,O,O
,and,CCONJ,O,O
,.,PUNCT,O,O
Sentence: 5126,i,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,see,VERB,O,O
,all,DET,O,O
,criminal,PROPN,B-crime,O
,activity,PROPN,I-crime,O
,involving,VERB,O,O
,unjust,NOUN,B-crime,O
,crime,NOUN,I-crime,O
,homicide,NOUN,I-crime,O
,.,PUNCT,O,O
Sentence: 5127,a,DET,O,O
,lot,NOUN,O,O
,of,ADP,O,O
,more,ADJ,O,O
,human,NOUN,B-crime,O
,trafficking,NOUN,I-crime,O
,.,PUNCT,O,O
Sentence: 5128,ok,INTJ,O,O
,,PUNCT,O,O
,i,PRON,O,O
,see,VERB,O,O
,there,PRON,O,O
,is,AUX,O,O
,a,DET,O,O
,lot,NOUN,O,O
,of,ADP,O,O
,narcotics,NOUN,B-crime,O
,,PUNCT,O,O
,and,CCONJ,O,O
,there,PRON,O,O
,is,AUX,O,O
,most,ADJ,O,O
,of,ADP,O,O
,them,PRON,O,O
,on,ADP,O,O
,the,DET,O,O
,abandoned,NOUN,B-location,O
,building,NOUN,I-location,O
,.,PUNCT,O,O
Sentence: 5129,i,PRON,O,O
,would,VERB,O,O
,like,VERB,O,O
,to,PART,O,O
,ask,VERB,O,O
,if,SCONJ,O,O
,this,DET,O,O
,is,AUX,O,O
,a,DET,O,O
,thing,NOUN,O,O
,across,ADP,O,O
,the,DET,O,O
,urban,PROPN,B-neighborhood,O
,neighborhood,PROPN,I-neighborhood,O
,if,SCONJ,O,O
,this,DET,O,O
,is,AUX,O,O
,a,DET,O,O
,one,NUM,O,O
,-,PUNCT,O,O
,five,NUM,O,O
,neck,NOUN,B-neighborhood,O
,of,NOUN,I-neighborhood,O
,the,NOUN,I-neighborhood,O
,wood,NOUN,I-neighborhood,O
,,PUNCT,O,O
,or,CCONJ,O,O
,especially,ADV,O,O
,in,ADP,O,O
,this,DET,O,O
,urban,PROPN,B-neighborhood,O
,neighborhood,PROPN,I-neighborhood,O
,.,PUNCT,O,O
Sentence: 5130,so,ADV,O,O
,i,PRON,O,O
,would,VERB,O,O
,like,VERB,O,O
,to,PART,O,O
,see,VERB,O,O
,.,PUNCT,O,O
Sentence: 5131,all,ADV,O,O
,right,ADV,O,O
,,PUNCT,O,O
,i,PRON,O,O
,suspected,VERB,O,O
,the,DET,O,O
,restaurant,NOUN,B-location,O
,have,AUX,O,O
,been,AUX,O,O
,the,DET,O,O
,number,NUM,B-unk,O
,one,NUM,I-unk,O
,.,PUNCT,O,O
Sentence: 5132,could,VERB,O,O
,you,PRON,O,O
,give,VERB,O,O
,me,PRON,O,O
,two,NUM,O,O
,more,ADJ,O,O
,knowledge,NOUN,B-visualization,O
,visualization,NOUN,I-visualization,O
,?,PUNCT,O,O
Sentence: 5133,can,VERB,O,O
,you,PRON,O,O
,make,VERB,O,O
,them,PRON,O,O
,more,ADV,O,O
,legible,ADJ,O,O
,?,PUNCT,O,O
Sentence: 5134,only,ADV,O,O
,public,PROPN,B-crime,O
,peace,PROPN,I-crime,O
,violation,PROPN,I-crime,O
,,PUNCT,O,O
Sentence: 5135,from,ADP,O,O
,this,DET,O,O
,figure,NOUN,O,O
,i,PRON,O,O
,can,VERB,O,O
,conclude,VERB,O,O
,this,DET,O,O
,is,AUX,O,O
,even,ADV,O,O
,since,SCONJ,O,O
,criminal,PROPN,B-crime,O
,battery,PROPN,I-crime,O
,is,AUX,O,O
,the,DET,O,O
,majority,NOUN,O,O
,here,ADV,O,O
,in,ADP,O,O
,the,DET,O,O
,west,NOUN,O,O
,.,PUNCT,O,O
Sentence: 5136,i,PRON,O,O
,will,VERB,O,O
,be,AUX,O,O
,interested,ADJ,O,O
,in,ADP,O,O
,myself,PRON,O,O
,.,PUNCT,O,O
Sentence: 5137,and,CCONJ,O,O
,one,NUM,O,O
,more,ADJ,O,O
,investigation,NOUN,O,O
,i,PRON,O,O
,thought,VERB,O,O
,about,ADP,O,O
,my,DET,O,O
,idea,NOUN,O,O
,that,SCONJ,O,O
,i,PRON,O,O
