Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 10257,can,VERB,O,O
,i,PRON,O,O
,give,VERB,O,O
,you,PRON,O,O
,four,NUM,O,O
,cta,PROPN,B-location,O
,garage,PROPN,I-location,O
,?,PUNCT,O,O
Sentence: 10258,what,DET,O,O
,size,NOUN,O,O
,is,AUX,O,O
,four,NUM,O,O
,vacant,NOUN,B-location,O
,land,NOUN,I-location,O
,?,PUNCT,O,O
Sentence: 10259,can,VERB,O,O
,you,PRON,O,O
,like,VERB,O,O
,our,DET,O,O
,whole,ADJ,O,O
,quarter,NOUN,B-neighborhood,O
,?,PUNCT,O,O
Sentence: 10260,i,PRON,O,O
,am,AUX,O,O
,sorry,ADJ,O,O
,to,PART,O,O
,say,VERB,O,O
,how,ADV,O,O
,many,ADJ,O,O
,baddoer,NOUN,B-crime,O
,are,AUX,O,O
,on,ADP,O,O
,my,DET,O,O
,way,NOUN,O,O
,.,PUNCT,O,O
Sentence: 10261,is,AUX,O,O
,this,DET,O,O
,a,DET,O,O
,felon,NOUN,B-crime,O
,?,PUNCT,O,O
Sentence: 10262,for,ADP,O,O
,four,NUM,O,O
,day,NOUN,B-day,O
,.,PUNCT,O,O
Sentence: 10263,can,VERB,O,O
,you,PRON,O,O
,show,VERB,O,O
,me,PRON,O,O
,the,DET,O,O
,cta,PROPN,B-location,O
,garage,PROPN,I-location,O
,of,ADP,O,O
,all,DET,O,O
,sides,NOUN,O,O
,?,PUNCT,O,O
Sentence: 10264,i,PRON,O,O
,am,AUX,O,O
,sorry,ADJ,O,O
,if,SCONJ,O,O
,we,PRON,O,O
,look,VERB,O,O
,at,ADP,O,O
,the,DET,O,O
,UUNNKK,ADV,B-neighborhood,O
,Near,ADV,I-neighborhood,O
,West,ADV,I-neighborhood,O
,Side,ADV,I-neighborhood,O
,,PUNCT,O,O
,and,CCONJ,O,O
,you,PRON,O,O
,can,VERB,O,O
,tell,VERB,O,O
,us,PRON,O,O
,what,DET,O,O
,felonious,ADJ,B-crime,O
,are,AUX,O,O
,in,ADP,O,O
,the,DET,O,O
,world,NOUN,O,O
,?,PUNCT,O,O
Sentence: 10265,so,ADV,O,O
,if,SCONJ,O,O
,the,DET,O,O
,west,NOUN,B-unk,O
,side,NOUN,I-unk,O
,was,AUX,O,O
,stealing,VERB,O,O
,unlawful,ADJ,B-crime,O
,,PUNCT,O,O
,the,DET,O,O
,prostitution,NOUN,B-crime,O
,of,ADP,O,O
,a,DET,O,O
,obscenity,NOUN,B-crime,O
,in,ADP,O,O
,motor,NOUN,B-unk,O
,vehicles,NOUN,I-unk,O
,.,PUNCT,O,O
Sentence: 10266,is,AUX,O,O
,the,DET,O,O
,criminal,NOUN,B-crime,O
,battery,NOUN,I-crime,O
,in,ADP,O,O
,the,DET,O,O
,Near,PROPN,B-neighborhood,O
,West,PROPN,I-neighborhood,O
,are,AUX,O,O
,able,ADJ,O,O
,to,PART,O,O
,prove,VERB,O,O
,it,PRON,O,O
,by,ADP,O,O
,a,DET,O,O
,year,NOUN,B-year,O
,?,PUNCT,O,O
Sentence: 10267,it,PRON,O,O
,is,AUX,O,O
,not,PART,O,O
,different,ADJ,O,O
,.,PUNCT,O,O
Sentence: 10268,let,VERB,O,O
,us,PRON,O,O
,see,VERB,O,O
,.,PUNCT,O,O
Sentence: 10269,can,VERB,O,O
,you,PRON,O,O
,do,AUX,O,O
,the,DET,O,O
,same,ADJ,O,O
,thing,NOUN,O,O
,in,ADP,O,O
,the,DET,O,O
,Lincoln,NOUN,B-neighborhood,O
,Park,NOUN,I-neighborhood,O
,of,ADP,O,O
,a,DET,O,O
,motor,X,B-crime,O
,vehicle,X,I-crime,O
,theft,X,I-crime,O
,?,PUNCT,O,O
Sentence: 10270,it,PRON,O,O
,is,AUX,O,O
,right,ADV,O,O
,there,ADV,O,O
,.,PUNCT,O,O
Sentence: 10271,so,CCONJ,O,O
,it,PRON,O,O
,is,AUX,O,O
,going,VERB,O,O
,to,PART,O,O
,fall,VERB,O,O
,?,PUNCT,O,O
Sentence: 10272,cereal,NOUN,O,O
,,PUNCT,O,O
,but,CCONJ,O,O
,it,PRON,O,O
,does,AUX,O,O
,not,PART,O,O
,seem,VERB,O,O
,completely,ADV,O,O
,different,ADJ,O,O
,from,ADP,O,O
,the,DET,O,O
,winter,NOUN,B-season,O
,to,ADP,O,O
,some,DET,O,O
,spring,NOUN,B-season,O
,,PUNCT,O,O
,and,CCONJ,O,O
,it,PRON,O,O
,is,AUX,O,O
,not,PART,O,O
,going,VERB,O,O
,to,PART,O,O
,be,AUX,O,O
,in,ADP,O,O
,2010,NUM,B-year,O
,.,PUNCT,O,O
Sentence: 10273,it,PRON,O,O
,is,AUX,O,O
,a,DET,O,O
,little,ADJ,O,O
,higher,ADJ,O,O
,in,ADP,O,O
,the,DET,O,O
,warmer,ADJ,O,O
,weather,NOUN,O,O
,,PUNCT,O,O
,but,CCONJ,O,O
,not,PART,O,O
,enough,ADV,O,O
,,PUNCT,O,O
,and,CCONJ,O,O
,it,PRON,O,O
,is,AUX,O,O
,a,DET,O,O
,trend,NOUN,O,O
,over,ADP,O,O
,the,PROPN,B-year,O
,years,PROPN,I-year,O
,.,PUNCT,O,O
Sentence: 10274,can,VERB,O,O
,you,PRON,O,O
,do,AUX,O,O
,the,DET,O,O
,same,ADJ,O,O
,thing,NOUN,O,O
,as,SCONJ,O,O
,the,DET,O,O
,other,ADJ,O,O
,public,NOUN,B-crime,O
,peace,NOUN,I-crime,O
,violation,NOUN,I-crime,O
,in,ADP,O,O
,the,DET,O,O
,UIC,PROPN,B-neighborhood,O
