Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 9396,can,VERB,O,O
,you,PRON,O,O
,tell,VERB,O,O
,me,PRON,O,O
,where,ADV,O,O
,the,DET,O,O
,illegal,PROPN,B-crime,O
,and,PROPN,I-crime,O
,punishable,PROPN,I-crime,O
,is,AUX,O,O
,.,PUNCT,O,O
Sentence: 9397,okay,INTJ,O,O
,,PUNCT,O,O
,so,ADV,O,O
,do,AUX,O,O
,the,DET,O,O
,right,ADJ,O,O
,record,NOUN,O,O
,the,DET,O,O
,answer,NOUN,O,O
,is,AUX,O,O
,a,DET,O,O
,hot,ADJ,O,O
,train,NOUN,B-location,O
,?,PUNCT,O,O
Sentence: 9398,so,ADV,O,O
,do,AUX,O,O
,these,DET,O,O
,red,PROPN,B-unk,O
,spots,PROPN,I-unk,O
,show,VERB,O,O
,that,SCONJ,O,O
,it,PRON,O,O
,is,AUX,O,O
,a,DET,O,O
,dumb,PROPN,B-crime,O
,criminal,PROPN,I-crime,O
,?,PUNCT,O,O
Sentence: 9399,all,ADV,O,O
,right,ADV,O,O
,,PUNCT,O,O
,let,VERB,O,O
,us,PRON,O,O
,take,VERB,O,O
,it,PRON,O,O
,.,PUNCT,O,O
Sentence: 9400,so,CCONJ,O,O
,what,PRON,O,O
,is,AUX,O,O
,the,DET,O,O
,safest,ADJ,O,O
,commercial,NOUN,B-location,O
,vehicle,NOUN,I-location,O
,in,ADP,O,O
,the,DET,O,O
,parking,NUM,B-location,O
,lot,NUM,I-location,O
,?,PUNCT,O,O
Sentence: 9401,that,DET,O,O
,is,AUX,O,O
,nice,ADJ,O,O
,.,PUNCT,O,O
Sentence: 9402,what,PRON,O,O
,is,AUX,O,O
,this,DET,O,O
,area,NOUN,O,O
,called,VERB,O,O
,?,PUNCT,O,O
Sentence: 9403,i,PRON,O,O
,do,AUX,O,O
,not,PART,O,O
,know,VERB,O,O
,how,ADV,O,O
,to,PART,O,O
,realise,VERB,O,O
,the,DET,O,O
,map,NOUN,O,O
,.,PUNCT,O,O
Sentence: 9404,according,VERB,O,O
,to,ADP,O,O
,my,DET,O,O
,understanding,NOUN,O,O
,of,ADP,O,O
,the,DET,O,O
,west,PROPN,B-unk,O
,randolph,PROPN,I-unk,O
,waterfront,PROPN,B-location,O
,,PUNCT,O,O
,i,PRON,O,O
,think,VERB,O,O
,something,PRON,O,O
,is,AUX,O,O
,going,VERB,O,O
,on,ADP,O,O
,with,ADP,O,O
,the,DET,O,O
,highest,ADJ,O,O
,felony,NUM,B-crime,O
,crime,NUM,I-crime,O
,,PUNCT,O,O
,and,CCONJ,O,O
,i,PRON,O,O
,think,VERB,O,O
,somewhere,ADV,O,O
,near,SCONJ,O,O
,pearson,PROPN,B-unk,O
,street,PROPN,I-unk,O
,is,AUX,O,O
,maximum,ADJ,O,O
,of,ADP,O,O
,the,DET,O,O
,breaking,NOUN,B-crime,O
,law,NOUN,I-crime,O
,.,PUNCT,O,O
Sentence: 9405,and,CCONJ,O,O
,that,DET,O,O
,is,AUX,O,O
,uniformly,ADV,O,O
,distributed,VERB,O,O
,.,PUNCT,O,O
Sentence: 9406,so,CCONJ,O,O
,during,ADP,O,O
,what,DET,O,O
,day,NOUN,B-day,O
,is,AUX,O,O
,the,DET,O,O
,maximum,NOUN,O,O
,illegal,NOUN,B-crime,O
,and,NOUN,I-crime,O
,punishable,NOUN,I-crime,O
,crime,NOUN,I-crime,O
,during,ADP,O,O
,the,DET,O,O
,bad,PROPN,B-crime,O
,deed,PROPN,I-crime,O
,?,PUNCT,O,O
Sentence: 9407,so,ADV,O,O
,the,DET,O,O
,illegal,PROPN,B-crime,O
,criminal,PROPN,I-crime,O
,is,AUX,O,O
,maximum,ADJ,O,O
,between,ADP,O,O
,6,NUM,B-interval,O
,am,NUM,I-interval,O
,and,NUM,I-interval,O
,noon,NUM,I-interval,O
,2,NUM,I-interval,O
,am,NUM,I-interval,O
,.,PUNCT,O,O
Sentence: 9408,that,DET,O,O
,is,AUX,O,O
,surprising,ADJ,O,O
,.,PUNCT,O,O
Sentence: 9409,so,ADV,O,O
,,PUNCT,O,O
,according,VERB,O,O
,to,ADP,O,O
,your,DET,O,O
,non,PROPN,B-location,O
,residential,PROPN,I-location,O
,,PUNCT,O,O
,i,PRON,O,O
,will,VERB,O,O
,be,AUX,O,O
,working,VERB,O,O
,on,ADP,O,O
,the,DET,O,O
,officers,NOUN,O,O
,?,PUNCT,O,O
Sentence: 9410,okay,INTJ,O,O
,,PUNCT,O,O
,so,ADV,O,O
,the,DET,O,O
,major,PROPN,B-crime,O
,crime,PROPN,I-crime,O
,on,ADP,O,O
,the,DET,O,O
,elevated,NOUN,B-location,O
,train,NOUN,I-location,O
,is,AUX,O,O
,the,DET,O,O
,maximum,NOUN,O,O
,.,PUNCT,O,O
Sentence: 9411,so,ADV,O,O
,ideally,ADV,O,O
,i,PRON,O,O
,think,VERB,O,O
,we,PRON,O,O
,should,VERB,O,O
,keep,VERB,O,O
,up,ADP,O,O
,more,ADJ,O,O
,officers,NOUN,O,O
,near,SCONJ,O,O
,UIC,PROPN,B-neighborhood,O
,and,CCONJ,O,O
,Near,PROPN,B-neighborhood,O
,West,PROPN,I-neighborhood,O
,.,PUNCT,O,O
Sentence: 9412,all,ADV,O,O
,right,ADV,O,O
,,PUNCT,O,O
,the,DET,O,O
,answer,NOUN,O,O
,is,AUX,O,O
,great,ADJ,O,O
,.,PUNCT,O,O
Sentence: 9413,so,ADV,O,O
,what,DET,O,O
,lawbreaking,NOUN,B-crime,O
,is,AUX,O,O
,up,ADP,O,O
,to,ADP,O,O
,offence,NOUN,B-crime,O
,?,PUNCT,O,O
Sentence: 9414,i,PRON,O,O
,am,AUX,O,O
,fine,ADJ,O,O
,.,PUNCT,O,O
Sentence: 9415,according,VERB,O,O
,to,ADP,O,O
,you,PRON,O,O
,trespass,NOUN,B-crime,O
,,PUNCT,O,O
,the,DET,O,O
,biggest,ADJ,O,O
,criminal,NOUN,B-crime,O
,illegality,NOUN,I-crime,O
,is,AUX,O,O
,a,DET,O,O
,punishable,PROPN,B-crime,O
,crime,PROPN,I-crime,O
,.,PUNCT,O,O
Sentence: 9416,so,ADV,O,O
,i,PRON,O,O
,think,VERB,O,O
