Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 8091,can,VERB,O,O
,you,PRON,O,O
,tell,VERB,O,O
,me,PRON,O,O
,where,ADV,O,O
,the,DET,O,O
,criminal,PROPN,B-crime,O
,activity,PROPN,I-crime,O
,is,AUX,O,O
,?,PUNCT,O,O
Sentence: 8092,okay,INTJ,O,O
,,PUNCT,O,O
,so,ADV,O,O
,do,AUX,O,O
,the,DET,O,O
,right,ADJ,O,O
,record,NOUN,O,O
,the,DET,O,O
,answer,NOUN,O,O
,is,AUX,O,O
,a,DET,O,O
,hot,ADJ,O,O
,commercial,NOUN,B-location,O
,property,NOUN,I-location,O
,?,PUNCT,O,O
Sentence: 8093,so,ADV,O,O
,do,AUX,O,O
,these,DET,O,O
,red,PROPN,B-unk,O
,spots,PROPN,I-unk,O
,suggest,VERB,O,O
,that,SCONJ,O,O
,he,PRON,O,O
,is,AUX,O,O
,a,DET,O,O
,pretty,ADV,O,O
,good,ADJ,O,O
,unlawfulness,NOUN,B-crime,O
,?,PUNCT,O,O
Sentence: 8094,so,CCONJ,O,O
,what,PRON,O,O
,is,AUX,O,O
,the,DET,O,O
,safest,ADJ,O,O
,drug,NOUN,B-location,O
,store,NOUN,I-location,O
,in,ADP,O,O
,the,DET,O,O
,small,NOUN,B-location,O
,retail,NOUN,I-location,O
,store,NOUN,I-location,O
,?,PUNCT,O,O
Sentence: 8095,that,DET,O,O
,is,AUX,O,O
,great,ADJ,O,O
,.,PUNCT,O,O
Sentence: 8096,what,PRON,O,O
,is,AUX,O,O
,this,DET,O,O
,area,NOUN,O,O
,?,PUNCT,O,O
Sentence: 8097,i,PRON,O,O
,did,AUX,O,O
,not,PART,O,O
,know,VERB,O,O
,a,DET,O,O
,map,NOUN,O,O
,that,ADV,O,O
,much,ADJ,O,O
,.,PUNCT,O,O
Sentence: 8098,according,VERB,O,O
,to,ADP,O,O
,my,DET,O,O
,understanding,NOUN,O,O
,of,ADP,O,O
,the,DET,O,O
,west,PROPN,B-unk,O
,randolph,PROPN,I-unk,O
,cleaning,PROPN,B-location,O
,store,PROPN,I-location,O
,,PUNCT,O,O
,i,PRON,O,O
,think,VERB,O,O
,something,PRON,O,O
,is,AUX,O,O
,going,VERB,O,O
,on,ADP,O,O
,with,ADP,O,O
,the,DET,O,O
,highest,ADJ,O,O
,felony,NUM,B-crime,O
,crime,NUM,I-crime,O
,,PUNCT,O,O
,and,CCONJ,O,O
,i,PRON,O,O
,think,VERB,O,O
,somewhere,ADV,O,O
,near,SCONJ,O,O
,pearson,PROPN,B-unk,O
,street,PROPN,I-unk,O
,is,AUX,O,O
,maximum,ADJ,O,O
,of,ADP,O,O
,the,DET,O,O
,unlawfulness,NOUN,B-crime,O
,.,PUNCT,O,O
Sentence: 8099,and,CCONJ,O,O
,the,DET,O,O
,same,ADJ,O,O
,is,AUX,O,O
,evenly,ADV,O,O
,distributed,VERB,O,O
,.,PUNCT,O,O
Sentence: 8100,so,CCONJ,O,O
,during,ADP,O,O
,what,DET,O,O
,day,NOUN,B-day,O
,is,AUX,O,O
,the,DET,O,O
,maximum,ADJ,O,O
,local,PROPN,B-crime,O
,crime,PROPN,I-crime,O
,during,ADP,O,O
,the,DET,O,O
,unlawful,NOUN,B-crime,O
,?,PUNCT,O,O
Sentence: 8101,so,ADV,O,O
,the,DET,O,O
