Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 9151,so,CCONJ,O,O
,can,VERB,O,O
,i,PRON,O,O
,see,VERB,O,O
,a,DET,O,O
,criminal,NOUN,B-crime,O
,in,ADP,O,O
,chicago,NOUN,B-unk,O
,neighborhoods,NOUN,I-unk,O
,for,ADP,O,O
,the,DET,O,O
,criminally,ADV,B-crime,O
,and,CCONJ,O,O
,liquor,NOUN,B-crime,O
,law,NOUN,I-crime,O
,?,PUNCT,O,O
Sentence: 9152,can,VERB,O,O
,you,PRON,O,O
,show,VERB,O,O
,me,PRON,O,O
,any,DET,O,O
,divides,NOUN,O,O
,or,CCONJ,O,O
,guided,NOUN,B-visualization,O
,imagery,NOUN,I-visualization,O
,?,PUNCT,O,O
Sentence: 9153,can,VERB,O,O
,you,PRON,O,O
,show,VERB,O,O
,me,PRON,O,O
,what,PRON,O,O
,i,PRON,O,O
,mean,VERB,O,O
,?,PUNCT,O,O
Sentence: 9154,he,PRON,O,O
,is,AUX,O,O
,on,ADP,O,O
,a,DET,O,O
,legal,PROPN,B-crime,O
,criminal,PROPN,I-crime,O
,.,PUNCT,O,O
Sentence: 9155,i,PRON,O,O
,mean,VERB,O,O
,,PUNCT,O,O
,i,PRON,O,O
,mean,VERB,O,O
,x,NOUN,O,O
,-,NOUN,O,O
,axis,NOUN,O,O
,?,PUNCT,O,O
Sentence: 9156,so,ADV,O,O
,this,DET,O,O
,is,AUX,O,O
,especially,ADV,O,O
,for,ADP,O,O
,four,NUM,O,O
,neighbourhood,NOUN,B-neighborhood,O
,and,CCONJ,O,O
,criminal,PROPN,B-crime,O
,offender,PROPN,I-crime,O
,is,AUX,O,O
,from,ADP,O,O
,2010,NUM,B-year,O
,to,ADP,O,O
,14,NUM,O,O
,.,PUNCT,O,O
Sentence: 9157,and,CCONJ,O,O
,can,VERB,O,O
,you,PRON,O,O
,show,VERB,O,O
,me,PRON,O,O
,that,SCONJ,O,O
,in,ADP,O,O
,the,DET,O,O
,criminal,NOUN,B-crime,O
,irresponsibility,NOUN,I-crime,O
,,PUNCT,O,O
,how,ADV,O,O
,criminal,PROPN,B-crime,O
,behavior,PROPN,I-crime,O
,are,AUX,O,O
,the,DET,O,O
,illegal,NOUN,B-crime,O
,action,NOUN,I-crime,O
,?,PUNCT,O,O
Sentence: 9158,so,ADV,O,O
,on,ADP,O,O
,this,DET,O,O
,case,NOUN,O,O
,,PUNCT,O,O
,the,DET,O,O
,University,NOUN,B-neighborhood,O
,of,NOUN,I-neighborhood,O
,Illinois,NOUN,I-neighborhood,O
,at,NOUN,I-neighborhood,O
,Chicago,NOUN,I-neighborhood,O
,has,AUX,O,O
,a,DET,O,O
,maximum,ADJ,O,O
,felony,NOUN,B-crime,O
,.,PUNCT,O,O
Sentence: 9159,in,ADP,O,O
,the,PROPN,B-unk,O
,Loop,PROPN,I-unk,O
,,PUNCT,O,O
,the,DET,O,O
,chemo,NOUN,O,O
,and,CCONJ,O,O
,clans,NOUN,O,O
,,PUNCT,O,O
,the,DET,O,O
,safest,ADJ,O,O
,out,SCONJ,O,O
,of,ADP,O,O
,these,DET,O,O
,four,NUM,O,O
,.,PUNCT,O,O
Sentence: 9160,can,VERB,O,O
,you,PRON,O,O
,show,VERB,O,O
,me,PRON,O,O
,a,DET,O,O
,unlawful,NOUN,B-crime,O
,from,ADP,O,O
,a,DET,O,O
,River,NOUN,B-neighborhood,O
,North,NOUN,I-neighborhood,O
