Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 4939,i,PRON,O,O
,will,VERB,O,O
,think,VERB,O,O
,of,ADP,O,O
,something,PRON,O,O
,.,PUNCT,O,O
Sentence: 4940,i,PRON,O,O
,think,VERB,O,O
,i,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,,PUNCT,O,O
,i,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,start,VERB,O,O
,using,VERB,O,O
,it,PRON,O,O
,easy,ADJ,O,O
,and,CCONJ,O,O
,try,VERB,O,O
,to,PART,O,O
,get,AUX,O,O
,more,ADV,O,O
,detailed,ADJ,O,O
,details,NOUN,O,O
,.,PUNCT,O,O
Sentence: 4941,so,ADV,O,O
,i,PRON,O,O
,would,VERB,O,O
,like,VERB,O,O
,to,PART,O,O
,see,VERB,O,O
,how,ADV,O,O
,many,ADJ,O,O
,dumb,PROPN,B-crime,O
,criminal,PROPN,I-crime,O
,that,DET,O,O
,divide,VERB,O,O
,the,DET,O,O
,three,NUM,O,O
,main,ADJ,O,O
,areas,NOUN,O,O
,and,CCONJ,O,O
,University,ADV,B-neighborhood,O
,of,ADV,I-neighborhood,O
,Illinois,ADV,I-neighborhood,O
,at,ADV,I-neighborhood,O
,Chicago,ADV,I-neighborhood,O
,,PUNCT,O,O
,heading,VERB,O,O
,west,NOUN,O,O
,.,PUNCT,O,O
Sentence: 4942,just,ADV,O,O
,because,SCONJ,O,O
,i,PRON,O,O
,am,AUX,O,O
,thinking,VERB,O,O
,,PUNCT,O,O
,you,PRON,O,O
,know,VERB,O,O
,,PUNCT,O,O
,you,PRON,O,O
,know,VERB,O,O
,it,PRON,O,O
,is,AUX,O,O
,started,VERB,O,O
,.,PUNCT,O,O
Sentence: 4943,it,PRON,O,O
,is,AUX,O,O
,quite,DET,O,O
,a,DET,O,O
,problem,NOUN,O,O
,.,PUNCT,O,O
Sentence: 4944,what,PRON,O,O
,is,AUX,O,O
,going,VERB,O,O
,on,ADP,O,O
,?,PUNCT,O,O
Sentence: 4945,what,PRON,O,O
,do,AUX,O,O
,we,PRON,O,O
,know,VERB,O,O
,about,ADP,O,O
,that,DET,O,O
,definition,NOUN,O,O
,?,PUNCT,O,O
Sentence: 4946,we,PRON,O,O
,are,AUX,O,O
,leaving,VERB,O,O
,.,PUNCT,O,O
Sentence: 4947,the,DET,O,O
,Near,PROPN,B-neighborhood,O
,West,PROPN,I-neighborhood,O
,is,AUX,O,O
,good,ADJ,O,O
,.,PUNCT,O,O
Sentence: 4948,ok,INTJ,O,O
,Lincoln,ADJ,B-neighborhood,O
,Park,ADJ,I-neighborhood,O
,of,ADP,O,O
,the,DET,O,O
,train,NOUN,B-location,O
,will,VERB,O,O
,be,AUX,O,O
,able,ADJ,O,O
,to,PART,O,O
,see,VERB,O,O
,similar,ADJ,O,O
,division,NOUN,O,O
,between,ADP,O,O
,four,NUM,O,O
,urban,PROPN,B-neighborhood,O
,neighborhood,PROPN,I-neighborhood,O
,,PUNCT,O,O
,but,CCONJ,O,O
,also,ADV,O,O
,track,VERB,O,O
,it,PRON,O,O
,is,AUX,O,O
,over,ADP,O,O
,the,DET,O,O
,other,ADJ,O,O
,year,ADP,B-year,O
,than,ADP,I-year,O
,2010,ADP,I-year,O
,,ADP,I-year,O
,for,ADP,I-year,O
,2010,ADP,I-year,O
,or,ADP,I-year,O
,not,ADP,I-year,O
,.,PUNCT,O,O
Sentence: 4949,see,VERB,O,O
,if,SCONJ,O,O
,anything,PRON,O,O
,changed,VERB,O,O
,,PUNCT,O,O
,or,CCONJ,O,O
,if,SCONJ,O,O
,any,DET,O,O
,of,ADP,O,O
,the,DET,O,O
,trend,NOUN,O,O
,is,AUX,O,O
,development,NOUN,O,O
,.,PUNCT,O,O
Sentence: 4950,i,PRON,O,O
,guess,VERB,O,O
,i,PRON,O,O
,have,AUX,O,O
,a,DET,O,O
,positive,ADJ,O,O
,sign,NOUN,O,O
,.,PUNCT,O,O
Sentence: 4951,okay,INTJ,O,O
,,PUNCT,O,O
,there,PRON,O,O
,is,AUX,O,O
,any,DET,O,O
,way,NOUN,O,O
,to,PART,O,O
,let,VERB,O,O
,me,PRON,O,O
,think,VERB,O,O
,.,PUNCT,O,O
Sentence: 4952,so,ADV,O,O
,,PUNCT,O,O
,however,ADV,O,O
,,PUNCT,O,O
,it,PRON,O,O
,is,AUX,O,O
,here,ADV,O,O
,,PUNCT,O,O
,eventually,ADV,O,O
,starting,VERB,O,O
,to,PART,O,O
,see,VERB,O,O
,what,PRON,O,O
,i,PRON,O,O
,want,VERB,O,O
,crime,NOUN,B-crime,O
,in,ADP,O,O
,the,DET,O,O
,most,ADV,O,O
,recent,ADJ,O,O
,data,NOUN,O,O
,set,VERB,O,O
,in,ADP,O,O
,2014,NUM,B-year,O
,.,PUNCT,O,O
Sentence: 4953,starting,VERB,O,O
,with,ADP,O,O
,that,DET,O,O
,.,PUNCT,O,O
Sentence: 4954,then,ADV,O,O
,we,PRON,O,O
,will,VERB,O,O
,see,VERB,O,O
,what,PRON,O,O
,it,PRON,O,O
,shows,VERB,O,O
,,PUNCT,O,O
,and,CCONJ,O,O
,maybe,ADV,O,O
,it,PRON,O,O
,is,AUX,O,O
,better,ADJ,O,O
,to,PART,O,O
,see,VERB,O,O
,trends,NOUN,O,O
,.,PUNCT,O,O
Sentence: 4955,all,ADV,O,O
,right,ADV,O,O
,,PUNCT,O,O
,all,ADV,O,O
,right,ADJ,O,O
,.,PUNCT,O,O
Sentence: 4956,it,PRON,O,O
,looks,VERB,O,O
,like,SCONJ,O,O
,you,PRON,O,O
,will,VERB,O,O
,be,AUX,O,O
,really,ADV,O,O
,hoping,VERB,O,O
,exactly,ADV,O,O
,the,DET,O,O
,way,NOUN,O,O
,.,PUNCT,O,O
Sentence: 4957,mostly,ADV,O,O
,a,DET,O,O
,sexual,NOUN,B-crime,O
,assault,NOUN,I-crime,O
,.,PUNCT,O,O
Sentence: 4958,you,PRON,O,O
,can,VERB,O,O
,take,VERB,O,O
,it,PRON,O,O
,as,SCONJ,O,O
,a,DET,O,O
,liquor,NOUN,B-crime,O
,law,NOUN,I-crime,O
,.,PUNCT,O,O
Sentence: 4959,or,CCONJ,O,O
,first,ADV,O,O
,i,PRON,O,O
,looked,VERB,O,O
,at,ADP,O,O
,it,PRON,O,O
,and,CCONJ,O,O
,tended,VERB,O,O
,to,PART,O,O
,look,VERB,O,O
,at,ADP,O,O
,it,PRON,O,O
,as,SCONJ,O,O
,a,DET,O,O
,trend,NOUN,O,O
,,PUNCT,O,O
,but,CCONJ,O,O
,it,PRON,O,O
,seems,VERB,O,O
,pretty,ADV,O,O
,strong,ADJ,O,O
,now,ADV,O,O
,,PUNCT,O,O
,so,CCONJ,O,O
,i,PRON,O,O
,am,AUX,O,O
,looking,VERB,O,O
,for,ADP,O,O
,it,PRON,O,O
,as,SCONJ,O,O
,if,SCONJ,O,O
,i,PRON,O,O
,was,AUX,O,O
,thinking,VERB,O,O
,of,ADP,O,O
,it,PRON,O,O
,.,PUNCT,O,O
Sentence: 4960,how,ADV,O,O
,do,AUX,O,O
,you,PRON,O,O
,show,VERB,O,O
,an,DET,O,O
,appearance,NOUN,O,O
,to,ADP,O,O
,someone,PRON,O,O
,in,ADP,O,O
,the,DET,O,O
,absolute,PROPN,B-location,O
,location,PROPN,I-location,O
,of,ADP,O,O
,a,DET,O,O
,hospital,NOUN,B-location,O
,?,PUNCT,O,O
Sentence: 4961,it,PRON,O,O
,may,VERB,O,O
,be,AUX,O,O
,a,DET,O,O
,great,ADJ,O,O
,day,NOUN,B-day,O
,to,PART,O,O
,find,VERB,O,O
,out,ADP,O,O
,where,ADV,O,O
,people,NOUN,O,O
,make,VERB,O,O
,people,NOUN,O,O
,in,ADP,O,O
,the,DET,O,O
,police,NOUN,B-unk,O
,officers,NOUN,I-unk,O
,.,PUNCT,O,O
Sentence: 4962,i,PRON,O,O
,guess,VERB,O,O
,it,PRON,O,O
,makes,VERB,O,O
,sense,NOUN,O,O
,.,PUNCT,O,O
Sentence: 4963,so,ADV,O,O
,,PUNCT,O,O
,so,ADV,O,O
,the,DET,O,O
,residential,ADJ,B-location,O
,and,CCONJ,O,O
,train,PROPN,B-location,O
,station,PROPN,I-location,O
,are,AUX,O,O
,all,ADV,O,O
,right,ADJ,O,O
,.,PUNCT,O,O
Sentence: 4964,so,ADV,O,O
,we,PRON,O,O
,know,VERB,O,O
,all,ADV,O,O
,right,ADV,O,O
,.,PUNCT,O,O
Sentence: 4965,first,ADV,O,O
,of,ADP,O,O
,all,DET,O,O
,,PUNCT,O,O
,what,DET,O,O
,month,NOUN,B-month,O
,does,AUX,O,O
,the,DET,O,O
,habit,NOUN,O,O
,of,ADP,O,O
,the,DET,O,O
,prostitution,NOUN,B-crime,O
,usually,ADV,O,O
,occur,VERB,O,O
,?,PUNCT,O,O
Sentence: 4966,ok,INTJ,O,O
,,PUNCT,O,O
,so,ADV,O,O
,we,PRON,O,O
,thought,VERB,O,O
,it,PRON,O,O
,is,AUX,O,O
,pretty,ADV,O,O
,obvious,ADJ,O,O
,,PUNCT,O,O
,but,CCONJ,O,O
,at,ADP,O,O
,least,ADJ,O,O
,it,PRON,O,O
,is,AUX,O,O
,not,PART,O,O
,for,ADP,O,O
,the,DET,O,O
,criminal,NOUN,B-crime,O
,irresponsibility,NOUN,I-crime,O
,that,DET,O,O
,burglary,NOUN,B-crime,O
,on,ADP,O,O
,the,DET,O,O
,porch,NOUN,B-location,O
,are,AUX,O,O
,especially,ADV,O,O
,in,ADP,O,O
,12,NUM,O,O
,a.m,NOUN,O,O
,.,PUNCT,O,O
Sentence: 4967,especially,ADV,O,O
,for,ADP,O,O
,something,PRON,O,O
,like,SCONJ,O,O
,disturbing,NOUN,B-crime,O
,the,NOUN,I-crime,O
,peace,NOUN,I-crime,O
,who,PRON,O,O
,could,VERB,O,O
,have,AUX,O,O
,gone,VERB,O,O
,to,ADP,O,O
,this,DET,O,O
,sidewalk,NOUN,B-location,O
,,PUNCT,O,O
,being,AUX,O,O
,a,DET,O,O
,more,ADV,O,O
,hiding,NOUN,B-unk,O
,patrol,NOUN,I-unk,O
,and,CCONJ,O,O
,larger,ADJ,O,O
,police,NOUN,B-unk,O
,officers,NOUN,I-unk,O
,.,PUNCT,O,O
Sentence: 4968,there,ADV,O,O
,we,PRON,O,O
,go,VERB,O,O
,.,PUNCT,O,O
Sentence: 4969,so,ADV,O,O
,you,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,make,VERB,O,O
,it,PRON,O,O
,bigger,ADJ,O,O
,?,PUNCT,O,O
Sentence: 4970,it,PRON,O,O
,looks,VERB,O,O
,like,SCONJ,O,O
,small,PROPN,B-location,O
,retail,PROPN,I-location,O
,store,PROPN,I-location,O
,.,PUNCT,O,O
Sentence: 4971,now,ADV,O,O
,we,PRON,O,O
,know,VERB,O,O
,that,SCONJ,O,O
,for,ADP,O,O
,a,DET,O,O
,case,NOUN,O,O
,of,ADP,O,O
,weapons,NOUN,B-crime,O
,violation,NOUN,I-crime,O
,and,CCONJ,O,O
,the,DET,O,O
,general,ADJ,O,O
,data,NOUN,O,O
,set,VERB,O,O
,out,ADP,O,O
,in,ADP,O,O
,general,ADJ,O,O
,state,ADJ,B-unk,O
,-,ADJ,I-unk,O
,general,ADJ,I-unk,O
,and,CCONJ,O,O
,several,ADJ,O,O
,other,ADJ,O,O
,cta,PROPN,B-location,O
,garage,PROPN,I-location,O
,are,AUX,O,O
,like,SCONJ,O,O
,hot,ADJ,O,O
,retail,NOUN,B-location,O
,store,NOUN,I-location,O
,.,PUNCT,O,O
Sentence: 4972,it,PRON,O,O
,looks,VERB,O,O
,like,SCONJ,O,O
,a,DET,O,O
,little,ADJ,O,O
,bit,NOUN,O,O
,of,ADP,O,O
,a,DET,O,O
,high,ADJ,O,O
,mile,NOUN,O,O
,or,CCONJ,O,O
,a,DET,O,O
,prostitution,NOUN,B-crime,O
,.,PUNCT,O,O
Sentence: 4973,now,ADV,O,O
,,PUNCT,O,O
,i,PRON,O,O
,think,VERB,O,O
,there,PRON,O,O
,are,AUX,O,O
,no,DET,O,O
,more,ADJ,O,O
,things,NOUN,O,O
,i,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,think,VERB,O,O
,about,ADP,O,O
,if,SCONJ,O,O
,there,PRON,O,O
,is,AUX,O,O
,any,DET,O,O
,change,NOUN,O,O
,in,ADP,O,O
,history,NOUN,O,O
,is,AUX,O,O
,historical,ADJ,O,O
,residence,NOUN,B-location,O
