Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 11995,can,VERB,O,O
,you,PRON,O,O
,tell,VERB,O,O
,me,PRON,O,O
,where,ADV,O,O
,the,DET,O,O
,legal,X,B-crime,O
,offender,X,I-crime,O
,is,AUX,O,O
,?,PUNCT,O,O
Sentence: 11996,right,INTJ,O,O
,,PUNCT,O,O
,do,AUX,O,O
,the,DET,O,O
,right,ADJ,O,O
,show,NOUN,O,O
,on,ADP,O,O
,the,DET,O,O
,right,ADJ,O,O
,drug,NOUN,B-location,O
,store,NOUN,I-location,O
,?,PUNCT,O,O
Sentence: 11997,so,ADV,O,O
,do,AUX,O,O
,these,DET,O,O
,red,PROPN,B-unk,O
,spots,PROPN,I-unk,O
,suggest,VERB,O,O
,that,SCONJ,O,O
,it,PRON,O,O
,is,AUX,O,O
,a,DET,O,O
,hot,ADJ,O,O
,porch,NOUN,B-location,O
,?,PUNCT,O,O
Sentence: 11998,it,PRON,O,O
,is,AUX,O,O
,all,ADV,O,O
,right,ADJ,O,O
,.,PUNCT,O,O
Sentence: 11999,so,CCONJ,O,O
,what,PRON,O,O
,is,AUX,O,O
,the,DET,O,O
,safest,ADJ,O,O
,sidewalk,NOUN,B-location,O
,in,ADP,O,O
,the,DET,O,O
,look,NOUN,B-location,O
,up,NOUN,I-location,O
,facility,NOUN,I-location,O
,?,PUNCT,O,O
Sentence: 12000,great,ADJ,O,O
,,PUNCT,O,O
,that,DET,O,O
,is,AUX,O,O
,great,ADJ,O,O
,.,PUNCT,O,O
Sentence: 12001,what,PRON,O,O
,area,NOUN,O,O
,has,AUX,O,O
,it,PRON,O,O
,been,AUX,O,O
,called,VERB,O,O
,?,PUNCT,O,O
Sentence: 12002,i,PRON,O,O
,do,AUX,O,O
,not,PART,O,O
,know,VERB,O,O
,about,ADP,O,O
,the,DET,O,O
,map,NOUN,O,O
,so,ADV,O,O
,far,ADV,O,O
,.,PUNCT,O,O
Sentence: 12003,according,VERB,O,O
,to,ADP,O,O
,my,DET,O,O
,understanding,NOUN,O,O
,of,ADP,O,O
,the,DET,O,O
,west,PROPN,B-unk,O
,randolph,PROPN,I-unk,O
,place,PROPN,B-location,O
