Sentence #,Word,POS,NER_Tag,RefExp_Tag
Sentence: 9960,so,ADV,O,O
,you,PRON,O,O
,want,VERB,O,O
,me,PRON,O,O
,to,PART,O,O
,ask,VERB,O,O
,a,DET,O,O
,map,NOUN,O,O
,or,CCONJ,O,O
,what,PRON,O,O
,do,AUX,O,O
,it,PRON,O,O
,do,AUX,O,O
,?,PUNCT,O,O
Sentence: 9961,can,VERB,O,O
,we,PRON,O,O
,see,VERB,O,O
,the,DET,O,O
,map,NOUN,O,O
,?,PUNCT,O,O
Sentence: 9962,let,VERB,O,O
,us,PRON,O,O
,see,VERB,O,O
,.,PUNCT,O,O
Sentence: 9963,as,ADV,O,O
,soon,ADV,O,O
,as,SCONJ,O,O
,your,DET,O,O
,map,NOUN,O,O
,is,AUX,O,O
,going,VERB,O,O
,to,PART,O,O
,get,AUX,O,O
,all,DET,O,O
,of,ADP,O,O
,this,DET,O,O
,,PUNCT,O,O
,it,PRON,O,O
,can,VERB,O,O
,load,VERB,O,O
,all,DET,O,O
,the,DET,O,O
,data,NOUN,O,O
,.,PUNCT,O,O
Sentence: 9964,we,PRON,O,O
,have,AUX,O,O
,a,DET,O,O
,big,ADJ,O,O
,aggregate,NOUN,O,O
,to,PART,O,O
,see,VERB,O,O
,what,PRON,O,O
,we,PRON,O,O
,are,AUX,O,O
,working,VERB,O,O
,with,ADP,O,O
,?,PUNCT,O,O
Sentence: 9965,so,CCONJ,O,O
,let,VERB,O,O
,us,PRON,O,O
,see,VERB,O,O
,i,PRON,O,O
,do,AUX,O,O
,not,PART,O,O
,know,VERB,O,O
,what,PRON,O,O
,the,DET,O,O
,frames,NOUN,O,O
,are,AUX,O,O
,,PUNCT,O,O
,but,CCONJ,O,O
,when,ADV,O,O
,we,PRON,O,O
,have,AUX,O,O
,this,DET,O,O
,being,AUX,O,O
,some,DET,O,O
,year,NOUN,B-year,O
,,PUNCT,O,O
,maybe,ADV,O,O
,if,SCONJ,O,O
,we,PRON,O,O
,can,VERB,O,O
,see,VERB,O,O
,some,DET,O,O
,day,NOUN,B-day,O
,or,CCONJ,O,O
,something,PRON,O,O
,?,PUNCT,O,O
Sentence: 9966,we,PRON,O,O
,are,AUX,O,O
,not,PART,O,O
,a,DET,O,O
,tree,NOUN,B-visualization,O
,map,NOUN,I-visualization,O
,like,SCONJ,O,O
,a,DET,O,O
,chart,NOUN,B-unk,O
,chart,NOUN,I-unk,O
,just,ADV,O,O
,to,PART,O,O
,get,AUX,O,O
,a,DET,O,O
,point,NOUN,O,O
,of,ADP,O,O
,what,PRON,O,O
,it,PRON,O,O
,is,AUX,O,O
,.,PUNCT,O,O
Sentence: 9967,wow,INTJ,O,O
,,PUNCT,O,O
,that,DET,O,O
,is,AUX,O,O
,a,DET,O,O
,criminal,NOUN,B-crime,O
,act,NOUN,I-crime,O
,.,PUNCT,O,O
Sentence: 9968,and,CCONJ,O,O
,then,ADV,O,O
,the,DET,O,O
,punishable,PROPN,B-crime,O
,crime,PROPN,I-crime,O
,is,AUX,O,O
,a,DET,O,O
,criminal,PROPN,B-crime,O
,offense,PROPN,I-crime,O
,.,PUNCT,O,O
Sentence: 9969,can,VERB,O,O
,we,PRON,O,O
,just,ADV,O,O
,look,VERB,O,O
,at,ADP,O,O
,what,PRON,O,O
,is,AUX,O,O
,the,DET,O,O
,Near,ADJ,B-neighborhood,O
,West,ADJ,I-neighborhood,O
,Side,ADJ,I-neighborhood,O
,and,CCONJ,O,O
,University,ADJ,B-neighborhood,O
,of,ADJ,I-neighborhood,O
,Illinois,ADJ,I-neighborhood,O
,at,ADJ,I-neighborhood,O
,Chicago,ADJ,I-neighborhood,O
,?,PUNCT,O,O
Sentence: 9970,it,PRON,O,O
,seems,VERB,O,O
,to,PART,O,O
,narrow,VERB,O,O
,that,SCONJ,O,O
,it,PRON,O,O
,is,AUX,O,O
,the,DET,O,O
,most,ADV,O,O
,high,ADJ,O,O
,felony,NUM,B-crime,O
,crime,NUM,I-crime,O
,.,PUNCT,O,O
Sentence: 9971,how,ADV,O,O
,many,ADJ,O,O
,dumb,PROPN,B-crime,O
,criminal,PROPN,I-crime,O
,are,AUX,O,O
,expected,VERB,O,O
,for,ADP,O,O
,a,DET,O,O
,year,NOUN,B-year,O
,to,PART,O,O
,fall,VERB,O,O
,in,ADP,O,O
,over,ADP,O,O
,it,PRON,O,O
,?,PUNCT,O,O
Sentence: 9972,it,PRON,O,O
,is,AUX,O,O
,like,SCONJ,O,O
,being,AUX,O,O
,weird,ADJ,O,O
,.,PUNCT,O,O
Sentence: 9973,let,VERB,O,O
,us,PRON,O,O
,see,VERB,O,O
,.,PUNCT,O,O
Sentence: 9974,so,CCONJ,O,O
,that,DET,O,O
,is,AUX,O,O
,290,NUM,O,O
,right,ADJ,O,O
,?,PUNCT,O,O
Sentence: 9975,one,NUM,O,O
,more,ADJ,O,O
,request,NOUN,O,O
,for,ADP,O,O
,you,PRON,O,O
,when,ADV,O,O
,you,PRON,O,O
,get,VERB,O,O
,the,DET,O,O
,chance,NOUN,O,O
,.,PUNCT,O,O
Sentence: 9976,could,VERB,O,O
,you,PRON,O,O
,bring,VERB,O,O
,your,DET,O,O
,one,NOUN,O,O
,to,ADP,O,O
,your,DET,O,O
,residence,NOUN,B-location,O
,?,PUNCT,O,O
Sentence: 9977,yes,INTJ,O,O
,,PUNCT,O,O
,it,PRON,O,O
,is,AUX,O,O
,perfect,ADJ,O,O
,.,PUNCT,O,O
Sentence: 9978,why,ADV,O,O
,is,AUX,O,O
,it,PRON,O,O
,often,ADV,O,O
,month,NOUN,B-month,O
,to,ADP,O,O
,year,NOUN,B-year,O
,for,ADP,O,O
,a,DET,O,O
,lot,NOUN,O,O
,of,ADP,O,O
,violence,NOUN,O,O
,?,PUNCT,O,O
Sentence: 9979,i,PRON,O,O
,do,AUX,O,O
,not,PART,O,O
,want,VERB,O,O
,to,PART,O,O
,.,PUNCT,O,O
Sentence: 9980,you,PRON,O,O
,thought,VERB,O,O
,everyone,PRON,O,O
,is,AUX,O,O
,really,ADV,O,O
,hot,ADJ,O,O
,,PUNCT,O,O
,they,PRON,O,O
,would,VERB,O,O
,not,PART,O,O
,want,VERB,O,O
,to,PART,O,O
,come,VERB,O,O
,to,ADP,O,O
,in,ADP,O,O
,the,DET,O,O
,neck,NOUN,B-neighborhood,O
,of,NOUN,I-neighborhood,O
,the,NOUN,I-neighborhood,O
,wood,NOUN,I-neighborhood,O
,,PUNCT,O,O
,but,CCONJ,O,O
,what,PRON,O,O
,else,ADV,O,O
,would,VERB,O,O
,be,AUX,O,O
,.,PUNCT,O,O
Sentence: 9981,can,VERB,O,O
,we,PRON,O,O
,take,VERB,O,O
,the,DET,O,O
,map,NOUN,O,O
,just,ADV,O,O
,for,ADP,O,O
,year,NOUN,B-year,O
,of,ADP,O,O
,youth,NOUN,O,O
,like,INTJ,O,O
,i,PRON,O,O
,do,AUX,O,O
,not,PART,O,O
,know,VERB,O,O
,june,PROPN,B-month,O
,july,PROPN,I-month,O
,and,CCONJ,O,O
,august,PROPN,B-month,O
,?,PUNCT,O,O
Sentence: 9982,or,CCONJ,O,O
,not,PART,O,O
,maps,NOUN,O,O
,,PUNCT,O,O
,but,CCONJ,O,O
,filter,NOUN,O,O
,.,PUNCT,O,O
Sentence: 9983,so,ADV,O,O
,just,ADV,O,O
,describe,VERB,O,O
,this,DET,O,O
,chart,NOUN,O,O
,so,SCONJ,O,O
,we,PRON,O,O
,have,AUX,O,O
,a,DET,O,O
,tree,NOUN,B-visualization,O
,map,NOUN,I-visualization,O
,with,ADP,O,O
,many,ADJ,O,O
,convicted,PROPN,B-crime,O
,felon,PROPN,I-crime,O
,collected,VERB,O,O
,by,ADP,O,O
,time,NOUN,B-time,O
,.,PUNCT,O,O
Sentence: 9984,is,AUX,O,O
,it,PRON,O,O
,a,DET,O,O
,year,NOUN,B-year,O
,?,PUNCT,O,O
Sentence: 9985,what,PRON,O,O
,is,AUX,O,O
,this,DET,O,O
,map,NOUN,O,O
,?,PUNCT,O,O
Sentence: 9986,or,CCONJ,O,O
,what,PRON,O,O
,is,AUX,O,O
,difference,NOUN,O,O
,between,ADP,O,O
,4,NUM,O,O
,and,CCONJ,O,O
,3,NUM,O,O
,?,PUNCT,O,O
Sentence: 9987,that,DET,O,O
,is,AUX,O,O
,right,ADJ,O,O
,.,PUNCT,O,O
Sentence: 9988,i,PRON,O,O
,do,AUX,O,O
,not,PART,O,O
,know,VERB,O,O
,what,PRON,O,O
,i,PRON,O,O
,expected,VERB,O,O
,to,PART,O,O
,do,AUX,O,O
,.,PUNCT,O,O
Sentence: 9989,can,VERB,O,O
,we,PRON,O,O
,start,VERB,O,O
,with,ADP,O,O
,the,PROPN,B-year,O
,year,PROPN,I-year,O
,when,ADV,O,O
,we,PRON,O,O
,can,VERB,O,O
,go,VERB,O,O
,to,ADP,O,O
,work,VERB,O,O
,for,ADP,O,O
,that,DET,O,O
,month,ADP,B-month,O
,for,ADP,I-month,O
,june,ADP,I-month,O
,july,ADP,I-month,O
,and,ADP,I-month,O
,august,ADP,I-month,O
,?,PUNCT,O,O
Sentence: 9990,that,DET,O,O
,is,AUX,O,O
,a,DET,O,O
,general,ADJ,O,O
,request,NOUN,O,O
Sentence: 9991,so,CCONJ,O,O
,here,ADV,O,O
,is,AUX,O,O
,a,DET,O,O
,map,NOUN,O,O
,.,PUNCT,O,O
Sentence: 9992,it,PRON,O,O
,is,AUX,O,O
,only,ADV,O,O
,showing,VERB,O,O
,the,DET,O,O
,overall,ADJ,O,O
,breaking,PROPN,B-crime,O
,the,PROPN,I-crime,O
,law,PROPN,I-crime,O
,for,ADP,O,O
,the,PROPN,B-year,O
,year,PROPN,I-year,O
,of,ADP,O,O
,june,PROPN,B-month,O
,july,PROPN,B-month,O
,and,CCONJ,O,O
,august,PROPN,B-month,O
,,PUNCT,O,O
,in,ADP,O,O
,which,DET,O,O
,it,PRON,O,O
,is,AUX,O,O
,maintained,VERB,O,O
,in,ADP,O,O
,the,DET,O,O
,same,ADJ,O,O
,summary,NOUN,O,O
,of,ADP,O,O
,the,DET,O,O
,total,ADJ,O,O
,aggregate,NOUN,B-unk,O
,data,NOUN,I-unk,O
,.,PUNCT,O,O
Sentence: 9993,8,NUM,B-time,O
,pm,NUM,I-time,O
,8,NUM,I-time,O
,am,NUM,I-time,O
Sentence: 9994,do,AUX,O,O
,we,PRON,O,O
,have,AUX,O,O
,a,DET,O,O
,unlawfulness,NOUN,B-crime,O
,at,ADP,O,O
,12,NUM,O,O
,:,PUNCT,O,O
,00,NUM,O,O
,by,ADP,O,O
,3,NUM,B-time,O
,am,NUM,I-time,O
,?,PUNCT,O,O
Sentence: 9995,can,VERB,O,O
,we,PRON,O,O
,just,ADV,O,O
,look,VERB,O,O
,at,ADP,O,O
,all,DET,O,O
,the,DET,O,O
,felonious,ADJ,B-crime,O
,that,DET,O,O
,happen,VERB,O,O
,at,ADP,O,O
,12,NUM,O,O
,oclock,NOUN,O,O
,of,ADP,O,O
,5,NUM,B-time,O
,pm,NUM,I-time,O
,?,PUNCT,O,O
Sentence: 9996,i,PRON,O,O
,have,AUX,O,O
,a,DET,O,O
,request,NOUN,O,O
,.,PUNCT,O,O
Sentence: 9997,so,ADV,O,O
,about,ADP,O,O
,another,DET,O,O
,line,PROPN,B-visualization,O
,chart,PROPN,I-visualization,O
,showing,VERB,O,O
,the,DET,O,O
,number,NOUN,O,O
,of,ADP,O,O
,crimes,NOUN,O,O
,where,ADV,O,O
,the,DET,O,O
,local,PROPN,B-crime,O
,crime,PROPN,I-crime,O
,on,ADP,O,O
,the,DET,O,O
,x,NOUN,O,O
,-,NOUN,O,O
,axis,NOUN,O,O
,of,ADP,O,O
,july,PROPN,B-month,O
,july,PROPN,I-month,O
,on,ADP,O,O
,july,PROPN,B-month,O
,11,NUM,O,O
,4,NUM,B-time,O
,am,NUM,I-time,O
,.,PUNCT,O,O
Sentence: 9998,is,AUX,O,O
,it,PRON,O,O
,most,ADV,O,O
,likely,ADJ,O,O
,that,SCONJ,O,O
,resisting,PUNCT,B-crime,O
,arrest,PUNCT,I-crime,O
,is,AUX,O,O
,the,DET,O,O
,largest,ADJ,O,O
,?,PUNCT,O,O
Sentence: 9999,how,ADV,O,O
,can,VERB,O,O
,you,PRON,O,O
,monitor,VERB,O,O
,12,NUM,B-time,O
,2,NUM,I-time,O
,am,NUM,I-time,O
,in,ADP,O,O
,the,DET,O,O
,felonious,NOUN,B-crime,O
,that,DET,O,O
,is,AUX,O,O
,in,ADP,O,O
,the,DET,O,O
,unjust,PROPN,B-crime,O
,crime,PROPN,I-crime,O
,?,PUNCT,O,O
Sentence: 10000,well,INTJ,O,O
,,PUNCT,O,O
,obviously,ADV,O,O
,they,PRON,O,O
,have,AUX,O,O
,to,PART,O,O
,stop,VERB,O,O
,people,NOUN,O,O
,from,ADP,O,O
,stealing,VERB,O,O
,.,PUNCT,O,O
Sentence: 10001,can,VERB,O,O
,we,PRON,O,O
,focus,VERB,O,O
,on,ADP,O,O
,being,AUX,O,O
,on,ADP,O,O
,the,DET,O,O
,chain,NOUN,O,O
,and,CCONJ,O,O
,UIC,PROPN,B-neighborhood,O
,for,ADP,O,O
,this,DET,O,O
,data,NOUN,O,O
,?,PUNCT,O,O
,as,SCONJ,O,O
,a,DET,O,O
,map,NOUN,O,O
,like,SCONJ,O,O
,this,DET,O,O
,,PUNCT,O,O
,but,CCONJ,O,O
,just,ADV,O,O
,of,ADP,O,O
,the,DET,O,O
,human,NOUN,B-crime,O
,trafficking,NOUN,I-crime,O
,?,PUNCT,O,O
Sentence: 10002,all,ADV,O,O
,right,ADV,O,O
,,PUNCT,O,O
,the,DET,O,O
,whole,ADJ,O,O
,legal,PROPN,B-crime,O
,criminal,PROPN,I-crime,O
,and,CCONJ,O,O
,the,DET,O,O
,UIC,PROPN,B-neighborhood,O
,.,PUNCT,O,O
Sentence: 10003,i,PRON,O,O
,do,AUX,O,O
,not,PART,O,O
,know,VERB,O,O
,how,ADV,O,O
,officers,NOUN,O,O
,attacking,VERB,O,O
,the,DET,O,O
,resisting,ADJ,B-crime,O
,arrest,ADJ,I-crime,O
,,PUNCT,O,O
,but,CCONJ,O,O
,they,PRON,O,O
,are,AUX,O,O
,going,VERB,O,O
,to,PART,O,O
,stop,VERB,O,O
,stealing,VERB,O,O
,.,PUNCT,O,O
Sentence: 10004,and,CCONJ,O,O
,in,ADP,O,O
,that,DET,O,O
,area,NOUN,O,O
,.,PUNCT,O,O
Sentence: 10005,can,VERB,O,O
,you,PRON,O,O
,filter,VERB,O,O
,hotspots,NOUN,O,O
,in,ADP,O,O
,the,DET,O,O
,map,NOUN,O,O
,?,PUNCT,O,O
Sentence: 10006,so,ADV,O,O
,in,ADP,O,O
,the,DET,O,O
,University,NOUN,B-neighborhood,O
,of,NOUN,I-neighborhood,O
,Illinois,NOUN,I-neighborhood,O
,at,NOUN,I-neighborhood,O
,Chicago,NOUN,I-neighborhood,O
,,PUNCT,O,O
,and,CCONJ,O,O
,the,PROPN,B-unk,O
,loop,PROPN,I-unk,O
,i,PRON,O,O
,do,AUX,O,O
,not,PART,O,O
,know,VERB,O,O
,is,AUX,O,O
,like,INTJ,O,O
,six,NUM,O,O
,as,ADV,O,O
,much,ADJ,O,O
,dark,ADJ,O,O
,red,NOUN,O,O
,as,SCONJ,O,O
,i,PRON,O,O
,am,AUX,O,O
,curious,ADJ,O,O
,.,PUNCT,O,O
Sentence: 10007,and,CCONJ,O,O
,you,PRON,O,O
,can,VERB,O,O
,get,AUX,O,O
,that,SCONJ,O,O
,major,PROPN,B-crime,O
,crime,PROPN,I-crime,O
,in,ADP,O,O
,these,DET,O,O
,areas,NOUN,O,O
,?,PUNCT,O,O
Sentence: 10008,so,CCONJ,O,O
,we,PRON,O,O
,have,AUX,O,O
,this,DET,O,O
,map,NOUN,O,O
,,PUNCT,O,O
,but,CCONJ,O,O
,just,ADV,O,O
,filter,VERB,O,O
,that,SCONJ,O,O
,you,PRON,O,O
,are,AUX,O,O
,great,ADJ,O,O
,.,PUNCT,O,O
Sentence: 10009,the,DET,O,O
,report,NOUN,O,O
,of,ADP,O,O
,the,DET,O,O
,illegal,NOUN,B-crime,O
,activity,NOUN,I-crime,O
,from,ADP,O,O
,2010,NUM,B-year,O
,to,ADP,O,O
,2014,NUM,B-year,O
,for,ADP,O,O
,june,PROPN,B-month,O
,july,PROPN,I-month,O
,for,ADP,O,O
,12,NUM,O,O
,00,NUM,O,O
,2,NUM,B-time,O
,pm,NUM,I-time,O
,.,PUNCT,O,O
Sentence: 10010,so,ADV,O,O
,i,PRON,O,O
,do,AUX,O,O
,not,PART,O,O
,know,VERB,O,O
,if,SCONJ,O,O
,you,PRON,O,O
,want,VERB,O,O
,to,PART,O,O
,sell,VERB,O,O
,someone,PRON,O,O
,when,ADV,O,O
,really,ADV,O,O
,?,PUNCT,O,O
Sentence: 10011,is,AUX,O,O
,it,PRON,O,O
,really,ADV,O,O
,necessary,ADJ,O,O
,to,PART,O,O
,get,AUX,O,O
,1,NUM,B-time,O
,am,NUM,I-time,O
,to,PART,O,O
,six,NUM,O,O
,prime,ADJ,O,O
,eight,NUM,O,O
,hours,NOUN,O,O
,?,PUNCT,O,O
Sentence: 10012,for,ADP,O,O
,this,DET,O,O
,jail,NOUN,B-location,O
,?,PUNCT,O,O
Sentence: 10013,to,ADP,O,O
,this,DET,O,O
,railway,NOUN,B-location,O
,platform,NOUN,I-location,O
,?,PUNCT,O,O
Sentence: 10014,this,DET,O,O
,is,AUX,O,O
,another,DET,O,O
,tree,PUNCT,B-visualization,O
,map,PUNCT,I-visualization,O
,showing,VERB,O,O
,number,NOUN,O,O
,of,ADP,O,O
,unlawfulness,NOUN,B-crime,O
,to,ADP,O,O
,the,DET,O,O
,next,ADJ,O,O
,time,NOUN,B-time,O
,of,ADP,O,O
,the,PROPN,B-year,O
,year,PROPN,I-year,O
,of,ADP,O,O
,the,DET,O,O
,social,ADJ,O,O
,year,NOUN,B-year,O
,for,ADP,O,O
,the,DET,O,O
,month,NOUN,B-month,O
,of,ADP,O,O
